method,decay,m,trial,estimate,true_trace,relative_error
Hutch++,0.5,40,33,60.096894805307905,61.80100876524323,0.02757420945034343
NA-Hutch++,0.5,40,33,60.458240212612964,61.80100876524323,0.021727291826754754
Gaussian-Hutch++,0.5,40,33,61.80995978951961,61.80100876524323,0.0001448362163533484
Hutchinson,0.5,40,34,61.55456685944597,61.80100876524323,0.003987668012562611
Hutch++,0.5,40,34,60.384952286472235,61.80100876524323,0.022913161242238245
NA-Hutch++,0.5,40,34,61.61262373067096,61.80100876524323,0.003048251773492377
Gaussian-Hutch++,0.5,40,34,61.81762362167056,61.80100876524323,0.00026884442113953917
Hutchinson,0.5,40,35,62.605811444366694,61.80100876524323,0.013022484506370734
Hutch++,0.5,40,35,60.39053250411585,61.80100876524323,0.022822867932224232
NA-Hutch++,0.5,40,35,61.03714662426318,61.80100876524323,0.012360027064957016
Gaussian-Hutch++,0.5,40,35,61.351968442865186,61.80100876524323,0.007265906032112951
Hutchinson,0.5,40,36,61.70681149157447,61.80100876524323,0.0015242028496100877
Hutch++,0.5,40,36,59.789952097456855,61.80100876524323,0.032540838862769365
NA-Hutch++,0.5,40,36,62.84334481299016,61.80100876524323,0.01686600378492748
Gaussian-Hutch++,0.5,40,36,62.28991357743256,61.80100876524323,0.007910951972426129
Hutchinson,0.5,40,37,61.93672233767934,61.80100876524323,0.0021959766539026964
Hutch++,0.5,40,37,60.74420003274641,61.80100876524323,0.017100185799736753
NA-Hutch++,0.5,40,37,61.366687853250305,61.80100876524323,0.007027731758274927
Gaussian-Hutch++,0.5,40,37,62.44621362541108,61.80100876524323,0.01044003767994663
Hutchinson,0.5,40,38,61.9704486518418,61.80100876524323,0.0027417009848852212
Hutch++,0.5,40,38,59.810001864587676,61.80100876524323,0.03221641426952394
NA-Hutch++,0.5,40,38,61.93819279888543,61.80100876524323,0.002219770136168905
Gaussian-Hutch++,0.5,40,38,61.84260108528657,61.80100876524323,0.0006730039019480682
Hutchinson,0.5,40,39,61.47106088862105,61.80100876524323,0.005338875258096876
Hutch++,0.5,40,39,61.17527569455501,61.80100876524323,0.010124965323221893
NA-Hutch++,0.5,40,39,63.51248106634813,61.80100876524323,0.027693274516053315
Gaussian-Hutch++,0.5,40,39,61.257591942333626,61.80100876524323,0.00879300894543363
Hutchinson,0.5,40,40,61.37264804533206,61.80100876524323,0.006931290094929288
Hutch++,0.5,40,40,59.04288493795662,61.80100876524323,0.044629106909299734
NA-Hutch++,0.5,40,40,61.797141154032126,61.80100876524323,6.258168415660836e-05
Gaussian-Hutch++,0.5,40,40,60.85726725317389,61.80100876524323,0.015270648989796147
Hutchinson,0.5,40,41,62.00142768311512,61.80100876524323,0.003242971625806232
Hutch++,0.5,40,41,60.46323910366836,61.80100876524323,0.021646404942296568
NA-Hutch++,0.5,40,41,60.68392382362652,61.80100876524323,0.018075513069051335
Gaussian-Hutch++,0.5,40,41,61.28242629897629,61.80100876524323,0.00839116507364507
Hutchinson,0.5,40,42,60.80007311979985,61.80100876524323,0.0161961052973347
Hutch++,0.5,40,42,61.97583841135445,61.80100876524323,0.002828912498424205
NA-Hutch++,0.5,40,42,63.045851898796734,61.80100876524323,0.020142763984357475
Gaussian-Hutch++,0.5,40,42,62.18922961695291,61.80100876524323,0.006281788266343159
Hutchinson,0.5,40,43,61.53929293087225,61.80100876524323,0.004234814926162989
Hutch++,0.5,40,43,60.70276950862528,61.80100876524323,0.017770571687425255
NA-Hutch++,0.5,40,43,61.07669319776203,61.80100876524323,0.011720125317574952
Gaussian-Hutch++,0.5,40,43,62.29351169667582,61.80100876524323,0.007969173016307986
Hutchinson,0.5,40,44,61.53957828957882,61.80100876524323,0.004230197546733892
Hutch++,0.5,40,44,61.55276130797598,61.80100876524323,0.004016883578878866
NA-Hutch++,0.5,40,44,61.42102411361676,61.80100876524323,0.0061485185957057525
Gaussian-Hutch++,0.5,40,44,62.119313588852975,61.80100876524323,0.0051504794172349735
Hutchinson,0.5,40,45,61.692714061316735,61.80100876524323,0.001752312884371578
Hutch++,0.5,40,45,60.14745709536318,61.80100876524323,0.026756062771745668
NA-Hutch++,0.5,40,45,62.41972718779229,61.80100876524323,0.010011461542631394
Gaussian-Hutch++,0.5,40,45,61.63934548612063,61.80100876524323,0.0026158679664387407
Hutchinson,0.5,40,46,61.60717195443256,61.80100876524323,0.0031364667775404726
Hutch++,0.5,40,46,59.760565670415396,61.80100876524323,0.03301633962931973
NA-Hutch++,0.5,40,46,60.863021036509025,61.80100876524323,0.015177547219289557
Gaussian-Hutch++,0.5,40,46,61.88211546265417,61.80100876524323,0.0013123846848362814
Hutchinson,0.5,40,47,62.57355172926274,61.80100876524323,0.012500491164376982
Hutch++,0.5,40,47,61.631821068635006,61.80100876524323,0.002737620307314094
NA-Hutch++,0.5,40,47,59.98299097208915,61.80100876524323,0.02941728346312259
Gaussian-Hutch++,0.5,40,47,62.15823998927869,61.80100876524323,0.005780346165423198
Hutchinson,0.5,40,48,61.865318401813695,61.80100876524323,0.0010405920203462964
Hutch++,0.5,40,48,60.416949237685316,61.80100876524323,0.02239541967373692
NA-Hutch++,0.5,40,48,61.58373964186822,61.80100876524323,0.003515624222257084
Gaussian-Hutch++,0.5,40,48,62.516309179758956,61.80100876524323,0.011574251437106114
Hutchinson,0.5,40,49,61.65124681488537,61.80100876524323,0.0024232929745005905
Hutch++,0.5,40,49,59.22544148857609,61.80100876524323,0.04167516563444249
NA-Hutch++,0.5,40,49,63.30124320035052,61.80100876524323,0.024275241862249615
Gaussian-Hutch++,0.5,40,49,61.20369929072717,61.80100876524323,0.00966504408989494
Hutchinson,0.5,80,0,61.11003099274279,61.80100876524323,0.011180687602126059
Hutch++,0.5,80,0,59.968896297479496,61.80100876524323,0.029645348908837105
NA-Hutch++,0.5,80,0,60.866295558036335,61.80100876524323,0.01512456229893416
Gaussian-Hutch++,0.5,80,0,61.222465068259865,61.80100876524323,0.009361395688232499
Hutchinson,0.5,80,1,61.54923517227864,61.80100876524323,0.004073939859476638
Hutch++,0.5,80,1,60.45694324750537,61.80100876524323,0.021748277974610666
NA-Hutch++,0.5,80,1,62.053422363341255,61.80100876524323,0.004084295760556909
Gaussian-Hutch++,0.5,80,1,62.35215317367399,61.80100876524323,0.008918048741313118
Hutchinson,0.5,80,2,61.796511664600565,61.80100876524323,7.276743102607019e-05
Hutch++,0.5,80,2,60.184242673462975,61.80100876524323,0.026160836596077094
NA-Hutch++,0.5,80,2,62.057480283486015,61.80100876524323,0.004149956827031962
Gaussian-Hutch++,0.5,80,2,61.869772292141434,61.80100876524323,0.001112660266750768
Hutchinson,0.5,80,3,62.10404929559868,61.80100876524323,0.0049034884124072
Hutch++,0.5,80,3,60.617668056966025,61.80100876524323,0.019147595353535968
NA-Hutch++,0.5,80,3,61.85908613518223,61.80100876524323,0.0009397479280574781
Gaussian-Hutch++,0.5,80,3,61.91740837585399,61.80100876524323,0.001883458101030529
Hutchinson,0.5,80,4,61.3725746365033,61.80100876524323,0.006932477920665926
Hutch++,0.5,80,4,60.815098679181524,61.80100876524323,0.01595297723709943
NA-Hutch++,0.5,80,4,62.458732327737216,61.80100876524323,0.010642602372275305
Gaussian-Hutch++,0.5,80,4,61.167277665369184,61.80100876524323,0.010254381158749902
Hutchinson,0.5,80,5,61.68157913090014,61.80100876524323,0.0019324868109638212
Hutch++,0.5,80,5,60.37505822410718,61.80100876524323,0.02307325672551166
NA-Hutch++,0.5,80,5,62.82747273587053,61.80100876524323,0.016609178250251776
Gaussian-Hutch++,0.5,80,5,62.06477355211184,61.80100876524323,0.004267968956146663
Hutchinson,0.5,80,6,61.8472082618001,61.80100876524323,0.0007475524668595523
Hutch++,0.5,80,6,60.5305342395177,61.80100876524323,0.020557504660668986
NA-Hutch++,0.5,80,6,60.078496015716624,61.80100876524323,0.02787191963273172
Gaussian-Hutch++,0.5,80,6,61.68116632226567,61.80100876524323,0.001939166453298467
Hutchinson,0.5,80,7,61.50060878975612,61.80100876524323,0.004860761684784256
Hutch++,0.5,80,7,60.62707877462727,61.80100876524323,0.01899532085431227
NA-Hutch++,0.5,80,7,60.740805875590056,61.80100876524323,0.017155106540096356
Gaussian-Hutch++,0.5,80,7,61.783067088837335,61.80100876524323,0.00029031364963717906
Hutchinson,0.5,80,8,61.69797281368515,61.80100876524323,0.0016672211929335257
Hutch++,0.5,80,8,60.49847246261316,61.80100876524323,0.0210762951714571
NA-Hutch++,0.5,80,8,60.7368103795237,61.80100876524323,0.017219757524702926
Gaussian-Hutch++,0.5,80,8,62.05669611225246,61.80100876524323,0.004137268179237659
Hutchinson,0.5,80,9,61.85894448584139,61.80100876524323,0.0009374559049389235
Hutch++,0.5,80,9,60.76916172074738,61.80100876524323,0.016696281583613304
NA-Hutch++,0.5,80,9,61.419012179907384,61.80100876524323,0.006181073625948358
Gaussian-Hutch++,0.5,80,9,61.61960321154115,61.80100876524323,0.0029353170332732017
Hutchinson,0.5,80,10,61.63910674621036,61.80100876524323,0.0026197310087262846
Hutch++,0.5,80,10,60.482987813997745,61.80100876524323,0.021326851738813993
NA-Hutch++,0.5,80,10,61.29000651548086,61.80100876524323,0.008268509850760834
Gaussian-Hutch++,0.5,80,10,62.08339758732393,61.80100876524323,0.004569323830188234
Hutchinson,0.5,80,11,61.78138078476802,61.80100876524323,0.0003175996778591822
Hutch++,0.5,80,11,60.03900754068821,61.80100876524323,0.028510881290759245
NA-Hutch++,0.5,80,11,60.981805484367136,61.80100876524323,0.01325550014867741
Gaussian-Hutch++,0.5,80,11,60.995210864452574,61.80100876524323,0.013038588153982324
Hutchinson,0.5,80,12,61.780357627214826,61.80100876524323,0.0003341553550824842
Hutch++,0.5,80,12,59.834684975638794,61.80100876524323,0.03181701769745698
NA-Hutch++,0.5,80,12,62.04967590113969,61.80100876524323,0.004023674384362336
Gaussian-Hutch++,0.5,80,12,61.440081602098,61.80100876524323,0.005840150029205011
Hutchinson,0.5,80,13,61.68606770755637,61.80100876524323,0.0018598573062695034
Hutch++,0.5,80,13,60.386352361066,61.80100876524323,0.022890506683328274
NA-Hutch++,0.5,80,13,62.19623626830089,61.80100876524323,0.006395162651130328
Gaussian-Hutch++,0.5,80,13,61.71738142692452,61.80100876524323,0.0013531710887823767
Hutchinson,0.5,80,14,61.73553300896707,61.80100876524323,0.0010594609632486771
Hutch++,0.5,80,14,60.18603553207339,61.80100876524323,0.02613182641248567
NA-Hutch++,0.5,80,14,60.758839355749515,61.80100876524323,0.016863307417076187
Gaussian-Hutch++,0.5,80,14,61.77828609216852,61.80100876524323,0.00036767479251066415
Hutchinson,0.5,80,15,62.26549111790041,61.80100876524323,0.007515772993634408
Hutch++,0.5,80,15,60.45292485487471,61.80100876524323,0.02181329944773786
NA-Hutch++,0.5,80,15,61.82748898048537,61.80100876524323,0.0004284754532523196
Gaussian-Hutch++,0.5,80,15,61.668250886179585,61.80100876524323,0.002148150680969294
Hutchinson,0.5,80,16,61.89866392418669,61.80100876524323,0.001580154772463548
Hutch++,0.5,80,16,60.440773821286,61.80100876524323,0.022009914904855474
NA-Hutch++,0.5,80,16,61.07890631880705,61.80100876524323,0.011684314881965014
Gaussian-Hutch++,0.5,80,16,61.95582192026849,61.80100876524323,0.0025050263437176416
Hutchinson,0.5,80,17,61.83827802489343,61.80100876524323,0.0006030526102213894
Hutch++,0.5,80,17,59.66360961041655,61.80100876524323,0.03458518230577412
NA-Hutch++,0.5,80,17,63.584710563101005,61.80100876524323,0.02886201752196841
Gaussian-Hutch++,0.5,80,17,62.05283855915413,61.80100876524323,0.004074849245058424
Hutchinson,0.5,80,18,61.490526969547844,61.80100876524323,0.005023895271269461
Hutch++,0.5,80,18,60.47915645747107,61.80100876524323,0.021388846787167147
NA-Hutch++,0.5,80,18,62.694608316747875,61.80100876524323,0.014459303648247268
Gaussian-Hutch++,0.5,80,18,62.1091474950888,61.80100876524323,0.004985982203236516
Hutchinson,0.5,80,19,61.64252240394499,61.80100876524323,0.0025644623682482184
Hutch++,0.5,80,19,60.86389071357621,61.80100876524323,0.015163475004538343
NA-Hutch++,0.5,80,19,61.04296502897505,61.80100876524323,0.01226587965817327
Gaussian-Hutch++,0.5,80,19,61.696826127745375,61.80100876524323,0.0016857756787369636
Hutchinson,0.5,80,20,61.7233363476044,61.80100876524323,0.0012568147218094076
Hutch++,0.5,80,20,60.02337652055359,61.80100876524323,0.028763806290640657
NA-Hutch++,0.5,80,20,62.306594224001984,61.80100876524323,0.008180860941595052
Gaussian-Hutch++,0.5,80,20,61.78659158730489,61.80100876524323,0.0002332838609982284
Hutchinson,0.5,80,21,61.83571081576249,61.80100876524323,0.0005615126874559016
Hutch++,0.5,80,21,60.73406793984544,61.80100876524323,0.017264132846935645
NA-Hutch++,0.5,80,21,61.64351828639617,61.80100876524323,0.0025483480285135953
Gaussian-Hutch++,0.5,80,21,61.9948828290608,61.80100876524323,0.0031370695671654107
Hutchinson,0.5,80,22,62.397878886847806,61.80100876524323,0.00965793493552573
Hutch++,0.5,80,22,60.65224080402013,61.80100876524323,0.018588174921008175
NA-Hutch++,0.5,80,22,61.8156676065169,61.80100876524323,0.00023719420712609623
Gaussian-Hutch++,0.5,80,22,61.572730306324864,61.80100876524323,0.0036937659025195572
Hutchinson,0.5,80,23,61.250839996585526,61.80100876524323,0.008902261947658039
Hutch++,0.5,80,23,60.695746952536574,61.80100876524323,0.017884203426275707
NA-Hutch++,0.5,80,23,61.747086287209875,61.80100876524323,0.000872517764850512
Gaussian-Hutch++,0.5,80,23,61.70212677255789,61.80100876524323,0.0016000061270998768
Hutchinson,0.5,80,24,62.512963845075184,61.80100876524323,0.011520120691498395
Hutch++,0.5,80,24,60.99805456454648,61.80100876524323,0.012992574340442369
NA-Hutch++,0.5,80,24,61.49019528029009,61.80100876524323,0.005029262323755867
Gaussian-Hutch++,0.5,80,24,61.204157174837,61.80100876524323,0.009657635082841879
Hutchinson,0.5,80,25,62.167954636175274,61.80100876524323,0.005937538533164074
Hutch++,0.5,80,25,61.12179934932834,61.80100876524323,0.010990264228451823
NA-Hutch++,0.5,80,25,62.45795175158399,61.80100876524323,0.010629971896352324
Gaussian-Hutch++,0.5,80,25,61.52255420448316,61.80100876524323,0.004505663682898928
Hutchinson,0.5,80,26,62.156433168537184,61.80100876524323,0.005751110061068165
Hutch++,0.5,80,26,60.466969932371214,61.80100876524323,0.021586036531207546
NA-Hutch++,0.5,80,26,62.74788803520018,61.80100876524323,0.015321420942395166
Gaussian-Hutch++,0.5,80,26,61.61798109873827,61.80100876524323,0.0029615643848178866
Hutchinson,0.5,80,27,61.40287111388676,61.80100876524323,0.0064422516607913856
Hutch++,0.5,80,27,59.80489131183091,61.80100876524323,0.032299107948136556
NA-Hutch++,0.5,80,27,61.62987458424456,61.80100876524323,0.002769116304375215
Gaussian-Hutch++,0.5,80,27,61.372608254424314,61.80100876524323,0.006931933950240782
Hutchinson,0.5,80,28,61.45253084891569,61.80100876524323,0.005638709194072613
Hutch++,0.5,80,28,60.531821257277684,61.80100876524323,0.020536679470503014
NA-Hutch++,0.5,80,28,61.40218590051235,61.80100876524323,0.00645333907486602
Gaussian-Hutch++,0.5,80,28,61.83269458903353,61.80100876524323,0.0005127072263603206
Hutchinson,0.5,80,29,62.01976578191534,61.80100876524323,0.003539699772589082
Hutch++,0.5,80,29,60.9698241719212,61.80100876524323,0.013449369353813606
NA-Hutch++,0.5,80,29,60.60422144761689,61.80100876524323,0.019365174477530795
Gaussian-Hutch++,0.5,80,29,61.33837367571403,61.80100876524323,0.0074858824924130644
Hutchinson,0.5,80,30,61.57128725609239,61.80100876524323,0.0037171158487632476
Hutch++,0.5,80,30,60.42211257274579,61.80100876524323,0.0223118719264811
NA-Hutch++,0.5,80,30,61.345722239703754,61.80100876524323,0.007366975630914459
Gaussian-Hutch++,0.5,80,30,62.16976325750008,61.80100876524323,0.0059668037726956094
Hutchinson,0.5,80,31,61.93583297409896,61.80100876524323,0.002181585892357643
Hutch++,0.5,80,31,60.303554408957254,61.80100876524323,0.024230257502336164
NA-Hutch++,0.5,80,31,62.57261014931959,61.80100876524323,0.012485255491659583
Gaussian-Hutch++,0.5,80,31,61.8170238156228,61.80100876524323,0.000259138980083634
Hutchinson,0.5,80,32,61.54219488577771,61.80100876524323,0.004187858493518268
Hutch++,0.5,80,32,59.82340517081471,61.80100876524323,0.03199953583186045
NA-Hutch++,0.5,80,32,62.36000261823595,61.80100876524323,0.009045060334146164
Gaussian-Hutch++,0.5,80,32,61.986613594733925,61.80100876524323,0.003003265370565868
Hutchinson,0.5,80,33,62.48218650101777,61.80100876524323,0.011022113544490118
Hutch++,0.5,80,33,59.85091619027427,61.80100876524323,0.031554380970973586
NA-Hutch++,0.5,80,33,61.79887621028748,61.80100876524323,3.450679848691419e-05
Gaussian-Hutch++,0.5,80,33,61.89995504735474,61.80100876524323,0.0016010463920963158
Hutchinson,0.5,80,34,61.794359967384786,61.80100876524323,0.0001075839697649961
Hutch++,0.5,80,34,59.971081029865836,61.80100876524323,0.029609997829138087
NA-Hutch++,0.5,80,34,62.493395184613036,61.80100876524323,0.011203480868733011
Gaussian-Hutch++,0.5,80,34,61.66483776385037,61.80100876524323,0.002203378296139438
Hutchinson,0.5,80,35,61.59588647443669,61.80100876524323,0.003319076741703657
Hutch++,0.5,80,35,60.422644218308015,61.80100876524323,0.02230326938790045
NA-Hutch++,0.5,80,35,61.54500925581308,61.80100876524323,0.004142319268648051
Gaussian-Hutch++,0.5,80,35,61.92981327267521,61.80100876524323,0.0020841813103934168
Hutchinson,0.5,80,36,61.72631598331795,61.80100876524323,0.0012086013386772745
Hutch++,0.5,80,36,60.26677137012652,61.80100876524323,0.024825442590179273
NA-Hutch++,0.5,80,36,61.988757691707576,61.80100876524323,0.0030379589300479834
Gaussian-Hutch++,0.5,80,36,62.38777339648353,61.80100876524323,0.009494418343059393
Hutchinson,0.5,80,37,61.86877475229502,61.80100876524323,0.0010965191087608456
Hutch++,0.5,80,37,60.97091808240629,61.80100876524323,0.013431668825829596
NA-Hutch++,0.5,80,37,61.564870676018764,61.80100876524323,0.003820942310528624
Gaussian-Hutch++,0.5,80,37,61.99948569235828,61.80100876524323,0.0032115483400761017
Hutchinson,0.5,80,38,62.82927731260978,61.80100876524323,0.01663837804448343
Hutch++,0.5,80,38,60.036930095875405,61.80100876524323,0.028544496353916166
NA-Hutch++,0.5,80,38,61.88591277047059,61.80100876524323,0.0013738287921783538
Gaussian-Hutch++,0.5,80,38,61.622530728297534,61.80100876524323,0.0028879469851966866
Hutchinson,0.5,80,39,61.5527210033376,61.80100876524323,0.004017535746847973
Hutch++,0.5,80,39,60.66177342761467,61.80100876524323,0.01843392786606529
NA-Hutch++,0.5,80,39,62.554391713771274,61.80100876524323,0.012190463611845495
Gaussian-Hutch++,0.5,80,39,61.420988826014835,61.80100876524323,0.00614908958318039
Hutchinson,0.5,80,40,61.90090655405868,61.80100876524323,0.0016164426893890672
Hutch++,0.5,80,40,60.38687179672185,61.80100876524323,0.02288210171282335
NA-Hutch++,0.5,80,40,61.831224695850096,61.80100876524323,0.0004889229352492049
Gaussian-Hutch++,0.5,80,40,62.245338973298644,61.80100876524323,0.007189691834048223
Hutchinson,0.5,80,41,61.77894680096507,61.80100876524323,0.00035698388616863723
Hutch++,0.5,80,41,60.717130869340416,61.80100876524323,0.017538191002998433
NA-Hutch++,0.5,80,41,60.551897494808024,61.80100876524323,0.020211826560632216
Gaussian-Hutch++,0.5,80,41,62.07487617852346,61.80100876524323,0.004431439207093514
Hutchinson,0.5,80,42,61.161656871130035,61.80100876524323,0.010345331037262413
Hutch++,0.5,80,42,59.94060742138572,61.80100876524323,0.030103090241203265
NA-Hutch++,0.5,80,42,61.573506683620344,61.80100876524323,0.00368120336816952
