orientation,trial,method,q,r,ell,query_count,signal_rank,exact_signal_rank,signal_sigma_min,signal_sigma_max,sketch_sigma_min,projection_error_op,projection_error_fro,largest_angle_degrees,orthogonality_error,energy_gaussian,energy_rademacher,risk_gaussian,risk_rademacher,estimate,squared_error,squared_error_over_risk,detected_knee,gap,contrast,ritz_values
0,5,hpp,20,20,20,60,5,5.0,3.0720330955878867,5.79947645120715,0.007164890007242305,0.0030630572040704707,0.00500080557044693,0.17550052463477347,2.1592153559988904e-15,8.005012618391161e-05,1.2524682073546974e-05,8.00501261839116e-06,1.2524682073546974e-06,5.09560908458521,3.709840319456124e-07,0.29620235449262,,,,"[0.9999979197977584, 0.999997224791512, 0.9999957122719351, 0.9999935330276193, 0.999990627062886, 0.0010000000000001473, 0.0010000000000001139, 0.001000000000000069, 0.0010000000000000185, 0.0010000000000000132, 0.0010000000000000059, 0.0010000000000000013, 0.0010000000000000005, 0.001, 0.000999999999999999, 0.0009999999999999979, 0.000999999999999991, 0.0009999999999999799, 0.0009999999999999616, 0.0009999999999999473]"
0,5,gated,8,8,44,60,5,5.0,1.0637471894074808,4.282164115664242,0.009312145511549503,0.008424331939727437,0.011876721531306306,0.4826843747793348,1.9156648978305173e-15,9.228901198179213e-05,2.882011955168469e-06,4.19495509008146e-06,1.3100054341674858e-07,5.094792054144032,4.3241479012165756e-08,0.33008625677683473,5.0,6.907684378069395,69076.84378069395,"[0.9999957501980627, 0.9999921893430952, 0.9999850917434276, 0.9999569516568675, 0.9999291016007381, 0.0010000000000000696, 0.0010000000000000193, 0.0009999999999999076]"
0,6,hpp,20,20,20,60,5,5.0,2.717575773510704,6.239553545645757,0.006483657661695798,0.003543634006476275,0.005403163621801139,0.20303569764308504,3.312877802873738e-15,8.005857890563129e-05,1.254276676861324e-05,8.005857890563129e-06,1.254276676861324e-06,5.096355232975386,1.8366564175852673e-06,1.4643152116814278,,,,"[0.9999983624800224, 0.999998014434939, 0.9999939922076811, 0.9999930106790511, 0.9999874552153711, 0.0010000000000001377, 0.0010000000000000406, 0.0010000000000000185, 0.0010000000000000065, 0.001000000000000001, 0.0010000000000000007, 0.001, 0.0009999999999999994, 0.0009999999999999987, 0.0009999999999999963, 0.0009999999999999924, 0.0009999999999999807, 0.0009999999999999374, 0.0009999999999999274, 0.0009999999999998782]"
0,6,gated,8,8,44,60,5,5.0,0.9751052108494933,4.833299251182563,0.008583701681368752,0.010319442107259292,0.014094849386587276,0.5912709741537896,4.2040222083216176e-15,9.241273492592731e-05,2.913518281198697e-06,4.2005788602694234e-06,1.324326491453953e-07,5.094702736029369,8.836586823260897e-08,0.6672513825166614,5.0,6.907648888928354,69076.48888928354,"[0.9999970031354732, 0.9999924473021418, 0.9999826357035195, 0.9999358321389393, 0.9998936156054811, 0.0010000000000000425, 0.0009999999999999586, 0.0009999999999999567]"
0,7,hpp,20,20,20,60,5,5.0,3.077000684287891,5.8736561780429595,0.006199382614009087,0.0030886152216434972,0.004931141792672185,0.17696489810153446,2.2683427267288794e-15,8.004873125188662e-05,1.2552136320574928e-05,8.004873125188662e-06,1.2552136320574928e-06,5.094087909085028,8.31909837166394e-07,0.6627635455191503,,,,"[0.999997325307314, 0.9999967338891423, 0.9999956834755205, 0.9999954954892563, 0.999990469995559, 0.001000000000000094, 0.0010000000000000432, 0.0010000000000000132, 0.0010000000000000022, 0.0010000000000000015, 0.0010000000000000005, 0.0010000000000000005, 0.0009999999999999998, 0.0009999999999999998, 0.0009999999999999992, 0.0009999999999999987, 0.0009999999999999866, 0.0009999999999999747, 0.000999999999999953, 0.0009999999999999209]"
0,7,gated,8,8,44,60,4,4.0,7.722586850476646e-17,4.3792764890230265,0.008481365804601715,1.0000000000000009,1.0000292398748247,90.0,2.4607877120581104e-15,1.000091118223709,0.5000037940227572,0.04545868719198678,0.0227274451828526,4.913237739665868,0.03303751928177116,1.4536398181128298,4.0,6.9077213004405955,69077.21300440594,"[0.9999948939823049, 0.9999927707745181, 0.9999878910833173, 0.9999660220358517, 0.0010000000000001286, 0.0010000000000000057, 0.0009999999999999957, 0.0009999999999999005]"
0,8,hpp,20,20,20,60,5,5.0,2.2801097875210607,6.097733367821131,0.0059470319735755025,0.00411225131446745,0.005695430535161159,0.23561530868575864,2.0053547036985555e-15,8.006517285491605e-05,1.2553810050067205e-05,8.006517285491605e-06,1.2553810050067205e-06,5.094289908857936,5.042294300306541e-07,0.4016545001236137,,,,"[0.999998439799518, 0.9999976425144066, 0.9999950004775299, 0.9999934054177586, 0.9999831062997379, 0.001000000000000172, 0.0010000000000000523, 0.0010000000000000254, 0.0010000000000000074, 0.0010000000000000067, 0.0010000000000000028, 0.001000000000000001, 0.0009999999999999994, 0.0009999999999999992, 0.000999999999999998, 0.0009999999999999913, 0.0009999999999999894, 0.0009999999999999402, 0.0009999999999998617, 0.000999999999999743]"
0,8,gated,8,8,44,60,5,5.0,1.3626891997688293,4.103559618227095,0.008303988860382793,0.006908721331758917,0.010630341879281578,0.3958437231495893,2.826972041961761e-15,9.222953785370434e-05,2.877419589450917e-06,4.192251720622925e-06,1.3079179952049622e-07,5.094577282363322,1.7869020035450788e-07,1.3662186850369435,5.0,6.907707595145269,69077.07595145269,"[0.9999940424308623, 0.99999280870897, 0.9999784186096177, 0.9999695217862667, 0.9999523172999923, 0.0010000000000000041, 0.0009999999999999029, 0.000999999999999819]"
0,9,hpp,20,20,20,60,5,5.0,3.267990979444108,5.339819871061036,0.005895631619776334,0.0028966752959825727,0.004812606656541819,0.16596750117818193,3.2580375934217394e-15,8.004641458586175e-05,1.2555035609033138e-05,8.004641458586175e-06,1.255503560903314e-06,5.095422388359191,1.7841192598415015e-07,0.14210387890559684,,,,"[0.9999979008901803, 0.9999975920091316, 0.9999965426774099, 0.9999932087386787, 0.9999916176629606, 0.0010000000000001848, 0.0010000000000000562, 0.001000000000000016, 0.0010000000000000091, 0.0010000000000000037, 0.0010000000000000015, 0.0010000000000000007, 0.0010000000000000002, 0.0009999999999999994, 0.0009999999999999985, 0.0009999999999999983, 0.0009999999999999933, 0.0009999999999999866, 0.0009999999999999365, 0.0009999999999998283]"
0,9,gated,8,8,44,60,5,5.0,1.0551397680045833,3.9309009463327746,0.008193311229098272,0.009095827291038722,0.011324435964554416,0.5211597014024542,4.175472117992868e-15,9.226374935922881e-05,2.8770745896158624e-06,4.193806789055855e-06,1.3077611770981192e-07,5.094940311056905,3.5627699272473088e-09,0.02724327644557382,5.0,6.907672624226137,69076.72624226137,"[0.9999953131793118, 0.9999916885047948, 0.9999897201424198, 0.9999778149064482, 0.9999173486599673, 0.0010000000000001566, 0.001000000000000108, 0.0010000000000000505]"
1,0,hpp,20,20,20,60,5,,3.462646294631043,6.065946139772262,0.0063108833332361555,0.002470186494048183,0.004724792645538963,0.141531404652651,6.882219526183049e-16,8.004471101587098e-05,1.5852244075797578e-05,8.004471101587099e-06,1.5852244075797578e-06,5.096745831492803,3.0479276012788256e-06,1.9227104924105038,,,,"[0.9999974143709471, 0.9999965732893211, 0.9999955338307082, 0.9999942728866401, 0.999993904280506, 0.0010000000000001737, 0.0010000000000000837, 0.0010000000000000388, 0.0010000000000000284, 0.001000000000000018, 0.0010000000000000148, 0.0010000000000000054, 0.0009999999999999976, 0.000999999999999986, 0.0009999999999999764, 0.000999999999999954, 0.0009999999999999454, 0.0009999999999999363, 0.0009999999999999172, 0.0009999999999998597]"
1,0,gated,8,8,44,60,5,,1.4772356601191348,3.971554350535726,0.009161368360287806,0.006729789218580994,0.00956429553982359,0.3855914298513721,7.182104147240732e-16,9.218548102993938e-05,7.228730945823703e-06,4.190249137724517e-06,3.285786793556229e-07,5.094766855140269,5.435652561692954e-08,0.16542925342425857,5.0,6.907710033185686,69077.10033185685,"[0.999995984662868, 0.9999913897513872, 0.9999858452592927, 0.999980640825895, 0.999954755227136, 0.0010000000000000122, 0.0009999999999999267, 0.0009999999999997008]"
1,1,hpp,20,20,20,60,5,,1.999068453279174,5.7616601014629705,0.005756151678745759,0.004590645842657123,0.006222313877598164,0.26302555586375653,1.038148313194319e-15,8.007788934638825e-05,1.58560468798236e-05,8.007788934638826e-06,1.5856046879823599e-06,5.096196395703573,1.4313626795390778e-06,0.9027235416164473,,,,"[0.9999975807044931, 0.9999960360035839, 0.9999958644484698, 0.9999928933258752, 0.9999789470447771, 0.001000000000000122, 0.0010000000000000343, 0.0010000000000000295, 0.0010000000000000187, 0.0010000000000000135, 0.0010000000000000083, 0.0010000000000000026, 0.0009999999999999933, 0.0009999999999999898, 0.0009999999999999757, 0.0009999999999999686, 0.0009999999999999636, 0.0009999999999999432, 0.0009999999999999254, 0.000999999999999906]"
1,1,gated,8,8,44,60,5,,0.9771459737540223,5.415000176018952,0.009036427724268426,0.010297399364828295,0.013009262095545187,0.5900079509351331,4.47672157723088e-16,9.235111625616817e-05,7.244326352150946e-06,4.1977780116440074e-06,3.2928756146140664e-07,5.094761622237964,5.682395743088431e-08,0.17256636472600023,5.0,6.90764934297363,69076.49342973629,"[0.9999975800362799, 0.9999938777957552, 0.9999831364535007, 0.9999622644523384, 0.9998940696027557, 0.0010000000000002422, 0.0010000000000000926, 0.0009999999999998823]"
1,2,hpp,20,20,20,60,5,,2.698207833563133,5.405390318517449,0.006427017628067738,0.003254288452959965,0.005231800986835979,0.18645732278314953,7.397954076089057e-16,8.005488130499003e-05,1.5763640794334303e-05,8.005488130499004e-06,1.5763640794334302e-06,5.095371583154208,1.3807404049441674e-07,0.08759019714788395,,,,"[0.9999978211117958, 0.9999968150012252, 0.9999949134959453, 0.9999936858241499, 0.9999894201970588, 0.0010000000000001546, 0.001000000000000074, 0.0010000000000000584, 0.0010000000000000438, 0.0010000000000000315, 0.0010000000000000115, 0.0010000000000000013, 0.0009999999999999974, 0.0009999999999999957, 0.0009999999999999766, 0.0009999999999999608, 0.000999999999999955, 0.0009999999999999291, 0.000999999999999911, 0.0009999999999997823]"
1,2,gated,8,8,44,60,5,,1.0964747694576642,3.738491121797331,0.009306043613556754,0.008643156158173928,0.011382771082171048,0.49522253552934786,3.5716702699770853e-16,9.226556957978107e-05,7.2342998026308e-06,4.193889526353685e-06,3.2883180921049093e-07,5.095348724876302,1.216090393548636e-07,0.36982139789590596,5.0,6.907680646752891,69076.8064675289,"[0.9999936457628601, 0.9999926601698224, 0.9999890542380627, 0.9999698313634494, 0.9999253705557739, 0.001000000000000104, 0.00099999999999996, 0.0009999999999998933]"
1,3,hpp,20,20,20,60,5,,2.799016055757157,5.54814090006006,0.006296474982196631,0.0032775302393088803,0.005180886311181248,0.1877889861512059,7.765839345847842e-16,8.005382375594275e-05,1.583559306421965e-05,8.005382375594274e-06,1.583559306421965e-06,5.095614240711694,3.772916519086564e-07,0.23825546058084984,,,,"[0.9999979890994203, 0.9999972323643035, 0.9999956717799457, 0.9999930234772113, 0.9999892685377351, 0.0010000000000001121, 0.00100000000000008, 0.001000000000000053, 0.0010000000000000445, 0.0010000000000000328, 0.001000000000000023, 0.0010000000000000091, 0.0010000000000000007, 0.0009999999999999926, 0.000999999999999982, 0.0009999999999999753, 0.000999999999999958, 0.0009999999999999354, 0.000999999999999921, 0.0009999999999998294]"
1,3,gated,8,8,44,60,5,,0.5710283533819488,3.9092152225634704,0.009575234718196487,0.01566820504223386,0.017931099003789742,0.8977587562167799,7.229638420410844e-16,9.270524579238405e-05,7.319568913222561e-06,4.21387480874473e-06,3.3270767787375277e-07,5.094840152321621,2.5551280281757554e-08,0.07679798808686672,5.0,6.907510001747549,69075.10001747549,"[0.9999941892182838, 0.9999906263769285, 0.9999886649682708, 0.9999505638059398, 0.9997547528434038, 0.0009999999999999907, 0.0009999999999998985, 0.000999999999999846]"
1,4,hpp,20,20,20,60,5,,3.3114452730761643,5.392660594354451,0.00647469189885015,0.002737038790946504,0.004896298657389395,0.15682096688618416,7.628305990727369e-16,8.004803466751997e-05,1.5778472222414387e-05,8.004803466751996e-06,1.5778472222414386e-06,5.094665238219338,1.120654497891287e-07,0.07102427168451211,,,,"[0.9999978046506943, 0.9999966215364181, 0.9999958906063575, 0.9999932173296902, 0.999992516110038, 0.001000000000000093, 0.0010000000000000744, 0.0010000000000000514, 0.0010000000000000447, 0.0010000000000000243, 0.0010000000000000117, 0.0009999999999999979, 0.0009999999999999896, 0.0009999999999999822, 0.0009999999999999703, 0.0009999999999999606, 0.000999999999999945, 0.0009999999999999183, 0.000999999999999854, 0.0009999999999997806]"
1,4,gated,8,8,44,60,5,,0.8804755377941264,4.793567478548955,0.007833089348375769,0.011389613175932182,0.013563149546629731,0.6525908751585042,3.8441998156257287e-16,9.238544570236445e-05,7.241620291366284e-06,4.199338441016566e-06,3.291645586984674e-07,5.094525452489857,2.2519533937836627e-07,0.6841421210983331,5.0,6.90762567701916,69076.2567701916,"[0.999996149592577, 0.9999929280402969, 0.9999854613588979, 0.9999712795066374, 0.9998704064349905, 0.0009999999999999955, 0.0009999999999998795, 0.000999999999999794]"
1,5,hpp,20,20,20,60,5,,3.0069474323910907,5.995537509835881,0.006029118884652064,0.002962031638675662,0.004745919945687043,0.1697121598462748,7.256883527762502e-16,8.004513241667826e-05,1.577986017570832e-05,8.004513241667826e-06,1.577986017570832e-06,5.092619972912121,5.6645289390171285e-06,3.589720615989464,,,,"[0.9999977805709445, 0.9999970738481325, 0.9999968750942415, 0.9999945341121043, 0.9999912351422029, 0.0010000000000002895, 0.0010000000000001947, 0.0010000000000000813, 0.001000000000000052, 0.0010000000000000406, 0.0010000000000000254, 0.001000000000000011, 0.0009999999999999996, 0.0009999999999999896, 0.000999999999999982, 0.0009999999999999686, 0.0009999999999999616, 0.0009999999999999304, 0.0009999999999998844, 0.0009999999999998185]"
1,5,gated,8,8,44,60,5,,0.9727508389205064,4.1000496451547,0.008410333773896618,0.010169987067239221,0.013358042137850006,0.5827073817215178,4.762619456701723e-16,9.236930954016875e-05,7.263955582792378e-06,4.19860497909858e-06,3.301797992178354e-07,5.0959162249975405,8.394682461266625e-07,2.542457921760456,5.0,6.907651948435301,69076.519484353,"[0.9999957331116038, 0.9999906473633606, 0.9999774159761837, 0.9999612699046969, 0.9998966747916891, 0.0010000000000001076, 0.0009999999999999272, 0.0009999999999998636]"
1,6,hpp,20,20,20,60,5,,2.118078140200694,5.631897827153502,0.006266968872932121,0.0037877742560937754,0.0060852389569080595,0.21702399757359406,7.406052875904153e-16,8.007437004289974e-05,1.5819833970422487e-05,8.007437004289975e-06,1.5819833970422488e-06,5.096907400751949,3.638177628552789e-06,2.2997571500149108,,,,"[0.9999974537895844, 0.9999966823491723, 0.9999947527297585, 0.9999884509150359, 0.9999856671134187, 0.0010000000000001525, 0.0010000000000000703, 0.0010000000000000568, 0.00100000000000004, 0.0010000000000000245, 0.0010000000000000122, 0.0010000000000000028, 0.0009999999999999957, 0.0009999999999999883, 0.0009999999999999608, 0.0009999999999999584, 0.0009999999999999417, 0.0009999999999999252, 0.0009999999999999037, 0.0009999999999998287]"
1,6,gated,8,8,44,60,5,,1.3488048837371511,5.043984950387258,0.007896939904722787,0.007247096288605603,0.011089004100162187,0.41523166580529525,4.601042079498694e-16,9.225053887117818e-05,7.204328542887762e-06,4.193206312326281e-06,3.27469479222171e-07,5.0938017350238445,1.4358389530697521e-06,4.384649697676436,5.0,6.907702809721124,69077.02809721124,"[0.9999968298268963, 0.9999939508097956, 0.9999789939847016, 0.9999598502168976, 0.9999475321157888, 0.0010000000000003136, 0.001000000000000022, 0.0009999999999996878]"
1,7,hpp,20,20,20,60,5,,3.405743494545927,5.424064546077947,0.0068100948177755374,0.0025528740005540435,0.004640610908460655,0.14626906473733928,7.126010657429625e-16,8.00431336563993e-05,1.5846098145684644e-05,8.00431336563993e-06,1.5846098145684644e-06,5.093970675119356,1.0595097099038718e-06,0.6686249827326781,,,,"[0.9999976532558481, 0.9999970354786218, 0.9999962805670171, 0.999994027612675, 0.9999934893515033, 0.0010000000000001442, 0.0010000000000000796, 0.0010000000000000768, 0.001000000000000036, 0.0010000000000000258, 0.0010000000000000052, 0.0009999999999999987, 0.0009999999999999887, 0.0009999999999999733, 0.000999999999999967, 0.0009999999999999593, 0.0009999999999999326, 0.0009999999999999068, 0.0009999999999998758, 0.0009999999999997947]"
1,7,gated,8,8,44,60,5,,0.3613096222428502,3.7403362971634646,0.009240394883301984,0.027843708826701816,0.02905760805007824,1.5955332091341312,4.626548646951749e-16,9.428911712025753e-05,7.912703750341839e-06,4.285868960011706e-06,3.5966835228826537e-07,5.09526120730023,6.822925369596471e-08,0.1897004650586567,5.0,6.90698048205506,69069.80482055059,"[0.9999956008205273, 0.9999932525907441, 0.999987391583447, 0.9999547516133814, 0.9992255031508948, 0.0010000000000003374, 0.0010000000000000462, 0.0009999999999997836]"
1,8,hpp,20,20,20,60,5,,3.0941215835395326,6.157513960241053,0.005912406992296922,0.003059551471924931,0.004927296951247324,0.17529966003751868,5.632878621682591e-16,8.004866717263492e-05,1.5813629674033857e-05,8.004866717263492e-06,1.5813629674033857e-06,5.095473118368831,2.2384099093004857e-07,0.14154940740619326,,,,"[0.9999985676652047, 0.9999978628731138, 0.9999950156298799, 0.9999936513491667, 0.9999906485056461, 0.0010000000000001128, 0.0010000000000000803, 0.0010000000000000638, 0.001000000000000049, 0.0010000000000000345, 0.0010000000000000224, 0.0010000000000000078, 0.0009999999999999953, 0.0009999999999999842, 0.0009999999999999786, 0.0009999999999999681, 0.0009999999999999393, 0.0009999999999999083, 0.000999999999999845, 0.000999999999999832]"
1,8,gated,8,8,44,60,5,,0.7808588694067805,5.030332939819769,0.00792542251962916,0.012812857020470938,0.015632903979271764,0.7341427189953112,5.045362002592228e-16,9.251779800985611e-05,7.296617032766073e-06,4.205354454993459e-06,3.3166441058027607e-07,5.095195572836711,3.824873446097223e-08,0.11532360193260624,5.0,6.907591260396,69075.91260396,"[0.9999963344428214, 0.9999924971611878, 0.9999746141197324, 0.9999564161128435, 0.9998359948642782, 0.0010000000000001024, 0.0009999999999999467, 0.0009999999999997856]"
1,9,hpp,20,20,20,60,5,,3.182407747849927,6.3181371082366,0.006333923451431566,0.0028899169225912675,0.004517954282855269,0.1655802732857087,6.732281260682045e-16,8.00408923951782e-05,1.582335945981749e-05,8.00408923951782e-06,1.582335945981749e-06,5.092197524035371,7.853871532295945e-06,4.9634665459255976,,,,"[0.9999982462887864, 0.9999973899754792, 0.9999965899611447, 0.9999957255438007, 0.9999916567318009, 0.0010000000000001154, 0.0010000000000000742, 0.0010000000000000581, 0.0010000000000000451, 0.0010000000000000232, 0.00100000000000002, 0.001000000000000006, 0.0009999999999999846, 0.000999999999999981, 0.0009999999999999716, 0.0009999999999999577, 0.0009999999999999517, 0.0009999999999999348, 0.0009999999999999037, 0.0009999999999998153]"
1,9,gated,8,8,44,60,5,,0.5009480165049489,4.628122518837707,0.008600409887095577,0.02107480907850004,0.022616950049206594,1.2075870166351386,3.590230064066342e-16,9.322053554382656e-05,7.484461569017049e-06,4.237297070173935e-06,3.4020279859168404e-07,5.095211397620463,4.468895393927963e-08,0.1313597481392736,5.0,6.907311477086507,69073.11477086507,"[0.999996004038706, 0.9999887708061621, 0.9999821558951799, 0.9999657577869687, 0.9995562965698831, 0.001000000000000019, 0.0009999999999999686, 0.0009999999999998203]"
2,0,hpp,20,20,20,60,5,,2.1031299689922203,5.751152054635663,0.0069309482007458385,0.004335448495273223,0.0058686811308067445,0.24840367925027462,8.009997667595145e-16,8.006923819342112e-05,1.581129231487311e-05,8.006923819342111e-06,1.581129231487311e-06,5.091124438233427,1.5019979006485422e-05,9.499526482320912,,,,"[0.9999982126987779, 0.999996840417043, 0.9999954994220529, 0.999993817802869, 0.999981222682458, 0.0010000000000001102, 0.0010000000000000681, 0.001000000000000057, 0.0010000000000000451, 0.0010000000000000297, 0.001000000000000024, 0.0010000000000000128, 0.0009999999999999833, 0.0009999999999999812, 0.000999999999999969, 0.0009999999999999664, 0.000999999999999961, 0.0009999999999999235, 0.0009999999999998864, 0.0009999999999998302]"
2,0,gated,8,8,44,60,5,,0.973791915516551,3.73883397585579,0.008306846787112729,0.010353654331038062,0.013232273317470363,0.5932312949114433,5.921423787370705e-16,9.236279502854713e-05,7.276119799044695e-06,4.198308864933961e-06,3.3073271813839524e-07,5.095135033888426,1.823415102478132e-08,0.055132589020573504,5.0,6.907648182287624,69076.48182287625,"[0.9999931223031774, 0.999990398330449, 0.9999783784615647, 0.999970273900566, 0.999892909040151, 0.001000000000000018, 0.000999999999999965, 0.0009999999999998125]"
2,1,hpp,20,20,20,60,5,,2.739793451286092,5.5202285902871315,0.006690170532735378,0.0032255889508832586,0.0049829118302468405,0.18481295380931095,6.952965756632657e-16,8.004977392185002e-05,1.5802128932770993e-05,8.004977392185002e-06,1.5802128932770994e-06,5.097013069377873,4.0524483201480464e-06,2.564495162258764,,,,"[0.9999975952730458, 0.9999969355549642, 0.9999964171831878, 0.9999946414275588, 0.9999896059803438, 0.001000000000000169, 0.0010000000000001178, 0.001000000000000068, 0.001000000000000058, 0.001000000000000048, 0.0010000000000000434, 0.001000000000000015, 0.001000000000000008, 0.0010000000000000052, 0.0009999999999999926, 0.0009999999999999883, 0.0009999999999999738, 0.0009999999999999595, 0.000999999999999933, 0.0009999999999998825]"
2,1,gated,8,8,44,60,5,,0.434564117990955,4.422248097328372,0.00879586875532126,0.023463340377037723,0.02594825516247736,1.3444737579490114,4.456008628898332e-16,9.365443713377482e-05,7.629632200936511e-06,4.257019869717037e-06,3.4680146367893235e-07,5.095921795305927,8.497065860369483e-07,2.4501239903174223,5.0,6.907205149875426,69072.05149875426,"[0.9999949694236174, 0.9999843098263161, 0.9999736966763586, 0.9999243632529841, 0.9994500221866932, 0.0010000000000001314, 0.0009999999999999699, 0.0009999999999999072]"
2,2,hpp,20,20,20,60,5,,2.593330340742682,6.529275422101465,0.006517866509334309,0.0031499975908534615,0.0050883133522553635,0.18048186590454873,9.563960264479347e-16,8.005190025111818e-05,1.5845404349029436e-05,8.005190025111818e-06,1.5845404349029436e-06,5.094141735846645,7.366173569253963e-07,0.4648776015428825,,,,"[0.9999980459902023, 0.9999965611431558, 0.9999952261321093, 0.9999942142550318, 0.9999900874376624, 0.0010000000000001774, 0.0010000000000001, 0.0010000000000000662, 0.0010000000000000378, 0.0010000000000000317, 0.0010000000000000074, 0.0009999999999999953, 0.0009999999999999805, 0.0009999999999999786, 0.0009999999999999707, 0.0009999999999999588, 0.000999999999999951, 0.0009999999999999198, 0.0009999999999998738, 0.0009999999999998573]"
2,2,gated,8,8,44,60,5,,1.61122930486042,4.054437583551685,0.00860800696876731,0.00577319435555572,0.009152729890587324,0.3307815083782125,4.7781704368569845e-16,9.216929054368987e-05,7.247147845248295e-06,4.189513206531358e-06,3.294158111476498e-07,5.094821567815219,3.183804456392891e-08,0.09665001947844742,5.0,6.907721981984495,69077.21981984495,"[0.9999933949602613, 0.9999924193485699, 0.9999867934728506, 0.9999769999696244, 0.999966703556706, 0.0010000000000000093, 0.0009999999999998547, 0.0009999999999998187]"
2,3,hpp,20,20,20,60,5,,2.7954555649819324,6.075711653623666,0.006417868389548157,0.0032376925903817508,0.0051007923030626165,0.18550644489057386,8.393867719678708e-16,8.005216604393213e-05,1.579619197712416e-05,8.005216604393214e-06,1.5796191977124159e-06,5.095575776315643,3.3151836566090666e-07,0.20987233261092755,,,,"[0.9999979444191646, 0.9999969691860245, 0.9999962680584487, 0.9999932984429802, 0.9999895278293431, 0.0010000000000000987, 0.0010000000000000805, 0.0010000000000000677, 0.0010000000000000555, 0.0010000000000000271, 0.0010000000000000128, 0.0010000000000000037, 0.0009999999999999966, 0.0009999999999999794, 0.0009999999999999707, 0.0009999999999999532, 0.0009999999999999324, 0.0009999999999999061, 0.000999999999999843, 0.0009999999999998166]"
2,3,gated,8,8,44,60,5,,0.8650735710199664,4.358133643183173,0.007902703490360442,0.012732046412547484,0.015729571160260136,0.7295122345064909,7.052447244739988e-16,9.252421845869705e-05,7.288718092770832e-06,4.205646293577139e-06,3.3130536785321967e-07,5.094853874728406,2.1352594997112616e-08,0.06444989145655072,5.0,6.907593322966985,69075.93322966984,"[0.999995655646875, 0.9999915808187951, 0.9999853726887431, 0.9999421617569565, 0.9998380570991541, 0.0010000000000001392, 0.001000000000000014, 0.0009999999999999714]"
2,4,hpp,20,20,20,60,5,,3.47335285218275,6.414674671365219,0.006645194613065773,0.0026399265206323236,0.004748876316863803,0.15125682354738093,6.17564833848717e-16,8.004517315433745e-05,1.5848029600905302e-05,8.004517315433746e-06,1.5848029600905302e-06,5.096597380450995,2.551624305236598e-06,1.6100577608025413,,,,"[0.9999979292274541, 0.9999962607472139, 0.9999954840729928, 0.9999947589207143, 0.9999930377571776, 0.0010000000000002845, 0.0010000000000000982, 0.0010000000000000614, 0.00100000000000005, 0.0010000000000000306, 0.0010000000000000226, 0.0010000000000000176, 0.0009999999999999992, 0.0009999999999999905, 0.000999999999999986, 0.0009999999999999616, 0.0009999999999999452, 0.0009999999999999397, 0.0009999999999999222, 0.0009999999999998445]"
2,4,gated,8,8,44,60,5,,1.4817901485332727,3.800726769409378,0.009376532808811462,0.0065163373772105775,0.010378430953814024,0.37336127194764923,5.268841715406122e-16,9.221860728750197e-05,7.238198431162685e-06,4.191754876704635e-06,3.2900901959830383e-07,5.09522223727861,4.9389408005969495e-08,0.15011566572329957,5.0,6.907712857892146,69077.12857892146,"[0.9999937540173701, 0.9999920623426813, 0.9999844257607919, 0.9999645739520818, 0.9999575798098385, 0.001000000000000068, 0.0009999999999999877, 0.0009999999999999608]"
2,5,hpp,20,20,20,60,5,,3.4751226478019714,6.782783915828549,0.006190650299348751,0.002317329112733808,0.004318365163515697,0.13277329673503893,8.252807958876349e-16,8.003733793985673e-05,1.5841674055951663e-05,8.003733793985672e-06,1.5841674055951663e-06,5.094233473103281,5.875634833864606e-07,0.37089734412614994,,,,"[0.999998605130031, 0.9999967678963476, 0.999995998685438, 0.9999953633029778, 0.9999946353557984, 0.0010000000000001486, 0.001000000000000092, 0.0010000000000000766, 0.0010000000000000577, 0.0010000000000000252, 0.0010000000000000204, 0.0010000000000000117, 0.0010000000000000072, 0.0009999999999999916, 0.000999999999999982, 0.0009999999999999707, 0.0009999999999999623, 0.0009999999999999606, 0.000999999999999931, 0.000999999999999834]"
2,5,gated,8,8,44,60,5,,0.5590312102423235,4.87991554191801,0.008989137048656073,0.017082614750091697,0.019702302413624407,0.9788093374911875,4.94956137325485e-16,9.286398560488473e-05,7.3662149775461545e-06,4.221090254767488e-06,3.348279535248252e-07,5.095242681677396,5.889439654607784e-08,0.17589450321002312,5.0,6.907463712569669,69074.63712569668,"[0.999996802743777, 0.9999829500095443, 0.9999725672335484, 0.9999514113844259, 0.9997084760890269, 0.00100000000000014, 0.0010000000000000761, 0.0009999999999999642]"
2,6,hpp,20,20,20,60,5,,2.997240786832201,5.320296660796866,0.006665702581131809,0.0029798562269406762,0.005139317673675905,0.17073343803260196,6.714883396437548e-16,8.005294356580183e-05,1.5826933946644973e-05,8.005294356580183e-06,1.5826933946644974e-06,5.093965190569492,1.0708305574594203e-06,0.6765874938692198,,,,"[0.9999978567502723, 0.9999968818228001, 0.9999951243927675, 0.9999926215241851, 0.9999911293364094, 0.0010000000000002125, 0.0010000000000000766, 0.0010000000000000599, 0.0010000000000000492, 0.001000000000000033, 0.0010000000000000247, 0.0010000000000000122, 0.0009999999999999983, 0.0009999999999999898, 0.00099999999999997, 0.0009999999999999527, 0.0009999999999999495, 0.0009999999999999374, 0.000999999999999927, 0.000999999999999849]"
