case_name,orient_idx,orient_type,trial,seed,dimension,budget_m,query_count_per_method,diag_concentration,gate_triggered,r_knee_detected,q_target,rel_err_hutch,rel_err_hpp,rel_err_ghpp,rel_err_gated,sq_err_hutch,sq_err_hpp,sq_err_ghpp,sq_err_gated
PowerLaw (c=2.0 - Steep),9,Haar-Random,5,2026,100,60,60,0.40252882411116836,False,1,20,0.06742495874924397,0.0002851437824775804,0.0021245913248124685,0.0008389271922550927,0.012152575833847304,2.1734756225225286e-07,1.2066401405221885e-05,1.8813755854764649e-06
PowerLaw (c=2.0 - Steep),9,Haar-Random,6,2026,100,60,60,0.40252882411116836,False,1,20,0.09607893931608497,0.0001460451542230183,0.0017495279391285604,0.0007638374308183267,0.02467648860315591,5.7016593211327044e-08,8.182174279153492e-06,1.5596560496340253e-06
PowerLaw (c=2.0 - Steep),9,Haar-Random,7,2026,100,60,60,0.40252882411116836,False,1,20,0.18529865736285847,0.0008979823651121046,0.0010011255975372149,0.0010056194109180866,0.09178495641195746,2.1555722142702805e-06,2.679193573128609e-06,2.7033000745322603e-06
PowerLaw (c=2.0 - Steep),9,Haar-Random,8,2026,100,60,60,0.40252882411116836,False,1,20,0.023024128602425923,0.001616957058772755,0.00027312398256920347,0.0002224230076885892,0.0014170767274820566,6.989143125079899e-06,1.99409862472149e-07,1.3224716758488996e-07
PowerLaw (c=2.0 - Steep),9,Haar-Random,9,2026,100,60,60,0.40252882411116836,False,1,20,0.1457200744205994,5.488259951746158e-05,0.0010198387904954205,0.0011322000737933795,0.056763050878844354,8.051861724766154e-09,2.780289467218377e-06,3.426678176427339e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,0,2026,100,60,60,0.4072442745657677,False,1,20,0.02404207644000232,0.0008866602819125235,0.0018411778243134422,0.0014507340928162,0.0015451509321373702,2.1015584344343586e-06,9.061882610457453e-06,5.626037148752711e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,1,2026,100,60,60,0.4072442745657677,False,1,20,0.09857382087922817,0.0002280316769533188,0.0015257578262392602,0.0014375382924363162,0.025974676216684874,1.390008074734708e-07,6.22297668112208e-06,5.524154354832181e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,2,2026,100,60,60,0.4072442745657677,False,1,20,0.0745796912845548,0.0018054206954357106,0.0003993858674835302,5.5314386983952186e-05,0.014868533085819131,8.713322606290973e-06,4.263952391768376e-07,8.179055749920627e-09
PowerLaw (c=2.0 - Steep),10,Haar-Random,3,2026,100,60,60,0.4072442745657677,False,1,20,0.12596744322117642,0.000504745149493913,0.0006434101643997747,0.0002497322879910829,0.04241735559332168,6.810378812428888e-07,1.1066309082656912e-06,1.6671564353148395e-07
PowerLaw (c=2.0 - Steep),10,Haar-Random,4,2026,100,60,60,0.4072442745657677,False,1,20,0.05407876688907997,0.0017785229580373268,0.0008767636546949006,0.001271414848880966,0.007817727375614912,8.455628857561649e-06,2.054906365971758e-06,4.321171663376553e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,5,2026,100,60,60,0.4072442745657677,False,1,20,0.052985044293741144,0.0005194626605275585,0.0022287495802584822,0.0012625016323452522,0.007504703946786918,7.213327192564751e-07,1.3278515037989163e-05,4.2607971400968575e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,6,2026,100,60,60,0.4072442745657677,False,1,20,0.015595597851688143,0.0001429481696770133,0.0013512808973505958,0.000562588520259527,0.0006501761235631176,5.462408294878509e-08,4.881105961126905e-06,8.460746696856004e-07
PowerLaw (c=2.0 - Steep),10,Haar-Random,7,2026,100,60,60,0.4072442745657677,False,1,20,0.15735076207935825,0.0011664986628088603,0.0019563752547082374,0.0006183037144008881,0.06618577555447719,3.637436760584744e-06,1.02313109267198e-05,1.0219524094987594e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,8,2026,100,60,60,0.4072442745657677,False,1,20,0.04651838810554008,0.0022432421495785027,0.0013925678178701476,0.0010867372411979793,0.005784639201510911,1.345176507618796e-05,5.183936461844226e-06,3.1570107528892157e-06
PowerLaw (c=2.0 - Steep),10,Haar-Random,9,2026,100,60,60,0.4072442745657677,False,1,20,0.18711263220255364,0.003983253986225016,0.0001355444371668543,0.0009994102299022089,0.09359080385263067,4.2413387448324667e-05,4.911230959244328e-08,2.6700201694289502e-06
PowerLaw (c=2.0 - Steep),11,Haar-Random,0,2026,100,60,60,0.40254854052177524,False,1,20,0.082053064995133,0.0008678062943639773,0.003167373748646301,0.001147156236404212,0.017997682142732816,2.013133392195375e-06,2.681795062540366e-05,3.517807754388763e-06
PowerLaw (c=2.0 - Steep),11,Haar-Random,1,2026,100,60,60,0.40254854052177524,False,1,20,0.18566392724989433,0.0003874230650687587,0.0008420465777643063,2.4370208718001625e-06,0.09214717517241601,4.0123416532561394e-07,1.8953926459839867e-06,1.587615968198072e-11
PowerLaw (c=2.0 - Steep),11,Haar-Random,2,2026,100,60,60,0.40254854052177524,False,1,20,0.024206417817274544,0.0010106690807829468,0.0006948836196490619,0.00040128540491390295,0.0015663471145152198,2.7305172227410924e-06,1.290776676847584e-06,4.304608805129398e-07
PowerLaw (c=2.0 - Steep),11,Haar-Random,3,2026,100,60,60,0.40254854052177524,False,1,20,0.07238960237051627,0.0010302970388082428,0.0003214275815516339,0.0004123193606736306,0.014008103540444966,2.837604500089848e-06,2.761806467152341e-07,4.544586945203167e-07
PowerLaw (c=2.0 - Steep),11,Haar-Random,4,2026,100,60,60,0.40254854052177524,False,1,20,0.15341772879202856,0.0019715870738922386,0.002049771375036893,0.0002005696943110264,0.06291845637690147,1.0391036858191976e-05,1.1231501225721487e-05,1.0753691816989383e-07
PowerLaw (c=2.0 - Steep),11,Haar-Random,5,2026,100,60,60,0.40254854052177524,False,1,20,0.23373250022849576,0.002476960466509201,0.000397434930601989,0.0010222854374255072,0.14603776252890713,1.6400802965406645e-05,4.222396668918783e-07,2.7936455905488983e-06
PowerLaw (c=2.0 - Steep),11,Haar-Random,6,2026,100,60,60,0.40254854052177524,False,1,20,0.013623188842762904,0.0008313163465985684,0.0011337049513839592,0.00233026923265108,0.0004961174634316391,1.8473943099820279e-06,3.4357934527525733e-06,1.4515739412262424e-05
PowerLaw (c=2.0 - Steep),11,Haar-Random,7,2026,100,60,60,0.40254854052177524,False,1,20,0.059314213428339244,0.003137680562531788,0.00026265935651164295,0.005047107024718988,0.009404690590998585,2.631748691285005e-05,1.844219937884966e-07,6.809449276943874e-05
PowerLaw (c=2.0 - Steep),11,Haar-Random,8,2026,100,60,60,0.40254854052177524,False,1,20,0.20213644773338965,0.0012204444575982033,0.000357929754249953,0.0011363420274312327,0.10922353281283108,3.981649252260303e-06,3.4247002498942364e-07,3.451795828364157e-06
PowerLaw (c=2.0 - Steep),11,Haar-Random,9,2026,100,60,60,0.40254854052177524,False,1,20,0.0019809010881523792,0.0025032903419527712,0.0011463340968803765,0.0008418430567981754,1.0489445771788149e-05,1.675133440806327e-05,3.51276730333159e-06,1.894476531519694e-06
PowerLaw (c=2.0 - Steep),12,Haar-Random,0,2026,100,60,60,0.4044007143967754,False,1,20,0.19487287184612595,0.0005300196622892009,0.0006439016558603706,0.003347797360439253,0.10151488612645643,7.509498295629858e-07,1.1083222318100662e-06,2.9960239874754352e-05
PowerLaw (c=2.0 - Steep),12,Haar-Random,1,2026,100,60,60,0.4044007143967754,False,1,20,0.04580960095632505,0.002099013490219873,0.0007704716423932017,0.0024645488939350974,0.005609704417776842,1.1777616817256432e-05,1.5868660866096914e-06,1.6236852220429302e-05
PowerLaw (c=2.0 - Steep),12,Haar-Random,2,2026,100,60,60,0.4044007143967754,False,1,20,0.18207209676624583,0.001281901175092591,9.021248364181678e-05,0.0003514120202919544,0.08861632760235269,4.392745598528265e-06,2.1755057729603655e-08,3.301111446481265e-07
PowerLaw (c=2.0 - Steep),12,Haar-Random,3,2026,100,60,60,0.4044007143967754,False,1,20,0.1325497738544352,0.0011747711103794944,0.0019175714765854524,0.0012524546378853978,0.04696614809441608,3.6892108467987287e-06,9.829469582176034e-06,4.193252084771276e-06
PowerLaw (c=2.0 - Steep),12,Haar-Random,4,2026,100,60,60,0.4044007143967754,False,1,20,0.02485995701402059,0.0009225660906910419,0.0003849412211094141,0.00046971051148355,0.0016520671955988194,2.2752123516276915e-06,3.961099942860758e-07,5.897765754529851e-07
PowerLaw (c=2.0 - Steep),12,Haar-Random,5,2026,100,60,60,0.4044007143967754,False,1,20,0.029005717611184458,0.0013689502132413081,0.0003518790992067519,9.582075521082893e-05,0.002249024518276954,5.009590981964794e-06,3.30989261591624e-07,2.4544045073469225e-08
PowerLaw (c=2.0 - Steep),12,Haar-Random,6,2026,100,60,60,0.4044007143967754,False,1,20,0.20606858526425886,0.0008348801265405211,0.0017748411673634207,3.660283376049505e-05,0.11351429075870997,1.8632674939974378e-06,8.420656430934292e-06,3.5814292793394824e-09
PowerLaw (c=2.0 - Steep),12,Haar-Random,7,2026,100,60,60,0.4044007143967754,False,1,20,0.039680805199484026,0.0003772105719527614,0.001170680224547932,0.0015240569732334285,0.004209087105905674,3.8035985493469006e-07,3.6635618285424674e-06,6.209110169807176e-06
PowerLaw (c=2.0 - Steep),12,Haar-Random,8,2026,100,60,60,0.4044007143967754,False,1,20,0.07828371489063488,0.0004388842894856172,0.002208491250746417,0.0017852795224828782,0.016382109108730704,5.149049071778541e-07,1.3038220669685752e-05,8.519996338083633e-06
PowerLaw (c=2.0 - Steep),12,Haar-Random,9,2026,100,60,60,0.4044007143967754,False,1,20,0.16362143289105582,0.0026562484740586347,0.003638697695152205,0.0017460886766170755,0.07156609888747463,1.8860984439790166e-05,3.539312519635229e-05,8.150036483733227e-06
PowerLaw (c=2.0 - Steep),13,Haar-Random,0,2026,100,60,60,0.40633086170565264,False,1,20,0.19164263289234174,0.0015829962957390454,0.0008337427565014698,0.002829446676935271,0.09817733036002613,6.6986418465509256e-06,1.8581942361034332e-06,2.1400799019271677e-05
PowerLaw (c=2.0 - Steep),13,Haar-Random,1,2026,100,60,60,0.40633086170565264,False,1,20,0.006841617864766426,0.0015851349082827294,8.422890606412692e-05,0.0005013277915510033,0.00012512514316900822,6.716753672238575e-06,1.896484429857008e-08,6.718472170159194e-07
PowerLaw (c=2.0 - Steep),13,Haar-Random,2,2026,100,60,60,0.40633086170565264,False,1,20,0.09380043572692072,0.001399283004342385,0.0004715271021292821,0.0012200873268477437,0.023519965077081473,5.234052559489538e-06,5.943472816777239e-07,3.979319344781379e-06
PowerLaw (c=2.0 - Steep),13,Haar-Random,3,2026,100,60,60,0.40633086170565264,False,1,20,0.009975191940848586,0.00014823918323242214,0.0017623371883282914,0.0015444750081518217,0.00026599255620550467,5.874257605683854e-08,8.302425214828791e-06,6.376593488235824e-06
PowerLaw (c=2.0 - Steep),13,Haar-Random,4,2026,100,60,60,0.40633086170565264,False,1,20,0.07831428737988431,0.0008571617504593909,0.0031209637354594707,0.0007612452177861417,0.01639490716394089,1.964049943133334e-06,2.6037807125613952e-05,1.5490880928013553e-06
PowerLaw (c=2.0 - Steep),13,Haar-Random,5,2026,100,60,60,0.40633086170565264,False,1,20,0.08513020848031758,5.43787142437217e-05,0.0002200963211975005,3.2875540539529545e-05,0.019372887428963953,7.904689774421153e-09,1.2949485931948442e-07,2.889167796350112e-09
PowerLaw (c=2.0 - Steep),13,Haar-Random,6,2026,100,60,60,0.40633086170565264,False,1,20,0.13992683998075162,0.002160315136035922,0.001479634478438019,0.0005429706370528856,0.052339433028145685,1.2475592423557829e-05,5.852424858737859e-06,7.880969551199106e-07
PowerLaw (c=2.0 - Steep),13,Haar-Random,7,2026,100,60,60,0.40633086170565264,False,1,20,0.10198164702070017,0.0003710284797314456,0.003442282574059575,0.0008914962998459959,0.027801677691926045,3.6799460749957843e-07,3.167524608573384e-05,2.1245455704353704e-06
PowerLaw (c=2.0 - Steep),13,Haar-Random,8,2026,100,60,60,0.40633086170565264,False,1,20,0.02535601498474091,0.001736868345497921,0.0010542162303784626,0.0032249159308671595,0.0017186560075958877,8.06419018127004e-06,2.9708885320657553e-06,2.7801213715030587e-05
PowerLaw (c=2.0 - Steep),13,Haar-Random,9,2026,100,60,60,0.40633086170565264,False,1,20,0.15558300052204316,8.389547577387557e-05,0.0005493221922062702,0.0009019628059195518,0.06470699725720556,1.881499224048369e-08,8.066427784007715e-07,2.1747243586486754e-06
PowerLaw (c=2.0 - Steep),14,Haar-Random,0,2026,100,60,60,0.403446028201056,False,1,20,0.21717178433856282,0.0002446132526552626,0.0036148498196689562,0.0006747948688153354,0.12607638862481993,1.5995098764460087e-07,3.493071530368054e-05,1.2172239923472115e-06
PowerLaw (c=2.0 - Steep),14,Haar-Random,1,2026,100,60,60,0.403446028201056,False,1,20,0.15237769513857538,0.0028032106936822032,0.0011932063629196648,0.001758026837744037,0.06206828723897542,2.1005762141326327e-05,3.805906215056083e-06,8.261862489146672e-06
PowerLaw (c=2.0 - Steep),14,Haar-Random,2,2026,100,60,60,0.403446028201056,False,1,20,0.047763959824042315,0.0018106359402029642,0.0028322534204619446,0.0006264713304209418,0.00609856433601941,8.763734949102191e-06,2.144327824101946e-05,1.0491301374026922e-06
PowerLaw (c=2.0 - Steep),14,Haar-Random,3,2026,100,60,60,0.403446028201056,False,1,20,0.10339333313581775,0.0011843089191363569,0.001964361159340612,4.85899489929926e-05,0.028576697207683275,3.7493584388183933e-06,1.031500962944233e-05,6.311314866184655e-09
PowerLaw (c=2.0 - Steep),14,Haar-Random,4,2026,100,60,60,0.403446028201056,False,1,20,0.013321892589431963,0.00012365314739324343,0.000725126643910885,0.0006907009480633585,0.00047441544177196065,4.087307490742333e-08,1.4055771458257948e-06,1.2752844529580457e-06
PowerLaw (c=2.0 - Steep),14,Haar-Random,5,2026,100,60,60,0.403446028201056,False,1,20,0.154521892113,0.0006830486286364233,0.0003531731481929337,0.0003221967270425978,0.06382737677086732,1.2471830745673307e-06,3.3342818958862033e-07,2.7750397592161807e-07
PowerLaw (c=2.0 - Steep),14,Haar-Random,6,2026,100,60,60,0.403446028201056,False,1,20,0.039781347767032245,0.00047516569039809866,0.0007937600893327911,0.0025306016361274493,0.0042304439589993985,6.035553587698681e-07,1.6842458197105935e-06,1.7118847769383104e-05
PowerLaw (c=2.0 - Steep),14,Haar-Random,7,2026,100,60,60,0.403446028201056,False,1,20,0.07018331238671004,0.0006484074638143912,0.0032408059764041527,0.003462114604372135,0.013167237946294078,1.1238878383159362e-06,2.8075857088100573e-05,3.204127880221707e-05
PowerLaw (c=2.0 - Steep),14,Haar-Random,8,2026,100,60,60,0.403446028201056,False,1,20,0.018344895963454184,0.0003737377632871332,0.00039554498592668676,0.002472193202643633,0.0008996166138867063,3.733884890576295e-07,4.182334151064593e-07,1.6337732346861664e-05
PowerLaw (c=2.0 - Steep),14,Haar-Random,9,2026,100,60,60,0.403446028201056,False,1,20,0.19837070392339262,0.0007426684577869691,0.0022487930200099184,0.0011437934638564027,0.10519183468183563,1.4744054221695762e-06,1.3518419840779668e-05,3.4972137875857833e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,0,2026,100,60,60,0.4039266633316749,False,1,20,0.06733384376213096,0.0034553615527257013,0.0005254852075625477,0.0009117254696656246,0.012119753162653017,3.191640403172726e-05,7.381556549831906e-07,2.2220566945349493e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,1,2026,100,60,60,0.4039266633316749,False,1,20,0.057483295116458714,0.0008921641301674443,8.917917328040108e-05,0.001829445521539773,0.008833041512140764,2.1277298066117783e-06,2.1259539100609477e-08,8.94676280535568e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,2,2026,100,60,60,0.4039266633316749,False,1,20,0.08377291772674934,0.00021726219927061674,0.0009329305781795028,0.0008308763164792178,0.018760060925403565,1.2618138901474318e-07,2.3266208562928266e-06,1.845439112063446e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,3,2026,100,60,60,0.4039266633316749,False,1,20,0.14679764903321357,0.001989506147108365,0.0035212595146562322,0.001527379283653564,0.05760566066113144,1.0580776277988627e-05,3.314538194827229e-05,6.236210305876713e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,4,2026,100,60,60,0.4039266633316749,False,1,20,0.02035709216357978,0.000765897358078069,0.0005628143847288608,0.0009457884692194844,0.0011077925665976321,1.568079596358937e-06,8.467541594364572e-07,2.3911949828625932e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,5,2026,100,60,60,0.4039266633316749,False,1,20,0.0326790555704762,0.0025591799760436903,0.0023828161926954133,0.0033325161246268832,0.0028547360191251447,1.750768076113604e-05,1.5177772763852246e-05,2.968735323001325e-05
PowerLaw (c=2.0 - Steep),15,Haar-Random,6,2026,100,60,60,0.4039266633316749,False,1,20,0.0014221249569390125,0.00143169461660072,0.001319587779668223,0.0011916149248763282,5.4063290731304305e-06,5.479333629460792e-06,4.654826852586953e-06,3.7957607365213297e-06
PowerLaw (c=2.0 - Steep),15,Haar-Random,7,2026,100,60,60,0.4039266633316749,False,1,20,0.07905375558593536,0.0008945429691246946,0.001474573709428889,0.003307929709926173,0.016705980660529026,2.139091560200262e-06,5.81245942105383e-06,2.92509184003572e-05
PowerLaw (c=2.0 - Steep),15,Haar-Random,8,2026,100,60,60,0.4039266633316749,False,1,20,0.01869622791326695,0.0004820390458972953,0.0023022884739447567,0.00036917163969421216,0.000934404557878115,6.211427168768323e-07,1.4169236183940841e-05,3.643205106208211e-07
PowerLaw (c=2.0 - Steep),15,Haar-Random,9,2026,100,60,60,0.4039266633316749,False,1,20,0.1049665765454884,0.0012372367514936452,0.0008890136244170266,0.0008679650871840676,0.02945296539016237,4.091971356426764e-06,2.1127290038719535e-06,2.0138701934323613e-06
PowerLaw (c=2.0 - Steep),16,Haar-Random,0,2026,100,60,60,0.40565922749198047,False,1,20,0.009620173570247923,0.0023257247974675104,0.001908146688746097,0.0008451558334176822,0.0002473960587019881,1.445917812442451e-05,9.733084123888094e-06,1.909415957479951e-06
PowerLaw (c=2.0 - Steep),16,Haar-Random,1,2026,100,60,60,0.40565922749198047,False,1,20,0.011343401799227056,0.003369244154161831,0.0025558044709807102,0.0002353383241939398,0.0003439644764323925,3.0345334421009983e-05,1.7461526687118192e-05,1.4805131669663639e-07
PowerLaw (c=2.0 - Steep),16,Haar-Random,2,2026,100,60,60,0.40565922749198047,False,1,20,0.013445608740864602,0.002349519657582247,0.003487096267218483,0.0003578941360170808,0.00048326784515327674,1.4756559962054641e-05,3.2505349122789775e-05,3.4240186876588687e-07
PowerLaw (c=2.0 - Steep),16,Haar-Random,3,2026,100,60,60,0.40565922749198047,False,1,20,0.03716952704178302,0.0036989776482480212,0.003988129036570874,0.0009406408340226601,0.003693184727955109,3.6575508692352606e-05,4.2517269314641714e-05,2.3652367420715018e-06
PowerLaw (c=2.0 - Steep),16,Haar-Random,4,2026,100,60,60,0.40565922749198047,False,1,20,0.07700202857850084,0.0010283647775529005,0.000417893535150618,0.0011928762513073491,0.015850073999013732,2.8269709613875906e-06,4.668294719825437e-07,3.8038006278210957e-06
PowerLaw (c=2.0 - Steep),16,Haar-Random,5,2026,100,60,60,0.40565922749198047,False,1,20,0.10430982634124686,0.00011898579706342012,0.0025805978406579486,0.002314466426584167,0.0290855583791818,3.784575812072343e-08,1.7801951768260028e-05,1.4319528944140154e-05
PowerLaw (c=2.0 - Steep),16,Haar-Random,6,2026,100,60,60,0.40565922749198047,False,1,20,0.02910409805263759,0.00028389600181469066,0.000671669499822098,0.0001532330291144506,0.0022643066952878605,2.154495114033319e-07,1.2059747538254677e-06,6.276705244955859e-08
PowerLaw (c=2.0 - Steep),16,Haar-Random,7,2026,100,60,60,0.40565922749198047,False,1,20,0.037238097426483985,0.0017744440370365945,0.0022353920190213033,0.0013232855886675574,0.003706823679500349,8.416888517532273e-06,1.3357782048951962e-05,4.680951340767797e-06
PowerLaw (c=2.0 - Steep),16,Haar-Random,8,2026,100,60,60,0.40565922749198047,False,1,20,0.06047057324315891,0.0014908069343231817,0.0006060512969682975,0.000182591576735402,0.00977496322508584,5.941139765512362e-06,9.818513258502955e-07,8.912272127392437e-08
PowerLaw (c=2.0 - Steep),16,Haar-Random,9,2026,100,60,60,0.40565922749198047,False,1,20,0.21307482747257056,0.0024408559878982146,0.0010810965524756051,0.001499216303088655,0.12136438287734133,1.5926167316179357e-05,3.1243229991689157e-06,6.008354567253178e-06
PowerLaw (c=2.0 - Steep),17,Haar-Random,0,2026,100,60,60,0.40431448561551264,False,1,20,0.035771895591325584,0.0007703610460951942,0.0002510695810557159,0.0004292900482209192,0.0034206675673664317,1.586410550263136e-06,1.68505917489555e-07,4.926387874097282e-07
PowerLaw (c=2.0 - Steep),17,Haar-Random,1,2026,100,60,60,0.40431448561551264,False,1,20,0.08970007964236927,5.9633637509311295e-05,0.0016825489561822452,0.0004048470954273275,0.021508623538578662,9.506257261252642e-09,7.567673384924687e-06,4.381360782168454e-07
PowerLaw (c=2.0 - Steep),17,Haar-Random,2,2026,100,60,60,0.40431448561551264,False,1,20,0.015372825891286338,0.0005452199048150666,0.0010018535798519304,0.0005899486196816092,0.0006317341842532895,7.946398970606149e-07,2.6830914150695385e-06,9.303692322699441e-07
PowerLaw (c=2.0 - Steep),17,Haar-Random,3,2026,100,60,60,0.40431448561551264,False,1,20,0.061009608862724975,0.0015285059237809234,0.0020382902432608753,0.0002471749045308655,0.009950008285376864,6.245413725260713e-06,1.1106034346495906e-05,1.633186235919814e-07
PowerLaw (c=2.0 - Steep),17,Haar-Random,4,2026,100,60,60,0.40431448561551264,False,1,20,0.1909307823621779,0.0005281758012776465,0.0004015501451639518,0.0007278730487108168,0.09744933173052629,7.457340282704988e-07,4.310290442751961e-07,1.4162445078156534e-06
PowerLaw (c=2.0 - Steep),17,Haar-Random,5,2026,100,60,60,0.40431448561551264,False,1,20,0.14662339177491143,0.00044052804500345065,0.0011267878814067705,0.002170249486321733,0.05746897936422614,5.187690817410001e-07,3.393995764291842e-06,1.2590595896027258e-05
PowerLaw (c=2.0 - Steep),17,Haar-Random,6,2026,100,60,60,0.40431448561551264,False,1,20,0.04972658155179074,0.0020251367770973867,0.0016668135259537405,0.0008705755938150891,0.006610041261057972,1.0963158230031677e-05,7.426787419007217e-06,2.0260023112475206e-06
PowerLaw (c=2.0 - Steep),17,Haar-Random,7,2026,100,60,60,0.40431448561551264,False,1,20,0.14558682514569618,0.0030415449368299667,0.0025855643385028666,0.00017451346176350623,0.056659287862894876,2.4729505691002978e-05,1.7870539311658713e-05,8.141132593197079e-08
PowerLaw (c=2.0 - Steep),17,Haar-Random,8,2026,100,60,60,0.40431448561551264,False,1,20,0.03203594932997161,0.0012574096229111076,6.500732908935678e-05,0.0014830818450101277,0.0027434822653636714,4.226496564584909e-06,1.1296700288141682e-08,5.8797274896006e-06
PowerLaw (c=2.0 - Steep),17,Haar-Random,9,2026,100,60,60,0.40431448561551264,False,1,20,0.044386714365137074,0.0014650316475247685,0.00020129646284464358,0.0014077687858437954,0.005266631809835971,5.737477213763361e-06,1.083176547188133e-07,5.297727600220841e-06
PowerLaw (c=2.0 - Steep),18,Haar-Random,0,2026,100,60,60,0.4035671514431772,False,1,20,0.014850127073377368,0.000641089680728493,0.0014146452109478503,0.0008006777288647531,0.0005895047392125633,1.0986630879077711e-06,5.349608845932834e-06,1.7137302320082524e-06
PowerLaw (c=2.0 - Steep),18,Haar-Random,1,2026,100,60,60,0.4035671514431772,False,1,20,0.18259740250580778,0.0020528195022721085,0.00013890242679798516,0.0028522641887937625,0.08912840846721447,1.1264929831399408e-05,5.1575877762882575e-08,2.1747355779671136e-05
PowerLaw (c=2.0 - Steep),18,Haar-Random,2,2026,100,60,60,0.4035671514431772,False,1,20,0.2256989437696323,0.00016799770465441115,0.0021751724413468536,0.002111894849857717,0.13617143504175946,7.544555488246738e-08,1.2647781245655126e-05,1.1922615632818167e-05
PowerLaw (c=2.0 - Steep),18,Haar-Random,3,2026,100,60,60,0.4035671514431772,False,1,20,0.044316474238310755,0.0005578576966978328,0.0007177489236939731,0.0003867815215330355,0.005249976547421097,8.319051631222143e-07,1.3771208726036156e-06,3.999064381812375e-07
PowerLaw (c=2.0 - Steep),18,Haar-Random,4,2026,100,60,60,0.4035671514431772,False,1,20,0.045568944866132326,0.002093716278363683,0.0012525885731921795,0.0013930748946342358,0.005550919209647288,1.171824625314924e-05,4.1941489708012675e-06,5.187712410533258e-06
PowerLaw (c=2.0 - Steep),18,Haar-Random,5,2026,100,60,60,0.4035671514431772,False,1,20,0.05881430779670301,0.0014532757760636426,0.0005705772560081843,0.0035611646085455966,0.009246831441871254,5.645768029664059e-06,8.702737280113539e-07,3.3900886749081096e-05
PowerLaw (c=2.0 - Steep),18,Haar-Random,6,2026,100,60,60,0.4035671514431772,False,1,20,0.14892070955285572,0.00047314462854697374,0.001383948533368588,0.0002541047956705516,0.05928395303899109,5.984319731870038e-07,5.119963212163461e-06,1.726047264787865e-07
PowerLaw (c=2.0 - Steep),18,Haar-Random,7,2026,100,60,60,0.4035671514431772,False,1,20,0.1742155644431899,0.00014404424913575032,0.002579103979071752,0.00027811466409880415,0.08113362223931539,5.5464973406868546e-08,1.7781347275615624e-05,2.0676391073828485e-07
PowerLaw (c=2.0 - Steep),18,Haar-Random,8,2026,100,60,60,0.4035671514431772,False,1,20,0.03327306686634851,0.0031025091011886506,0.005427451964408765,0.0021533855699379712,0.002959461036486934,2.573078816139442e-05,7.874426575804253e-05,1.2395685757290089e-05
PowerLaw (c=2.0 - Steep),18,Haar-Random,9,2026,100,60,60,0.4035671514431772,False,1,20,0.10383248952674637,0.0010365842941025174,0.0006585009932582148,0.0012703574661827091,0.028819968039816467,2.872342403171903e-06,1.1591505075559335e-06,4.3139871756717635e-06
PowerLaw (c=2.0 - Steep),19,Haar-Random,0,2026,100,60,60,0.4059490396572494,False,1,20,0.17325327461282125,0.0018587354864151612,0.0026569688522586152,0.001521959108590145,0.08023980501328237,9.23553677236279e-06,1.8871216076299658e-05,6.192028252448069e-06
PowerLaw (c=2.0 - Steep),19,Haar-Random,1,2026,100,60,60,0.4059490396572494,False,1,20,0.13141708297729823,0.0005500566550345474,0.000189388420023736,7.903437016873703e-05,0.04616688867218971,8.088012391633959e-07,9.58812755211232e-08,1.6697788445113964e-08
PowerLaw (c=2.0 - Steep),19,Haar-Random,2,2026,100,60,60,0.4059490396572494,False,1,20,0.07338536534881618,0.00041381113959958405,0.0013382216463834412,0.0008554602874323539,0.014396134064584757,4.5775312301008576e-07,4.787216426078463e-06,1.9562604175963558e-06
PowerLaw (c=2.0 - Steep),19,Haar-Random,3,2026,100,60,60,0.4059490396572494,False,1,20,0.08466904273612319,0.00022891180733653372,0.003921797977225715,0.0020755360688391603,0.019163563069101577,1.400758767818371e-07,4.1114725715655355e-05,1.1515625452556387e-05
PowerLaw (c=2.0 - Steep),19,Haar-Random,4,2026,100,60,60,0.4059490396572494,False,1,20,0.13645470639221352,0.0007302585388586077,0.0005351389992255418,0.002380889501701806,0.04977416688402247,1.4255427596917959e-06,7.655263873414669e-07,1.5153237883139596e-05
PowerLaw (c=2.0 - Steep),19,Haar-Random,5,2026,100,60,60,0.4059490396572494,False,1,20,0.1815132441780424,0.0017923295572820801,0.00016009900866400904,0.0007102711331825289,0.08807316408429153,8.587419808967053e-06,6.851793197475663e-08,1.3485755758296117e-06
PowerLaw (c=2.0 - Steep),19,Haar-Random,6,2026,100,60,60,0.4059490396572494,False,1,20,0.2670928430052423,0.0018966450400952175,0.0016420469109900543,0.00037730663361103657,0.19070033795636793,9.616102418974008e-06,7.207722889580585e-06,3.805536069319327e-07
