setup,trial,target_q,loss_power,loss_exp,rel_err_tail_power,rel_err_tail_exp,amplification_power,amplification_exp
Exponential (alpha=0.08),32,20,0.02153222724422375,0.00448696016134381,21.35418520530105,0.816268907256854,991.7313690824905,181.92024839161206
Exponential (alpha=0.08),32,40,0.02153222724422375,0.00448696016134381,443.32024709867716,0.9592151654870575,20588.685139249304,213.77840024904557
Exponential (alpha=0.08),32,60,0.02153222724422375,0.00448696016134381,9329.159775943537,0.9909465365830495,433264.9692805429,220.85030861192632
Exponential (alpha=0.08),32,80,0.02153222724422375,0.00448696016134381,200638.5269352249,0.9979903019508782,9318057.284563085,222.42013876708182
Exponential (alpha=0.08),33,20,0.019680119437185055,0.003496073459102327,15.681611797970742,0.8657601352853769,796.8250318412162,247.63785577321275
Exponential (alpha=0.08),33,40,0.019680119437185055,0.003496073459102327,323.79734406729915,0.9771462271959481,16453.017223007286,279.49819657603757
Exponential (alpha=0.08),33,60,0.019680119437185055,0.003496073459102327,6736.956816237277,0.996109241224077,342322.96391279297,284.92228569903153
Exponential (alpha=0.08),33,80,0.019680119437185055,0.003496073459102327,143643.65577325298,0.9993376146075397,7298921.951385277,285.8457140595352
Exponential (alpha=0.08),34,20,0.0224817702541865,0.004155579855094049,17.442848505232135,0.8567200163147051,775.8663266834205,206.16136519632695
Exponential (alpha=0.08),34,40,0.0224817702541865,0.004155579855094049,360.704054976736,0.974220047664793,16044.290591107803,234.43660846418936
Exponential (alpha=0.08),34,60,0.0224817702541865,0.004155579855094049,7534.577212204394,0.9953614878668228,335141.633718376,239.52409106208154
Exponential (alpha=0.08),34,80,0.0224817702541865,0.004155579855094049,161135.0634917014,0.9991654058888402,7167365.454885737,240.43946705141286
Exponential (alpha=0.08),35,20,0.021561296589978046,0.003338122462554423,15.19873238918531,0.8760956060049052,704.9080895972164,262.45160732420857
Exponential (alpha=0.08),35,40,0.021561296589978046,0.003338122462554423,313.71525852959445,0.9802951917951918,14549.925474373524,293.6666352112727
Exponential (alpha=0.08),35,60,0.021561296589978046,0.003338122462554423,6519.5664067382995,0.9968662978431898,302373.5784733048,298.6308347662385
Exponential (alpha=0.08),35,80,0.021561296589978046,0.003338122462554423,138884.53533455345,0.9995016398877178,6441381.423817866,299.420303119572
Exponential (alpha=0.08),36,20,0.016133073138940166,0.0016821983613442362,17.096667730783743,0.8464693105719209,1059.727900722029,503.1923282771
Exponential (alpha=0.08),36,40,0.016133073138940166,0.0016821983613442362,353.43400982583637,0.9707107067502394,21907.420040813577,577.0488953499517
Exponential (alpha=0.08),36,60,0.016133073138940166,0.0016821983613442362,7377.240646825314,0.9944124350470168,457274.3570201576,591.1386298469868
Exponential (alpha=0.08),36,80,0.016133073138940166,0.0016821983613442362,157681.20563584752,0.9989340513050949,9773786.077091593,593.8265508195034
Exponential (alpha=0.08),37,20,0.0189594796897632,0.001604076970400381,18.500878155432346,0.8438268271515075,975.8114915171287,526.0513318228334
Exponential (alpha=0.08),37,40,0.0189594796897632,0.001604076970400381,382.96843132156664,0.9697734173944338,20199.311245241803,604.5678821433415
Exponential (alpha=0.08),37,60,0.0189594796897632,0.001604076970400381,8017.04012961406,0.9941497871898323,422851.27336695074,619.7643909331396
Exponential (alpha=0.08),37,80,0.0189594796897632,0.001604076970400381,171736.28350890934,0.9988677187812223,9058069.435975974,622.7056036526708
Exponential (alpha=0.08),38,20,0.018058617285546467,0.002414481799577452,15.707642884389815,0.8638384741008389,869.8142629165684,357.77386016918484
Exponential (alpha=0.08),38,40,0.018058617285546467,0.002414481799577452,324.34131682379314,0.9765375505921773,17960.473477968048,404.4501600130623
Exponential (alpha=0.08),38,60,0.018058617285546467,0.002414481799577452,6748.692368022092,0.9959571066134718,373710.36004233925,412.493109857062
Exponential (alpha=0.08),38,80,0.018058617285546467,0.002414481799577452,143900.67452377215,0.9993033554125691,7968532.265810687,413.8790175074311
Exponential (alpha=0.08),39,20,0.014178030868785602,0.002111001355118844,37.85157296114519,0.6064734790025809,2669.7341336595337,287.29184718175895
Exponential (alpha=0.08),39,40,0.014178030868785602,0.002111001355118844,798.5836710843655,0.8355636391244164,56325.42899777461,395.81388079287257
Exponential (alpha=0.08),39,60,0.014178030868785602,0.002111001355118844,17144.04039343463,0.9312897216930067,1209197.5642379087,441.1601721588745
Exponential (alpha=0.08),39,80,0.014178030868785602,0.002111001355118844,374305.02751510503,0.9712891824557641,26400353.5436487,460.10827024835083
Exponential (alpha=0.08),40,20,0.012291967711516194,0.001488790333816954,28.499274786361507,0.7033022303925884,2318.528282281636,472.39843915231967
Exponential (alpha=0.08),40,40,0.012291967711516194,0.001488790333816954,596.0639523309565,0.901744833127846,48492.15083147503,605.6896072197534
Exponential (alpha=0.08),40,60,0.012291967711516194,0.001488790333816954,12672.927344212463,0.9674615760321824,1030992.5669027229,649.8306399545047
Exponential (alpha=0.08),40,80,0.012291967711516194,0.001488790333816954,274673.54617283965,0.9892244950167818,22345775.11077869,664.4484934397472
Exponential (alpha=0.08),41,20,0.008843638876956886,0.0006377165787810346,21.98848202813867,0.7629216489937518,2486.3613645448386,1196.3334076333838
Exponential (alpha=0.08),41,40,0.008843638876956886,0.0006377165787810346,456.7924713776106,0.9348415374212181,51652.09453725927,1465.920076505152
Exponential (alpha=0.08),41,60,0.008843638876956886,0.0006377165787810346,9622.84612971777,0.9820918897563007,1088109.3475789798,1540.0131044005634
Exponential (alpha=0.08),41,80,0.008843638876956886,0.0006377165787810346,207120.53374527805,0.9950781463559232,23420283.958171792,1560.3767847741888
Exponential (alpha=0.08),42,20,0.008201138670962848,0.0015071087464620216,27.70536101504106,0.6783668265475805,3378.2334530883013,450.1113988555594
Exponential (alpha=0.08),42,40,0.008201138670962848,0.0015071087464620216,578.9949104574099,0.8861412667911449,70599.3318265443,587.9743371428314
Exponential (alpha=0.08),42,60,0.008201138670962848,0.0015071087464620216,12297.870243585288,0.9596937996490189,1499532.0449376006,636.778070106187
Exponential (alpha=0.08),42,80,0.008201138670962848,0.0015071087464620216,266346.063228644,0.9857315311017006,32476717.426959097,654.0546810319278
Exponential (alpha=0.08),43,20,0.03366880613481225,0.005989385991187694,8.487908870958139,0.9445531202999127,252.1000844734399,157.7044995149667
Exponential (alpha=0.08),43,40,0.03366880613481225,0.005989385991187694,175.71132278613743,0.9955857030709006,5218.816553142937,166.2250027581293
Exponential (alpha=0.08),43,60,0.03366880613481225,0.005989385991187694,3571.9838561222828,0.9996485642181355,106091.7883964676,166.90334627322991
Exponential (alpha=0.08),43,80,0.03366880613481225,0.005989385991187694,74802.96110768932,0.9999720210519623,2221728.9441731707,166.9573512804625
Exponential (alpha=0.08),44,20,0.015093858285080197,0.0044542842648642,27.376101101845155,0.7151581896299511,1813.724535037661,160.55513005998043
Exponential (alpha=0.08),44,40,0.015093858285080197,0.0044542842648642,571.9223388638902,0.9088041695182013,37891.06324069084,204.029225634049
Exponential (alpha=0.08),44,60,0.015093858285080197,0.0044542842648642,12142.558290244571,0.9708024622959963,804470.1401127263,217.9480258446517
Exponential (alpha=0.08),44,80,0.015093858285080197,0.0044542842648642,262899.1986021223,0.9906520264248212,17417627.33022161,222.40431173573052
Exponential (alpha=0.08),45,20,0.014690316879384773,0.0014210442119309088,21.864268742644906,0.792951735433553,1488.3456170941515,558.0063788431236
Exponential (alpha=0.08),45,40,0.014690316879384773,0.0014210442119309088,454.15272909845197,0.9491884447755682,30915.107740450363,667.9513812014783
Exponential (alpha=0.08),45,60,0.014690316879384773,0.0014210442119309088,9565.280222664422,0.9875303753439058,651128.2432196169,694.9328995943911
Exponential (alpha=0.08),45,80,0.014690316879384773,0.0014210442119309088,205849.6366338258,0.9969398389500588,14012606.964842688,701.554413211301
Exponential (alpha=0.08),46,20,0.017980006028255203,0.0021900155881492567,17.321902323620566,0.849100461834555,963.3980264209123,387.7143459807062
Exponential (alpha=0.08),46,40,0.017980006028255203,0.0021900155881492567,358.16325129209156,0.9716307317288572,19920.08516066821,443.6638426424632
Exponential (alpha=0.08),46,60,0.017980006028255203,0.0021900155881492567,7479.578067212514,0.9946665484043002,415994.19127237884,454.18240551917387
Exponential (alpha=0.08),46,80,0.017980006028255203,0.0021900155881492567,159927.52972408058,0.9989973055559311,8894742.830667747,456.15990612377607
Exponential (alpha=0.08),47,20,0.024245108629744466,0.004250452858982577,23.32670295460677,0.8120855035858138,962.1199603546798,191.058583717393
Exponential (alpha=0.08),47,40,0.024245108629744466,0.004250452858982577,485.27661118100235,0.95748911383061,20015.443880735525,225.26755274602309
Exponential (alpha=0.08),47,60,0.024245108629744466,0.004250452858982577,10244.642797217895,0.9903829907864483,422544.7265774253,233.00646387841786
Exponential (alpha=0.08),47,80,0.024245108629744466,0.004250452858982577,220858.56367036185,0.9978243956509781,9109407.05748367,234.75719612029016
Exponential (alpha=0.08),48,20,0.012285263170583824,0.001598892071874941,30.547178232647852,0.6781826004091691,2486.489528633328,424.15783523758444
Exponential (alpha=0.08),48,40,0.012285263170583824,0.001598892071874941,640.1909772144186,0.8860222058443291,52110.48133630537,554.1476006264685
Exponential (alpha=0.08),48,60,0.012285263170583824,0.001598892071874941,13643.938009834315,0.9596325817750072,1110593.8732670494,600.1859650536061
Exponential (alpha=0.08),48,80,0.012285263170583824,0.001598892071874941,296256.85158387735,0.9857031058278803,24114815.242145415,616.4913333115124
Exponential (alpha=0.08),49,20,0.0145201514770539,0.001890678842622227,12.13065609893742,0.8899468112723675,835.4359193340358,470.70226351471575
Exponential (alpha=0.08),49,40,0.0145201514770539,0.001890678842622227,250.07984414046896,0.9841809380191185,17222.95008550328,520.5436879663768
Exponential (alpha=0.08),49,60,0.0145201514770539,0.001890678842622227,5153.171635326938,0.9977261656374868,354897.92534985347,527.7079018486339
Exponential (alpha=0.08),49,80,0.0145201514770539,0.001890678842622227,109063.3182265594,0.999673158642612,7511169.452426186,528.7376870031528
Exponential (alpha=0.08),50,20,0.0203815770073754,0.002127945133792357,14.75520494125945,0.8800440464023817,723.9481486244217,413.56519583774684
Exponential (alpha=0.08),50,40,0.0203815770073754,0.002127945133792357,304.46965298818014,0.9814421891523301,14938.473743374443,461.2159275657727
Exponential (alpha=0.08),50,60,0.0203815770073754,0.002127945133792357,6320.414528722312,0.9971290099954875,310104.2930154553,468.58774396586426
Exponential (alpha=0.08),50,80,0.0203815770073754,0.002127945133792357,134527.96779134954,0.999555842829477,6600469.028283139,469.7282023330986
Exponential (alpha=0.08),51,20,0.025058478384975002,0.00345000352224067,14.283391835549933,0.8924375744034906,570.0023606997709,258.6772936293128
Exponential (alpha=0.08),51,40,0.025058478384975002,0.00345000352224067,294.6505965814027,0.9848384664487179,11758.51909453193,285.46013353738135
Exponential (alpha=0.08),51,60,0.025058478384975002,0.00345000352224067,6109.130301282195,0.9978628959078998,243794.94266106034,289.23532662673443
Exponential (alpha=0.08),51,80,0.025058478384975002,0.00345000352224067,129909.54984430343,0.9996987630026525,5184255.318431969,289.7674614730862
Exponential (alpha=0.08),52,20,0.010144899987959475,0.0014122364324669202,14.287385889672588,0.8560222171967254,1408.3318618440114,606.1465324862521
Exponential (alpha=0.08),52,40,0.010144899987959475,0.0014122364324669202,294.7336464295054,0.9739875752036737,29052.395464741803,689.6774167004155
Exponential (alpha=0.08),52,60,0.010144899987959475,0.0014122364324669202,6110.916375828627,0.9953003426572354,602363.3926878565,704.7689176336131
Exponential (alpha=0.08),52,80,0.010144899987959475,0.0014122364324669202,129948.57556665775,0.9991509141911254,12809251.516336149,707.4954947439609
Exponential (alpha=0.08),53,20,0.02004001104876769,0.00444483587342569,17.75630716313451,0.8442687406718827,886.0427830622552,189.94373797457015
Exponential (alpha=0.08),53,40,0.02004001104876769,0.00444483587342569,367.2932778045439,0.9699310904795746,18327.99776868395,218.21527675752432
Exponential (alpha=0.08),53,60,0.02004001104876769,0.00444483587342569,7677.267506779095,0.9941942335531163,383096.9697428431,223.67400318950462
Exponential (alpha=0.08),53,80,0.02004001104876769,0.00444483587342569,164268.84115560752,0.9988790106980409,8197043.442124837,224.7279852210751
Exponential (alpha=0.08),54,20,0.023001363883057378,0.004357655377249618,16.05312677868776,0.8698738663963074,697.9206476453531,199.6197016262718
Exponential (alpha=0.08),54,40,0.023001363883057378,0.004357655377249618,331.5653401579308,0.9784248592188405,14415.02955343201,224.53011408438954
Exponential (alpha=0.08),54,60,0.023001363883057378,0.004357655377249618,6904.6025664445215,0.996422803881407,300182.31098157685,228.66030408344264
Exponential (alpha=0.08),54,80,0.023001363883057378,0.004357655377249618,147316.22767634536,0.9994068945580641,6404673.5845282925,229.34509680283747
Exponential (alpha=0.08),55,20,0.030454445952734072,0.007218464150059537,23.384689383380113,0.8259259168745698,767.8579810286411,114.41851058487825
Exponential (alpha=0.08),55,40,0.030454445952734072,0.007218464150059537,486.51265614597077,0.9630764065947236,15975.094634296527,133.41846498653896
Exponential (alpha=0.08),55,60,0.030454445952734072,0.007218464150059537,10271.650610301245,0.9921679797134944,337279.18169668166,137.44862604434525
Exponential (alpha=0.08),55,80,0.030454445952734072,0.007218464150059537,221455.699207093,0.9983387168369,7271703.4334995,138.30348062203265
Exponential (alpha=0.08),56,20,0.0358879836075222,0.007394706232842055,9.698626884567828,0.9375610640808864,270.2471944471332,126.78814200760472
Exponential (alpha=0.08),56,40,0.0358879836075222,0.007394706232842055,200.25796216494768,0.9944893574472745,5580.083973215846,134.48666194418507
Exponential (alpha=0.08),56,60,0.0358879836075222,0.007394706232842055,4091.6399889161394,0.9995136499196272,114011.42046733748,135.16610644319152
Exponential (alpha=0.08),56,80,0.0358879836075222,0.007394706232842055,86027.15715804309,0.9999570763768016,2397101.9964915086,135.22607183507486
Exponential (alpha=0.08),57,20,0.021979096948227278,0.0033231273600746536,12.653386096890788,0.8990781523168436,575.7009091920697,270.55181900283657
Exponential (alpha=0.08),57,40,0.021979096948227278,0.0033231273600746536,260.8656650263376,0.9865292732499559,11868.807241214197,296.86772911734744
Exponential (alpha=0.08),57,60,0.021979096948227278,0.0033231273600746536,5384.011226087308,0.9982019703008277,244960.52947601175,300.38029297138434
Exponential (alpha=0.08),57,80,0.021979096948227278,0.0033231273600746536,114089.19550581397,0.9997600046607479,5190804.507089862,300.84913878757845
Exponential (alpha=0.08),58,20,0.030807784208538313,0.008675290828635048,11.66912520008688,0.9139757910110683,378.77197271701334,105.35390789308182
Exponential (alpha=0.08),58,40,0.030807784208538313,0.008675290828635048,240.57805885789887,0.9899883051456063,7809.00233595554,114.11586361621183
Exponential (alpha=0.08),58,60,0.030807784208538313,0.008675290828635048,4950.097285945123,0.9988348159750188,160676.83583724068,115.13560013031145
Exponential (alpha=0.08),58,80,0.030807784208538313,0.008675290828635048,104646.48974447392,0.9998643931467146,3396754.8276995076,115.25427939904313
Exponential (alpha=0.08),59,20,0.01694761429495421,0.0024745646417602095,12.11046215205078,0.894510947814329,714.5821199708226,361.4821501759447
Exponential (alpha=0.08),59,40,0.01694761429495421,0.0024745646417602095,249.66367596237308,0.9853761261015379,14731.493861172758,398.20181258325
Exponential (alpha=0.08),59,60,0.01694761429495421,0.0024745646417602095,5144.271522658397,0.9979727025351558,303539.5680373995,403.29223382986055
Exponential (alpha=0.08),59,80,0.01694761429495421,0.0024745646417602095,108869.65187384897,0.9997189571006974,6423892.470802731,403.9979153608121
Exponential (alpha=0.08),60,20,0.011641488321280372,0.0006819914663302845,24.993513295344446,0.7450255602656145,2146.9345330622327,1092.4265125809895
Exponential (alpha=0.08),60,40,0.011641488321280372,0.0006819914663302845,520.8631085543273,0.9255420610390582,44741.96890765758,1357.1167754666697
Exponential (alpha=0.08),60,60,0.011641488321280372,0.0006819914663302845,11023.019339495639,0.9782567041593997,946873.7187494265,1434.4119406491573
Exponential (alpha=0.08),60,80,0.011641488321280372,0.0006819914663302845,238081.65030533838,0.9936504968422324,20451135.088086586,1456.9837665740374
Exponential (alpha=0.08),61,20,0.019096545684765036,0.003901008109509936,36.978817265472266,0.6493938421864746,1936.4139396706207,166.46821123927026
Exponential (alpha=0.08),61,40,0.019096545684765036,0.003901008109509936,779.5842910406508,0.866744396829973,40823.31453388291,222.18472053283503
Exponential (alpha=0.08),61,60,0.019096545684765036,0.003901008109509936,16723.1076812184,0.9493532689563289,875713.7524449857,243.36100876043304
Exponential (alpha=0.08),61,80,0.019096545684765036,0.003901008109509936,364900.1491952352,0.9807505927528906,19108175.645988137,251.40952414597461
Exponential (alpha=0.08),62,20,0.015846644428504426,0.0035661896151143978,37.69367453196147,0.6107241682456305,2378.653392498709,171.2539808556381
Exponential (alpha=0.08),62,40,0.015846644428504426,0.0035661896151143978,795.144946679745,0.8387800394277592,50177.49658087152,235.20343271642022
Exponential (alpha=0.08),62,60,0.015846644428504426,0.0035661896151143978,17067.834910017955,0.9332301839272206,1077063.0328676922,261.68832406170185
Exponential (alpha=0.08),62,80,0.015846644428504426,0.0035661896151143978,372602.02592546755,0.9723470447945521,23512992.140577737,272.657135335947
Exponential (alpha=0.08),63,20,0.02169050258012497,0.0016966186938538821,14.916392918105556,0.8832862371676897,687.6923603921364,520.6156456054853
Exponential (alpha=0.08),63,40,0.02169050258012497,0.0016966186938538821,307.82803970419894,0.9823606651859049,14191.835276886128,579.0108691867908
Exponential (alpha=0.08),63,60,0.02169050258012497,0.0016966186938538821,6392.731902648037,0.997334109316436,294724.93220193894,587.8363313698659
Exponential (alpha=0.08),63,80,0.02169050258012497,0.0016966186938538821,136109.58464915212,0.9995970951112274,6275077.497171246,589.1701524586323
Exponential (alpha=0.08),64,20,0.026612639690420575,0.00549884625111297,15.097985767622085,0.8846977704446444,567.3238710134192,160.8878899104868
Exponential (alpha=0.08),64,40,0.026612639690420575,0.00549884625111297,311.61386601123786,0.9827539238457326,11709.243037311193,178.72002212611463
Exponential (alpha=0.08),64,60,0.026612639690420575,0.00549884625111297,6474.284807947822,0.9974204562725554,243278.5654868732,181.38722389070062
Exponential (alpha=0.08),64,80,0.026612639690420575,0.00549884625111297,137893.6938101589,0.9996141703856222,5181511.319773863,181.78616468891332
Exponential (alpha=0.08),65,20,0.01547944775823549,0.001239834721948125,28.540162653339713,0.7290977309839927,1843.7455326086695,588.060422481407
Exponential (alpha=0.08),65,40,0.01547944775823549,0.001239834721948125,596.9436235199707,0.9168036631290514,38563.625318210514,739.4563534638243
Exponential (alpha=0.08),65,60,0.01547944775823549,0.001239834721948125,12692.26478960892,0.9744497139335668,819942.9971289735,785.9513013286837
Exponential (alpha=0.08),65,80,0.01547944775823549,0.001239834721948125,275103.04249358707,0.9921532948722235,17772148.38490944,800.2302859473435
Exponential (alpha=0.08),66,20,0.022720280043724273,0.0037702073450258805,23.568486962024327,0.8050348503093725,1037.3325907792678,213.52535190350943
Exponential (alpha=0.08),66,40,0.022720280043724273,0.0037702073450258805,490.4314656797621,0.9545076194237373,21585.625912812724,253.17112079521823
Exponential (alpha=0.08),66,60,0.022720280043724273,0.0037702073450258805,10357.290955318012,0.9893849916548436,455861.060468003,262.42190438086635
Exponential (alpha=0.08),66,80,0.022720280043724273,0.0037702073450258805,223349.41061738125,0.9975231367640273,9830398.664881058,264.5804448435712
Exponential (alpha=0.08),67,20,0.01648844756719044,0.001986469385827421,15.055655869264838,0.8665090292967818,913.1032989612833,436.20557912582706
Exponential (alpha=0.08),67,40,0.01648844756719044,0.001986469385827421,310.73116119649154,0.9773814756830579,18845.386135439156,492.01939992844706
Exponential (alpha=0.08),67,60,0.01648844756719044,0.001986469385827421,6455.266955252312,0.996167548711968,391502.40970567975,501.4764160563992
Exponential (alpha=0.08),67,80,0.01648844756719044,0.001986469385827421,137477.5981495772,0.9993506347244208,8337813.343616375,503.078799679102
Exponential (alpha=0.08),68,20,0.018404480198722272,0.0014219323010800909,11.51183135011964,0.9053849659421239,625.4907079795363,636.7286013670767
Exponential (alpha=0.08),68,40,0.018404480198722272,0.0014219323010800909,237.34449174978357,0.9880505235837261,12896.01712051423,694.8646726277647
Exponential (alpha=0.08),68,60,0.018404480198722272,0.0014219323010800909,4881.05171872036,0.9984908319456365,265209.9741884597,702.2070111811807
Exponential (alpha=0.08),68,80,0.018404480198722272,0.0014219323010800909,103145.76642350182,0.9998093984305142,5604383.56879312,703.1343172722998
Exponential (alpha=0.08),69,20,0.020792406434350853,0.002961705673891689,19.11233248026759,0.8400693765698806,919.1977147855847,283.643774495115
Exponential (alpha=0.08),69,40,0.020792406434350853,0.002961705673891689,395.8649942071153,0.9684177853094799,19038.921513869274,326.97975140453326
Exponential (alpha=0.08),69,60,0.020792406434350853,0.002961705673891689,8296.915780550378,0.9937633189706488,399035.8598629604,335.5375003652216
Exponential (alpha=0.08),69,80,0.020792406434350853,0.002961705673891689,177892.7535709531,0.99876841467282,8555659.688745948,337.22743726361176
Exponential (alpha=0.08),70,20,0.02378911326178474,0.002692539824492058,7.874953356404145,0.9415637587935664,331.0318156634943,349.69353094767945
Exponential (alpha=0.08),70,40,0.02378911326178474,0.002692539824492058,163.36029709030416,0.9951306233048737,6867.019181663323,369.58807958319244
Exponential (alpha=0.08),70,60,0.02378911326178474,0.002692539824492058,3311.499190850022,0.9995942444438902,139202.29620456143,371.2458530715384
Exponential (alpha=0.08),70,80,0.02378911326178474,0.002692539824492058,69192.16487472286,0.9999661891273625,2908564.2709922204,371.3839920435049
Exponential (alpha=0.08),71,20,0.03790763351690953,0.005445601314183425,8.414488379295086,0.9498796780120942,221.97345490637514,174.43063181354088
Exponential (alpha=0.08),71,40,0.03790763351690953,0.005445601314183425,174.2290508947974,0.9963454346868538,4596.146863467026,182.96334546358423
Exponential (alpha=0.08),71,60,0.03790763351690953,0.005445601314183425,3540.68563501632,0.9997335243025995,93402.97207799891,183.5855154352087
Exponential (alpha=0.08),71,80,0.03790763351690953,0.005445601314183425,74128.22457109755,0.9999805696383735,1955495.9698572464,183.63088146945822
Exponential (alpha=0.08),72,20,0.012780480774831121,0.0014221419620563712,14.309691214183893,0.8642798288019583,1119.6520275860535,607.7310502423447
Exponential (alpha=0.08),72,40,0.012780480774831121,0.0014221419620563712,295.19747209650694,0.9766779870685485,23097.524832927116,686.7654653615159
Exponential (alpha=0.08),72,60,0.012780480774831121,0.0014221419620563712,6120.8917448616685,0.9959923695739915,478924.9991625314,700.34665697753
Exponential (alpha=0.08),72,80,0.012780480774831121,0.0014221419620563712,130166.54233011104,0.9993113328972484,10184792.31049477,702.6804347644704
Exponential (alpha=0.08),73,20,0.020414720680564723,0.004753843910197457,19.076854790319285,0.8318881765151175,934.4656284005109,174.99274104386214
Exponential (alpha=0.08),73,40,0.020414720680564723,0.004753843910197457,395.1161405346717,0.9653738429960976,19354.472035048548,203.0722634208087
Exponential (alpha=0.08),73,60,0.020414720680564723,0.004753843910197457,8280.6565287534,0.9928680165117156,405621.8381783274,208.8558301573725
Exponential (alpha=0.08),73,80,0.020414720680564723,0.004753843910197457,177534.96577356255,0.9985310183105707,8696419.046961708,210.04707705244118
Exponential (alpha=0.08),74,20,0.021351559444085184,0.0018142353305104885,13.060180996397758,0.897612244607195,611.67340165423,494.76064599616456
Exponential (alpha=0.08),74,40,0.021351559444085184,0.0018142353305104885,269.27628994522286,0.9861638466188309,12611.551424980638,543.5699710454733
Exponential (alpha=0.08),74,60,0.021351559444085184,0.0018142353305104885,5564.244358914373,0.9981302535648744,260601.30985866612,550.1658115840216
Exponential (alpha=0.08),74,80,0.021351559444085184,0.0018142353305104885,118016.91256210058,0.9997473320441611,5527320.515657527,551.0571394350454
Exponential (alpha=0.08),75,20,0.027525267004465854,0.005487685851645552,11.676282629344266,0.9137482357624878,424.20233841966507,166.50884549486008
Exponential (alpha=0.08),75,40,0.027525267004465854,0.005487685851645552,240.72525564439013,0.9899389948590451,8745.61019141387,180.39279606025673
Exponential (alpha=0.08),75,60,0.027525267004465854,0.005487685851645552,4953.241115347446,0.9988264144442749,179952.5183302982,182.01231653279712
Exponential (alpha=0.08),75,80,0.027525267004465854,0.005487685851645552,104714.834011849,0.9998631047630377,3804316.7389095686,182.201228643767
Exponential (alpha=0.08),76,20,0.016878635510739072,0.001585046706232672,17.086864151104027,0.8495802411277433,1012.3368171094241,535.9969755156444
Exponential (alpha=0.08),76,40,0.016878635510739072,0.001585046706232672,353.2282366883476,0.9717970660576872,20927.535074898547,613.1031102259091
Exponential (alpha=0.08),76,60,0.016878635510739072,0.001585046706232672,7372.788858099107,0.9947120944130248,436811.9006403889,627.5601153417676
Exponential (alpha=0.08),76,80,0.016878635510739072,0.001585046706232672,157583.50433429587,0.9990085447387188,9336270.353411965,630.2707296764047
Exponential (alpha=0.08),77,20,0.012732202755419484,0.0019011916158626935,14.262243597377907,0.8631237885141979,1120.1709452975047,453.9909501276398
Exponential (alpha=0.08),77,40,0.012732202755419484,0.0019011916158626935,294.2108741039323,0.976309334071561,23107.617725895336,513.5249521469309
Exponential (alpha=0.08),77,60,0.012732202755419484,0.0019011916158626935,6099.673886212927,0.9958995968226697,479074.51702632644,523.8291542995978
Exponential (alpha=0.08),77,80,0.012732202755419484,0.0019011916158626935,129702.9317336569,0.999290298224015,10186998.606212238,525.6126154569432
Exponential (alpha=0.08),78,20,0.013377412189465292,0.0011610162069308149,14.001473405386212,0.8700717771831886,1046.6503689978035,749.4053668155477
Exponential (alpha=0.08),78,40,0.013377412189465292,0.0011610162069308149,288.79171932023667,0.978485533717278,21588.010835613783,842.783698481827
Exponential (alpha=0.08),78,60,0.013377412189465292,0.0011610162069308149,5983.1717450184005,0.9964374771722209,447259.28003346466,858.2459662196195
Exponential (alpha=0.08),78,80,0.013377412189465292,0.0011610162069308149,127158.0456004755,0.9994100913280907,9505429.285576398,860.8063216526997
Exponential (alpha=0.08),79,20,0.01819707352229784,0.0015997965968345955,17.19971698186816,0.8530622477622386,945.1913770556151,533.2316926519915
Exponential (alpha=0.08),79,40,0.01819707352229784,0.0015997965968345955,355.59733708123736,0.9729909999855566,19541.457401156487,608.1966928186673
Exponential (alpha=0.08),79,60,0.01819707352229784,0.0015997965968345955,7424.048081653143,0.9950354073678157,407980.3311311614,621.9761991709732
Exponential (alpha=0.08),79,80,0.01819707352229784,0.0015997965968345955,158708.5484204469,0.9990874456047587,8721652.31498632,624.5090450605242
Exponential (alpha=0.08),80,20,0.020693086015849425,0.0027054355370324788,23.218212896849806,0.8035086342451385,1122.0275640832058,296.9978855343521
Exponential (alpha=0.08),80,40,0.020693086015849425,0.0027054355370324788,482.96441816636104,0.9538503181923476,23339.409973606904,352.56811880501607
Exponential (alpha=0.08),80,60,0.020693086015849425,0.0027054355370324788,10194.126515873782,0.9891608818369483,492634.4242503596,365.6198301277262
Exponential (alpha=0.08),80,80,0.020693086015849425,0.0027054355370324788,219741.75457905218,0.9974542297847111,10619090.569677554,368.6852692524721
Exponential (alpha=0.08),81,20,0.01000593768089732,0.001530836041579209,18.404768308500703,0.8074980484611245,1839.3846627486491,527.488265236179
Exponential (alpha=0.08),81,40,0.01000593768089732,0.001530836041579209,380.94324858659195,0.955559525876104,38071.71908293933,624.2076220430125
Exponential (alpha=0.08),81,60,0.01000593768089732,0.001530836041579209,7973.117283762248,0.9897405936664642,796838.5909685567,646.5359882688107
Exponential (alpha=0.08),81,80,0.01000593768089732,0.001530836041579209,170770.54450405922,0.9976315414467054,17066920.655823812,651.6906537984688
Exponential (alpha=0.08),82,20,0.026186643311128088,0.0038515980940602075,15.659189182996865,0.8833940460928497,597.983826959008,229.35779494382595
Exponential (alpha=0.08),82,40,0.026186643311128088,0.0038515980940602075,323.328815572601,0.982390842923769,12347.088999484498,255.0605797068275
Exponential (alpha=0.08),82,60,0.026186643311128088,0.0038515980940602075,6726.849400730021,0.9973407668919151,256880.93432022832,258.94206567685114
Exponential (alpha=0.08),82,80,0.026186643311128088,0.0038515980940602075,143422.3030184829,0.999598417926239,5476925.824703095,259.5282252341579
