q,r_actual,rank_gain_accepted,reference_scale,projected_sample_norm,rank_acceptance_cutoff,gaussian_energy,rademacher_energy,ideal_tail_q,gaussian_to_ideal_tail,rademacher_to_ideal_tail,s1_sigma_max,s1_sigma_min,s1_condition,s1_pinv_norm,s1_stable_rank,s1_numerical_rank,s1_full_row_rank,y_sigma_min,y_condition,y_numerical_rank,graph_factor_op,graph_factor_fro,graph_projection_bound,graph_identity_error,subspace_projection_op,subspace_projection_fro,largest_principal_angle_rad,largest_principal_angle_deg,sigma_min_u1tq,dimension,step_rank,eta,orientation_seed,basis_trial,basis_seed,q_offset,budget,ell,constructed_basis_queries,accounted_total_queries,rank_risk,gaussian_risk,rademacher_risk,next_q,gaussian_energy_ratio_next,gaussian_risk_difference_next,gaussian_local_improves,rademacher_energy_ratio_next,rademacher_risk_difference_next,rademacher_local_improves,local_energy_ratio_threshold
3,3,True,3.498243751875922,2.3489249192616954,3.498243751875922e-12,2.000000000495002,1.9844358881709818,2.000000000495,1.0000000000000009,0.9922179438399169,2.7668338606276492,1.112310630427898,2.48746508838387,0.8990294371414099,1.5985785096990681,3,False,1.1123106306540482,2.4874650879630935,3,,,,,1.0000000000000002,1.4142135625898113,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,2,70002,-2,240,234,6,240,0.017094017098247864,0.017094017098247878,0.01696099049718788,4.0,0.5000000001237528,-0.008473327438808168,1.0,0.5009485796274891,-0.00839115998390281,1.0,0.9914529914529915
4,4,True,3.753307559467301,0.539418066338407,3.753307559467301e-12,1.0000000004950065,0.9941003395410681,1.000000000495,1.0000000000000064,0.9941003390489884,2.7871866313582765,0.41661036505097976,6.690151914528613,2.4003243411325883,1.8134108357661645,4,False,0.4166103656340144,6.690151905388671,4,,,,,1.0,1.0000000016560981,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,2,70002,-1,240,232,8,240,0.008620689659439655,0.00862068965943971,0.00856983051328507,5.0,4.950282689843686e-10,-0.008620689655135117,1.0,4.962740527303838e-12,-0.00856983051324217,1.0,0.9913793103448276
5,5,True,3.957050163084605,0.43899285343727995,3.957050163084605e-12,4.950282692294108e-10,4.933462043246965e-12,4.949999999999999e-10,1.0000571095543653,0.009966589986357506,2.7881144978284897,0.18750558243995324,14.869501278562494,5.333174548657717,2.014289561518428,5,True,0.18750558363902062,14.869501183967428,5,0.00011310100778032115,0.00011854287103966957,0.00011310100705693628,1.0119672027436577e-16,0.00011310100705703748,0.00011854287034621498,0.00011310100729816576,0.0064802103768632205,0.999999993604081,500,5,1e-06,52000,2,70002,0,240,230,10,240,4.3043478260869564e-12,4.304593645473137e-12,4.289966994127795e-14,6.0,0.9979494452870352,2.8855360482052596e-14,0.0,1.1975697058432249,8.926336093107861e-15,0.0,0.991304347826087
6,6,True,4.414541871415751,4.978479498525102e-05,4.414541871415751e-12,4.940131866788916e-10,5.908164687919983e-12,4.94e-10,1.000026693681967,0.011959847546396727,2.8642930868904286,0.30071553346761476,9.524925612793114,3.3254018788746538,2.375397916119218,5,True,2.0512130293580547e-05,139638.98658893176,6,7.365892650382027e-05,8.113117337107477e-05,7.365892630399696e-05,,7.365794768406251e-05,8.110641006295669e-05,7.365794775066762e-05,0.00422028953370839,0.9999999972872534,500,5,1e-06,52000,2,70002,1,240,228,12,240,4.333333333333333e-12,4.33344900595519e-12,5.1826006034385814e-14,7.0,0.9979620314131622,2.9439519026725285e-14,0.0,1.1644371305987802,9.056173932929066e-15,0.0,0.9912280701754386
7,7,True,4.815404806247169,5.468542271722408e-05,4.815404806247169e-12,4.930064033229564e-10,6.879686336306582e-12,4.93e-10,1.0000129884846987,0.013954739018877449,3.0141743490223565,0.4836800306723928,6.231752724693163,2.0674825020372243,2.55228321568594,5,True,2.0364680269889563e-05,148009.90288851917,7,4.8012594577439286e-05,5.665920474145063e-05,4.801259452209976e-05,,4.7907953576806446e-05,5.6557829308832483e-05,4.7907953595132614e-05,0.0027449235461096976,0.9999999988524138,500,5,1e-06,52000,2,70002,2,240,226,14,240,4.362831858407079e-12,4.362888524981915e-12,6.088217996731488e-14,,,,,,,,
3,3,True,4.443048961144131,1.8203244699661096,4.4430489611441306e-12,2.0000000004950014,1.9844281922424738,2.000000000495,1.0000000000000007,0.9922140958756639,3.123782494069096,1.7307447412086396,1.8048776458437479,0.5777859531739297,2.0230220881477474,3,False,1.7307447413532844,1.8048776457394327,3,,,,,1.0,1.4142135624745293,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,3,70003,-2,80,74,6,80,0.05405405406743243,0.05405405406743247,0.05363319438493173,4.0,0.5000000001237502,-0.026276276275904658,1.0,0.5008874657692678,-0.026022771934558892,1.0,0.972972972972973
4,4,True,5.86200610628867,3.5948163921594776,5.86200610628867e-12,1.0000000004950012,0.9939752082134221,1.000000000495,1.000000000000001,0.9939752077214044,3.99750691373664,1.7113147823191,2.335927296975365,0.5843460305092691,2.1503744233800477,4,False,1.7113147824668582,2.335927296808006,4,,,,,1.0000000000000004,1.000000000169011,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,3,70003,-1,80,72,8,80,0.027777777791527777,0.02777777779152781,0.027610422450372835,5.0,4.950311190966383e-10,-0.027777777777384063,1.0,4.963468751266358e-12,-0.027610422450231875,1.0,0.9722222222222222
5,5,True,5.876640118218919,0.18372252992064345,5.876640118218919e-12,4.950311193416793e-10,4.933564885500793e-12,4.949999999999999e-10,1.000062867356928,0.009966797748486451,4.008321145878205,0.1824348601414327,21.971245751885096,5.481408537955682,2.14947882678035,5,True,0.1824348615196328,21.971245586226573,5,0.00012292046296791606,0.00012428000253236548,0.00012292046203928638,4.9873299934333204e-18,0.00012292046203929137,0.0001242800016137363,0.0001229204623488346,0.007042823708384964,0.99999999244528,500,5,1e-06,52000,3,70003,0,80,70,10,80,1.4142857142857141e-11,1.4143746266905124e-11,1.4095899672859407e-13,6.0,0.9979234477157423,3.857584783899264e-13,0.0,1.1980124470565543,3.2878419188791045e-14,0.0,0.9714285714285714
6,6,True,6.242638156018809,9.330736140459494e-05,6.242638156018809e-12,4.940031613400317e-10,5.9104721411910935e-12,4.94e-10,1.0000063994737485,0.011964518504435414,4.322412266612674,0.6104667542551913,7.080503952891416,1.638090842833963,2.0858542131349,5,True,2.283675875703189e-05,189274.33234539352,6,3.5740291231820784e-05,3.979516931936021e-05,3.5740291208994025e-05,,3.56990379791865e-05,3.9747235129921214e-05,3.5699037986769104e-05,0.0020454042093190727,0.9999999993627894,500,5,1e-06,52000,3,70003,1,80,68,12,80,1.452941176470588e-11,1.452950474529505e-11,1.7383741591738511e-13,7.0,0.9979718516907026,4.099270626919895e-13,0.0,1.1646452435938004,3.475662246539889e-14,0.0,0.9705882352941176
7,7,True,6.868797206066973,5.8537447020376585e-05,6.868797206066973e-12,4.930012496635723e-10,6.883603266631872e-12,4.93e-10,1.0000025348145485,0.013962684110815159,4.842690713865731,1.1724011961941254,4.130574695408177,0.8529503409295572,2.0118144486514824,5,True,2.165921699003961e-05,223585.67791919364,7,1.958535388161839e-05,2.502843244129766e-05,1.9585353877862055e-05,,1.9570574201356402e-05,2.499499098991497e-05,1.957057420260568e-05,0.001121311304456912,0.9999999998084966,500,5,1e-06,52000,3,70003,2,80,66,14,80,1.4939393939393938e-11,1.493943180798704e-11,2.08594038382784e-13,,,,,,,,
3,3,True,4.443048961144131,1.8203244699661096,4.4430489611441306e-12,2.0000000004950014,1.9844281922424738,2.000000000495,1.0000000000000007,0.9922140958756639,3.123782494069096,1.7307447412086396,1.8048776458437479,0.5777859531739297,2.0230220881477474,3,False,1.7307447413532844,1.8048776457394327,3,,,,,1.0,1.4142135624745293,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,3,70003,-2,160,154,6,160,0.025974025980454545,0.025974025980454563,0.025771794704447713,4.0,0.5000000001237502,-0.012816131237099284,1.0,0.5008874657692678,-0.01269317354374479,1.0,0.987012987012987
4,4,True,5.86200610628867,3.5948163921594776,5.86200610628867e-12,1.0000000004950012,0.9939752082134221,1.000000000495,1.000000000000001,0.9939752077214044,3.99750691373664,1.7113147823191,2.335927296975365,0.5843460305092691,2.1503744233800477,4,False,1.7113147824668582,2.335927296808006,4,,,,,1.0000000000000004,1.000000000169011,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,3,70003,-1,160,152,8,160,0.013157894743355264,0.013157894743355278,0.013078621160702922,5.0,4.950311190966383e-10,-0.013157894736754864,1.0,4.963468751266358e-12,-0.013078621160637141,1.0,0.9868421052631579
5,5,True,5.876640118218919,0.18372252992064345,5.876640118218919e-12,4.950311193416793e-10,4.933564885500793e-12,4.949999999999999e-10,1.000062867356928,0.009966797748486451,4.008321145878205,0.1824348601414327,21.971245751885096,5.481408537955682,2.14947882678035,5,True,0.1824348615196328,21.971245586226573,5,0.00012292046296791606,0.00012428000253236548,0.00012292046203928638,4.9873299934333204e-18,0.00012292046203929137,0.0001242800016137363,0.0001229204623488346,0.007042823708384964,0.99999999244528,500,5,1e-06,52000,3,70003,0,160,150,10,160,6.599999999999999e-12,6.600414924555725e-12,6.578086514001057e-14,6.0,0.9979234477157423,7.53034719311909e-14,0.0,1.1980124470565543,1.409038001122043e-14,0.0,0.9866666666666667
6,6,True,6.242638156018809,9.330736140459494e-05,6.242638156018809e-12,4.940031613400317e-10,5.9104721411910935e-12,4.94e-10,1.0000063994737485,0.011964518504435414,4.322412266612674,0.6104667542551913,7.080503952891416,1.638090842833963,2.0858542131349,5,True,2.283675875703189e-05,189274.33234539352,6,3.5740291231820784e-05,3.979516931936021e-05,3.5740291208994025e-05,,3.56990379791865e-05,3.9747235129921214e-05,3.5699037986769104e-05,0.0020454042093190727,0.9999999993627894,500,5,1e-06,52000,3,70003,1,160,148,12,160,6.675675675675675e-12,6.6757183964869155e-12,7.9871245151231e-14,7.0,0.9979718516907026,7.772337972640392e-14,0.0,1.1646452435938004,1.4424690008109722e-14,0.0,0.9864864864864865
7,7,True,6.868797206066973,5.8537447020376585e-05,6.868797206066973e-12,4.930012496635723e-10,6.883603266631872e-12,4.93e-10,1.0000025348145485,0.013962684110815159,4.842690713865731,1.1724011961941254,4.130574695408177,0.8529503409295572,2.0118144486514824,5,True,2.165921699003961e-05,223585.67791919364,7,1.958535388161839e-05,2.502843244129766e-05,1.9585353877862055e-05,,1.9570574201356402e-05,2.499499098991497e-05,1.957057420260568e-05,0.001121311304456912,0.9999999998084966,500,5,1e-06,52000,3,70003,2,160,146,14,160,6.753424657534246e-12,6.7534417762133194e-12,9.429593515934072e-14,,,,,,,,
3,3,True,4.443048961144131,1.8203244699661096,4.4430489611441306e-12,2.0000000004950014,1.9844281922424738,2.000000000495,1.0000000000000007,0.9922140958756639,3.123782494069096,1.7307447412086396,1.8048776458437479,0.5777859531739297,2.0230220881477474,3,False,1.7307447413532844,1.8048776457394327,3,,,,,1.0,1.4142135624745293,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,3,70003,-2,240,234,6,240,0.017094017098247864,0.017094017098247875,0.016960924720021142,4.0,0.5000000001237502,-0.00847332743880821,1.0,0.5008874657692678,-0.008392172925077847,1.0,0.9914529914529915
4,4,True,5.86200610628867,3.5948163921594776,5.86200610628867e-12,1.0000000004950012,0.9939752082134221,1.000000000495,1.000000000000001,0.9939752077214044,3.99750691373664,1.7113147823191,2.335927296975365,0.5843460305092691,2.1503744233800477,4,False,1.7113147824668582,2.335927296808006,4,,,,,1.0000000000000004,1.000000000169011,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,3,70003,-1,240,232,8,240,0.008620689659439655,0.008620689659439665,0.008568751794943295,5.0,4.950311190966383e-10,-0.008620689655135046,1.0,4.963468751266358e-12,-0.008568751794900395,1.0,0.9913793103448276
5,5,True,5.876640118218919,0.18372252992064345,5.876640118218919e-12,4.950311193416793e-10,4.933564885500793e-12,4.949999999999999e-10,1.000062867356928,0.009966797748486451,4.008321145878205,0.1824348601414327,21.971245751885096,5.481408537955682,2.14947882678035,5,True,0.1824348615196328,21.971245586226573,5,0.00012292046296791606,0.00012428000253236548,0.00012292046203928638,4.9873299934333204e-18,0.00012292046203929137,0.0001242800016137363,0.0001229204623488346,0.007042823708384964,0.99999999244528,500,5,1e-06,52000,3,70003,0,240,230,10,240,4.3043478260869564e-12,4.304618429058081e-12,4.290056422174602e-14,6.0,0.9979234477157423,2.874263532816182e-14,0.0,1.1980124470565543,8.945682630807432e-15,0.0,0.991304347826087
6,6,True,6.242638156018809,9.330736140459494e-05,6.242638156018809e-12,4.940031613400317e-10,5.9104721411910935e-12,4.94e-10,1.0000063994737485,0.011964518504435414,4.322412266612674,0.6104667542551913,7.080503952891416,1.638090842833963,2.0858542131349,5,True,2.283675875703189e-05,189274.33234539352,6,3.5740291231820784e-05,3.979516931936021e-05,3.5740291208994025e-05,,3.56990379791865e-05,3.9747235129921214e-05,3.5699037986769104e-05,0.0020454042093190727,0.9999999993627894,500,5,1e-06,52000,3,70003,1,240,228,12,240,4.333333333333333e-12,4.333361064386243e-12,5.1846246852553454e-14,7.0,0.9979718516907026,2.9481852990503735e-14,0.0,1.1646452435938004,9.070596214985233e-15,0.0,0.9912280701754386
7,7,True,6.868797206066973,5.8537447020376585e-05,6.868797206066973e-12,4.930012496635723e-10,6.883603266631872e-12,4.93e-10,1.0000025348145485,0.013962684110815159,4.842690713865731,1.1724011961941254,4.130574695408177,0.8529503409295572,2.0118144486514824,5,True,2.165921699003961e-05,223585.67791919364,7,1.958535388161839e-05,2.502843244129766e-05,1.9585353877862055e-05,,1.9570574201356402e-05,2.499499098991497e-05,1.957057420260568e-05,0.001121311304456912,0.9999999998084966,500,5,1e-06,52000,3,70003,2,240,226,14,240,4.362831858407079e-12,4.362842917376747e-12,6.091684306753869e-14,,,,,,,,
3,3,True,4.02070289448302,1.6682854137376733,4.02070289448302e-12,2.0000000004950036,1.9855300156008417,2.000000000495,1.0000000000000018,0.9927650075547115,3.0755070782959204,1.5633011868016486,1.9673157701543664,0.6396720020701167,1.7091119207205523,3,False,1.563301186965762,1.967315769995775,3,,,,,1.0000000000000004,1.4142135625068304,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,4,70004,-2,80,74,6,80,0.05405405406743243,0.05405405406743253,0.05366297339461734,4.0,0.5000000001237508,-0.026276276275904658,1.0,0.5008754249199046,-0.026037884776414662,1.0,0.972972972972973
4,4,True,4.396251176733211,1.198903216280007,4.396251176733211e-12,1.0000000004950034,0.9945031902552964,1.000000000495,1.0000000000000033,0.9945031897630173,3.2079219850458647,0.9301544211950521,3.4488058240096975,1.075090304591802,1.8780943200230966,4,False,0.9301544214735827,3.4488058230554004,4,,,,,1.0000000000000004,1.0000000004510896,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,4,70004,-1,80,72,8,80,0.027777777791527777,0.02777777779152787,0.02762508861820268,5.0,4.95004869105275e-10,-0.027777777777384875,1.0,4.9603448211969566e-12,-0.027625088618061733,1.0,0.9722222222222222
5,5,True,4.674741499885452,0.83649906655042,4.674741499885452e-12,4.95004869350304e-10,4.933078749446711e-12,4.949999999999999e-10,1.0000098370713215,0.009965815655447902,3.221253883928315,0.5242879732686275,6.144054504713677,1.9073487300606715,2.1060335760258435,5,True,0.5242879737536318,6.144054499170513,5,4.301833380766307e-05,4.9324462557034726e-05,4.30183337678587e-05,3.227534342217786e-17,4.301833376789098e-05,4.9324462521089046e-05,4.30183337811591e-05,0.002464768967345473,0.999999999074712,500,5,1e-06,52000,4,70004,0,80,70,10,80,1.4142857142857141e-11,1.4142996267151545e-11,1.409451071270489e-13,6.0,0.9979787946714689,3.8654381728152507e-13,0.0,1.1977597526844097,3.283851589971612e-14,0.0,0.9714285714285714
6,6,True,5.036807277962895,2.9938743403574275e-05,5.0368072779628946e-12,4.940043628707244e-10,5.90864318291001e-12,4.94e-10,1.000008831722114,0.011960816159736863,3.225182431854961,0.5461910286737469,5.9048616006863055,1.8308612692306305,2.4389455056276605,5,True,2.1380881594533305e-05,150844.22116410916,6,4.072598965839136e-05,4.67846580741239e-05,4.072598962461717e-05,,4.062765484154173e-05,4.669069475565643e-05,4.062765485271844e-05,0.0023277931545749647,0.9999999991746974,500,5,1e-06,52000,4,70004,1,80,68,12,80,1.452941176470588e-11,1.452954008443307e-11,1.73783623026765e-13,7.0,0.9979735001490546,4.09952736869975e-13,0.0,1.1646656971489302,3.474952945287624e-14,0.0,0.9705882352941176
7,7,True,6.023258330025132,5.239904703985429e-05,6.023258330025132e-12,4.930032631030005e-10,6.881594031828161e-12,4.93e-10,1.0000066188701835,0.013958608583829942,4.164790826357101,0.6478585588996175,6.428549517707946,1.543546791599839,2.091590167092596,5,True,2.1265410058305027e-05,195848.13154298454,7,3.552764296592964e-05,4.052508575661418e-05,3.55276429435079e-05,,3.539772611662138e-05,4.038239562455857e-05,3.53977261240136e-05,0.0020281403112659573,0.9999999993735009,500,5,1e-06,52000,4,70004,2,80,66,14,80,1.4939393939393938e-11,1.4939492821303045e-11,2.0853315247964125e-13,,,,,,,,
3,3,True,4.02070289448302,1.6682854137376733,4.02070289448302e-12,2.0000000004950036,1.9855300156008417,2.000000000495,1.0000000000000018,0.9927650075547115,3.0755070782959204,1.5633011868016486,1.9673157701543664,0.6396720020701167,1.7091119207205523,3,False,1.563301186965762,1.967315769995775,3,,,,,1.0000000000000004,1.4142135625068304,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,4,70004,-2,160,154,6,160,0.025974025980454545,0.025974025980454594,0.02578610409871223,4.0,0.5000000001237508,-0.012816131237099286,1.0,0.5008754249199046,-0.012700535805879383,1.0,0.987012987012987
4,4,True,4.396251176733211,1.198903216280007,4.396251176733211e-12,1.0000000004950034,0.9945031902552964,1.000000000495,1.0000000000000033,0.9945031897630173,3.2079219850458647,0.9301544211950521,3.4488058240096975,1.075090304591802,1.8780943200230966,4,False,0.9301544214735827,3.4488058230554004,4,,,,,1.0000000000000004,1.0000000004510896,1.5707963267948966,90.0,0.0,500,5,1e-06,52000,4,70004,-1,160,152,8,160,0.013157894743355264,0.013157894743355308,0.013085568292832847,5.0,4.95004869105275e-10,-0.013157894736755243,1.0,4.9603448211969566e-12,-0.013085568292767073,1.0,0.9868421052631579
5,5,True,4.674741499885452,0.83649906655042,4.674741499885452e-12,4.95004869350304e-10,4.933078749446711e-12,4.949999999999999e-10,1.0000098370713215,0.009965815655447902,3.221253883928315,0.5242879732686275,6.144054504713677,1.9073487300606715,2.1060335760258435,5,True,0.5242879737536318,6.144054499170513,5,4.301833380766307e-05,4.9324462557034726e-05,4.30183337678587e-05,3.227534342217786e-17,4.301833376789098e-05,4.9324462521089046e-05,4.30183337811591e-05,0.002464768967345473,0.999999999074712,500,5,1e-06,52000,4,70004,0,160,150,10,160,6.599999999999999e-12,6.60006492467072e-12,6.577438332595615e-14,6.0,0.9979787946714689,7.56697087174465e-14,0.0,1.1977597526844097,1.4072146172827776e-14,0.0,0.9866666666666667
6,6,True,5.036807277962895,2.9938743403574275e-05,5.0368072779628946e-12,4.940043628707244e-10,5.90864318291001e-12,4.94e-10,1.000008831722114,0.011960816159736863,3.225182431854961,0.5461910286737469,5.9048616006863055,1.8308612692306305,2.4389455056276605,5,True,2.1380881594533305e-05,150844.22116410916,6,4.072598965839136e-05,4.67846580741239e-05,4.072598962461717e-05,,4.062765484154173e-05,4.669069475565643e-05,4.062765485271844e-05,0.0023277931545749647,0.9999999991746974,500,5,1e-06,52000,4,70004,1,160,148,12,160,6.675675675675675e-12,6.675734633388167e-12,7.984652949878392e-14,7.0,0.9979735001490546,7.773472418718177e-14,0.0,1.1646656971489302,1.4421881896122397e-14,0.0,0.9864864864864865
