eta,budget,s,pair,estimator,epsilon,rank_scope,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,decision_efficiency,mean_cost_multiplier,mean_net_numerator_threshold
1e-06,160,16,right,sample_variance,0.5,equal_rank,3.0419880930405157e-13,3.6540216900614894e-13,3.8309821984057487e-13,3.6536958333246334e-13,3.6540216900614884e-13,1.1756993006993006,1.1756993006993006,1.2730859473938967,1.1755643169968035,0.0,1.1756993006993006,0.8513599696635411
1e-06,160,32,left,mom_w1,0.0,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w1,0.0,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w1,0.0,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w1,0.0,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w1,0.2,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w1,0.2,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w1,0.2,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w1,0.2,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w1,0.3333333333333333,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w1,0.3333333333333333,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w1,0.3333333333333333,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w1,0.3333333333333333,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w1,0.5,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w1,0.5,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w1,0.5,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w1,0.5,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w2,0.0,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w2,0.0,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w2,0.0,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w2,0.0,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w2,0.2,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w2,0.2,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w2,0.2,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w2,0.2,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w2,0.3333333333333333,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w2,0.3333333333333333,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w2,0.3333333333333333,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w2,0.3333333333333333,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,mom_w2,0.5,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,mom_w2,0.5,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,mom_w2,0.5,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,mom_w2,0.5,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,paired_mean,0.0,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,paired_mean,0.0,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,paired_mean,0.0,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,paired_mean,0.0,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,paired_mean,0.2,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,paired_mean,0.2,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,paired_mean,0.2,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,paired_mean,0.2,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,paired_mean,0.3333333333333333,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,paired_mean,0.3333333333333333,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,paired_mean,0.3333333333333333,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,paired_mean,0.3333333333333333,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,paired_mean,0.5,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,paired_mean,0.5,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,paired_mean,0.5,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,paired_mean,0.5,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,sample_variance,0.0,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,sample_variance,0.0,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,sample_variance,0.0,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,sample_variance,0.0,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,sample_variance,0.2,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,sample_variance,0.2,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,sample_variance,0.2,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,sample_variance,0.2,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,sample_variance,0.3333333333333333,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,sample_variance,0.3333333333333333,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,sample_variance,0.3333333333333333,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,sample_variance,0.3333333333333333,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,left,sample_variance,0.5,5,5.869498729972925e-11,7.461227199118127e-11,0.016852281887431035,7.461227199118127e-11,7.461227199118123e-11,1.2711864406779656,1.2711864406779663,287116202.9795476,1.2711864406779663,,1.271186440677966,0.7866666666666668
1e-06,160,32,left,sample_variance,0.5,15,1.2058574605071324e-08,1.5996068353666036e-08,0.020285442159314684,1.5996068353666036e-08,1.5996068353666036e-08,1.3265306122448974,1.3265306122448974,1682242.1242709307,1.3265306122448974,,1.326530612244898,0.7538461538461538
1e-06,160,32,left,sample_variance,0.5,30,6.559710697961505e-12,9.646633379355154e-12,0.029235309590717164,9.646633379355154e-12,9.646633379355162e-12,1.4705882352941189,1.4705882352941175,4456798620.67733,1.4705882352941175,,1.4705882352941178,0.6799999999999998
1e-06,160,32,left,sample_variance,0.5,equal_rank,4.041276434356339e-09,5.360109086345524e-09,0.022124344545820962,5.360109086345524e-09,5.360109086345524e-09,1.3561017627389937,1.3561017627389937,1581865688.5937164,1.3561017627389937,,1.3561017627389937,0.7401709401709402
1e-06,160,32,primary,mom_w1,0.0,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,9.199471728885212e-14,0.0015673351596291506,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999244061162458,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w1,0.0,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.1502156144844775e-13,2.612427851264967e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999993786321496,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w1,0.0,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.751279457416164e-13,0.1334095337487324,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9977933931039203,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w1,0.0,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.2738140815963873e-13,0.04500099772895807,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9992174350164402,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w1,0.2,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,8.966567864119464e-14,0.001527654792449512,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999551271833409,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w1,0.2,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.13180555234954e-13,2.5971606553169524e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999994913766247,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w1,0.2,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.801667609320865e-13,0.13417767969639377,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9972386940632659,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w1,0.2,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.276709982694117e-13,0.04524376869846549,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9990367378945483,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w1,0.3333333333333333,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,9.00330561015897e-14,0.001533913886748639,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999502813094343,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w1,0.3333333333333333,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.1830839392030673e-13,2.6396850734450798e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999991773442892,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w1,0.3333333333333333,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.939990438379811e-13,0.13628635240206555,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9957159642611346,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w1,0.3333333333333333,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.3411349795329254e-13,0.045948887713182875,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9985119100009611,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w1,0.5,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,9.268697875341145e-14,0.0015791293774389996,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999152748762292,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w1,0.5,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.3011511019680214e-13,2.7375964490692768e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999984542929388,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w1,0.5,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,9.201359762263123e-13,0.1402708165944351,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9928386745068136,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w1,0.5,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.476460217255086e-13,0.04729244064545493,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9975118886703069,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w2,0.0,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,9.130011999664218e-14,0.001555501145786317,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999335681668796,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w2,0.0,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.136450154752628e-13,2.6010123563307145e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.999999462932763,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w2,0.0,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.703607847673659e-13,0.13268280033109373,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9983181870324738,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w2,0.0,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.251019734130903e-13,0.04475477053348112,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9994007046456074,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w2,0.2,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,8.824603160001258e-14,0.00150346793925313,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999738529662071,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w2,0.2,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.105333073899343e-13,2.5752074151395734e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999996534958867,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w2,0.2,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.719992598856101e-13,0.13293257889507118,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9981378151510154,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w2,0.2,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.235928662918523e-13,0.044820599636158566,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9993517073152648,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w2,0.3333333333333333,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,8.846273964898696e-14,0.0015071600441319971,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999709944895909,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w2,0.3333333333333333,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.136287094550945e-13,2.6008771328843094e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999994639313547,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w2,0.3333333333333333,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.830078831639657e-13,0.13461079669845336,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9969259285188209,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w2,0.3333333333333333,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.2836644408934907e-13,0.045381321837971396,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9989343555690735,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,mom_w2,0.5,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,9.034722585106842e-14,0.001539266469037726,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999461372691615,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,mom_w2,0.5,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.2000345537831665e-13,2.6537419708274374e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999990735375703,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,mom_w2,0.5,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,9.079353919520497e-13,0.1384108894061745,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9941817784184548,1.5151515151515154,0.66
1e-06,160,32,primary,mom_w2,0.5,equal_rank,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.3942869106047826e-13,0.0466588977649735,1.3874738766980148,0.04520551457555355,0.0439496026775471,0.9979834416543,1.3874738766980146,0.723931623931624
1e-06,160,32,primary,paired_mean,0.0,5,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,8.972845052339711e-14,0.001528724251445762,1.293103448275862,0.001735853249908301,0.0014696955478724863,0.9999542991939872,1.2931034482758617,0.7733333333333333
1e-06,160,32,primary,paired_mean,0.0,15,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.117176778847364e-13,2.5850292268676693e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,0.9999995809642304,1.3541666666666663,0.7384615384615385
1e-06,160,32,primary,paired_mean,0.0,30,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.661685365192393e-13,0.13204370991367193,1.5151515151515154,0.1338539980456889,0.13035382962617706,0.9987796915714414,1.5151515151515154,0.66
