eta,budget,s,pair,estimator,epsilon,rank_scope,paths,evaluable,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,decision_efficiency
1e-06,80,8,primary,sample_variance,0.3333333333333333,15,200.0,True,3.135229397318544e-08,3.919036746648179e-08,7.724944112863507e-13,7.317005677394881e-13,7.646971617612744e-13,2.4390469240154933e-05,1.2499999999999998,2.46391671354906e-05,2.3338023315464155e-05,1.2500000000000047,1.2507758919251877,1.250805434842153,1.2509547547334872,1.2515523349584587,0.965,0.04345000000000001,0.019825000000000002,0.9367249999999998,0.0575,0.003025,0.059574999999999996,0.03755,0.005900000000000001,1.25,0.8,0.9999991580275404
1e-06,80,8,primary,sample_variance,0.3333333333333333,30,200.0,True,3.279855348980753e-11,6.559710697961507e-11,5.795087119438478e-12,5.643550510745961e-12,5.924322038921335e-12,0.18062754019814853,2.0,0.17668727742030932,0.17206705510655368,2.0000000000000004,2.0003093377059358,2.000310845661234,2.0004065891324077,2.0006222699267004,0.965,0.04415,0.006625000000000001,0.9492249999999999,0.047674999999999995,0.001025,0.066875,0.036574999999999996,0.007574999999999999,2.0,0.5,0.9953168494963069
1e-06,80,8,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,1.0503622499820126e-08,1.3134234013903576e-08,2.254853635780927e-12,2.1806758946948937e-12,2.2876761564388712e-12,0.06067847581256608,1.472222222222222,0.059426013988009584,0.057805461704353585,1.472586458101505,1.473352796271633,1.4737469230159654,1.4742158976772035,1.4754064915607623,0.9633333333333333,0.0441,0.04120833333333333,0.9146916666666666,0.08031666666666666,0.002816666666666667,0.048716666666666665,0.037899999999999996,0.006200000000000001,1.472222222222222,0.719047619047619,0.9979687640952724
1e-06,80,16,primary,sample_variance,0.3333333333333333,5,200.0,True,1.2577497278513414e-10,1.6931246336460368e-10,2.2728389609763712e-13,1.9243454492219098e-13,1.9592090805885162e-13,0.0015577098028361357,1.3461538461538463,0.0018070677422122308,0.0015299907498364858,1.3461538461538458,1.34615384615385,1.3461538461538525,1.3471838086171597,1.3474841096498866,0.96,0.04157500000000001,0.04685,0.911575,0.08779999999999999,0.000275,0.0187,0.040999999999999995,0.000575,1.3461538461538465,0.7428571428571429,0.9999793852735186
1e-06,80,16,primary,sample_variance,0.3333333333333333,15,200.0,True,3.135229397318544e-08,4.8987959333102256e-08,9.656180141079385e-13,9.146257096743602e-13,9.322463070574247e-13,2.9734548542277113e-05,1.5625000000000002,3.079895891936325e-05,2.9172529144330194e-05,1.5625,1.562500000000008,1.562500000000008,1.5625000000000082,1.5625030071626251,0.965,0.03925,0.00365,0.9571000000000001,0.042199999999999994,2.5e-05,0.060775,0.035949999999999996,0.0033,1.5625,0.6399999999999999,0.9999996403008696
1e-06,80,16,primary,sample_variance,0.3333333333333333,30,200.0,True,3.279855348980753e-11,3.2798553489807525e-10,2.897543559719239e-11,2.8217752553729806e-11,2.895235031155834e-11,0.8827325363771168,9.999999999999998,0.8834363871015466,0.8603352755327683,10.0,10.000000000000048,10.00000000000005,10.000000000000052,10.001338044710124,0.985,0.044950000000000004,0.0005,0.95455,0.045250000000000005,2.5e-05,0.06507500000000001,0.019825,0.025125,10.0,0.1,0.9975494439326215
1e-06,80,16,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,1.0503622499820126e-08,1.6495085777121644e-08,1.0056112502465989e-11,9.774937602775452e-12,1.0026839175558205e-11,0.29477332690949837,4.302884615384615,0.29509141793422605,0.2872981462705831,4.302884615384616,4.302884615384635,4.302884615384637,4.30322793620574,4.303775053840879,0.9699999999999999,0.04192500000000001,0.017,0.941075,0.058416666666666665,0.00010833333333333334,0.048183333333333335,0.032258333333333326,0.009666666666666667,4.302884615384616,0.4942857142857143,0.998138458554831
1e-06,80,32,primary,sample_variance,0.3333333333333333,5,200.0,True,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.812077724746262e-13,0.002235800702219379,1.9444444444444444,0.002610208960973222,0.0022099866386527016,1.9444444444444444,1.944444444444452,1.944444444444453,1.944444444444453,1.944444444444453,0.96,0.04095000000000001,0.013325,0.9457249999999999,0.05422499999999999,0.0,0.01905,0.038625,0.002325,1.944444444444444,0.5142857142857142,0.9999867090899026
1e-06,80,32,primary,sample_variance,0.3333333333333333,15,200.0,True,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8560251454313346e-12,5.919902215189518e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,3.125,3.125000000000016,3.125000000000016,3.1250000000000164,3.125000000000017,0.965,0.038149999999999996,0.000225,0.961625,0.03837499999999999,0.0,0.06185,0.03475,0.0034,3.125,0.31999999999999995,0.9999997267264616
1e-06,80,32,primary,sample_variance,0.3333333333333333,30,200.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.3333333333333333,equal_rank,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-06,160,4,primary,sample_variance,0.3333333333333333,5,200.0,True,5.869498729972925e-11,6.114061177055132e-11,8.207474025748007e-14,6.949025233301341e-14,7.634130185289702e-14,0.0013006443201538807,1.0416666666666667,0.001398326229092798,0.0011839214135639475,1.0509156004008409,1.0550508260313674,1.0560869589324422,1.0597640300398674,1.0604886134280593,0.945,0.08257500000000001,0.16140000000000002,0.7560250000000001,0.19547499999999998,0.044275,0.0217,0.038299999999999994,0.044275,1.0416666666666665,0.9600000000000003,0.9998878185081661
1e-06,160,4,primary,sample_variance,0.3333333333333333,15,200.0,True,1.2058574605071324e-08,1.2642054021445742e-08,2.491917455762422e-13,2.360324412062865e-13,2.673537844290854e-13,2.2171259305942158e-05,1.0483870967741935,2.066510792008889e-05,1.9573826006518322e-05,1.0503970411283958,1.0515837401348183,1.0520614289710697,1.0526033300695228,1.0527601886617488,0.945,0.07055,0.0644,0.86505,0.09672499999999999,0.029525000000000006,0.058975,0.038775,0.031775000000000005,1.048387096774194,0.9538461538461539,0.9999975224019796
1e-06,160,4,primary,sample_variance,0.3333333333333333,30,200.0,True,6.559710697961505e-12,6.978415636129263e-12,6.164986297274977e-13,6.003777139091449e-13,6.91393125298173e-13,0.1053999417250261,1.063829787234043,0.09398259437250499,0.09152502931199667,1.0643252483235655,1.0648226359884607,1.0649839169908342,1.0651544665093835,1.065317864463578,0.945,0.059875,0.035325,0.9047999999999999,0.0716,0.016900000000000002,0.067025,0.040475,0.0194,1.0638297872340423,0.9399999999999997,0.9857298729642319
1e-06,160,4,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,4.041276434356339e-09,4.2367243496174744e-09,3.1592170518707327e-13,3.019668024828149e-13,3.4502940386005176e-13,0.03557425243482864,1.0512945168916343,0.03180052856983929,0.03090950818385571,1.0552126299509341,1.0571524007182154,1.0577107682981153,1.059173942206258,1.059522222184462,0.945,0.07100000000000001,0.08704166666666667,0.8419583333333334,0.12126666666666665,0.030233333333333334,0.04923333333333333,0.03918333333333333,0.03181666666666667,1.0512945168916341,0.9512820512820513,0.9954284468988032
1e-06,160,8,primary,sample_variance,0.3333333333333333,5,200.0,True,5.869498729972925e-11,6.288748639256707e-11,8.44197328362652e-14,7.147568811395665e-14,7.457540084314452e-14,0.0012705582584475407,1.0714285714285716,0.0014382784070668777,0.0012177477396657745,1.072432078442921,1.0735467788422464,1.0746041221327092,1.075671136988929,1.078204472262669,0.945,0.0447,0.097175,0.858125,0.135775,0.0044,0.0197,0.039575,0.005125000000000001,1.0714285714285714,0.9333333333333335,0.9999506540976667
1e-06,160,8,primary,sample_variance,0.3333333333333333,15,200.0,True,1.2058574605071324e-08,1.30634558221606e-08,2.5749813709545027e-13,2.43900189246496e-13,2.548990539204247e-13,2.113840667480093e-05,1.0833333333333333,2.135394485075852e-05,2.0226286873402263e-05,1.0833333333333353,1.0840057730018242,1.0840313768632015,1.0841607874356962,1.0846786902973282,0.96,0.04345000000000001,0.019825000000000002,0.9367249999999998,0.0575,0.003025,0.059574999999999996,0.03905,0.0044,1.0833333333333335,0.9230769230769232,0.9999991580275402
1e-06,160,8,primary,sample_variance,0.3333333333333333,30,200.0,True,6.559710697961505e-12,7.28856744217945e-12,6.438985688264975e-13,6.270611678606623e-13,6.582580043245931e-13,0.10034863344341592,1.1111111111111112,0.09815959856683854,0.09559280839252983,1.1111111111111118,1.111282965392185,1.1112838031451233,1.111336993962451,1.1114568166259462,0.95,0.04415,0.006625000000000001,0.9492249999999999,0.047674999999999995,0.001025,0.066875,0.042300000000000004,0.00185,1.111111111111111,0.9000000000000002,0.995316849496307
1e-06,160,8,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,4.041276434356339e-09,4.377877291998449e-09,3.2860547958607103e-13,3.1414568174037165e-13,3.292441530293875e-13,0.03388011003617942,1.0886243386243388,0.03320641030625206,0.032276927473023,1.088958840962456,1.089611839078752,1.089973100713678,1.0903896394623587,1.0914466597286478,0.9516666666666665,0.0441,0.04120833333333333,0.9146916666666666,0.08031666666666666,0.002816666666666667,0.048716666666666665,0.040308333333333335,0.0037916666666666676,1.0886243386243386,0.918803418803419,0.9984823339876329
1e-06,160,16,primary,sample_variance,0.3333333333333333,5,200.0,True,5.869498729972925e-11,6.66988492042378e-11,8.953608028088734e-14,7.580754799965098e-14,7.718096378075972e-14,0.0013149498335629718,1.1363636363636365,0.0015254467953739613,0.0012915506329788517,1.1363636363636351,1.1363636363636407,1.1363636363636411,1.1372330851963008,1.1374865860680827,0.96,0.04157500000000001,0.04685,0.911575,0.08779999999999999,0.000275,0.0187,0.040999999999999995,0.000575,1.1363636363636365,0.8800000000000003,0.9999793852735186
1e-06,160,16,primary,sample_variance,0.3333333333333333,15,200.0,True,1.2058574605071324e-08,1.3996559809457783e-08,2.758908611736967e-13,2.613216313355315e-13,2.6635608773069267e-13,2.208852177426299e-05,1.1607142857142854,2.28792266258127e-05,2.1671021650073857e-05,1.1607142857142847,1.1607142857142905,1.1607142857142905,1.1607142857142907,1.1607165196065246,0.96,0.03925,0.00365,0.9571000000000001,0.042199999999999994,2.5e-05,0.060775,0.039125,0.000125,1.160714285714286,0.8615384615384619,0.9999996403008695
1e-06,160,16,primary,sample_variance,0.3333333333333333,30,200.0,True,6.559710697961505e-12,7.999647192635982e-12,7.067179413949363e-13,6.882378671641415e-13,7.061548856477643e-13,0.10765030931428254,1.2195121951219512,0.10773614476848131,0.10491893604058151,1.219512195121951,1.2195121951219554,1.2195121951219556,1.2195121951219576,1.2196753713061106,0.955,0.044950000000000004,0.0005,0.95455,0.045250000000000005,2.5e-05,0.06507500000000001,0.044000000000000004,0.00095,1.219512195121951,0.8200000000000002,0.9975494439326217
1e-06,160,16,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,4.041276434356339e-09,4.690419435284886e-09,3.5738162761650674e-13,3.4178901549977467e-13,3.498973123864055e-13,0.03632911588987326,1.172196705733291,0.03642815693016036,0.03541071923173681,1.1721967057332903,1.1721967057332956,1.1721967057332956,1.1724865220108498,1.1726261589935725,0.9583333333333334,0.04192500000000001,0.017,0.941075,0.058416666666666665,0.00010833333333333334,0.048183333333333335,0.041375,0.00055,1.1721967057332912,0.8538461538461543,0.9991921112073497
1e-06,160,32,primary,sample_variance,0.3333333333333333,5,200.0,True,5.869498729972925e-11,7.589869047378783e-11,1.0188588445756147e-13,8.626376151684421e-14,8.727137766453912e-14,0.0014868625359586998,1.293103448275862,0.001735853249908301,0.0014696955478724863,1.2931034482758617,1.293103448275865,1.293103448275866,1.2931034482758688,1.2931034482758688,0.96,0.04095000000000001,0.013325,0.9457249999999999,0.05422499999999999,0.0,0.01905,0.0409,5e-05,1.2931034482758617,0.7733333333333333,0.9999867090899027
1e-06,160,32,primary,sample_variance,0.3333333333333333,15,200.0,True,1.2058574605071324e-08,1.6329319777700752e-08,3.2187267136931284e-13,3.0487523655812006e-13,3.093375242385557e-13,2.565290959915457e-05,1.3541666666666667,2.6692431063448152e-05,2.5282858591752833e-05,1.3541666666666667,1.3541666666666705,1.3541666666666705,1.3541666666666707,1.354166666666671,0.965,0.038149999999999996,0.000225,0.961625,0.03837499999999999,0.0,0.06185,0.03725,0.0009,1.3541666666666663,0.7384615384615385,0.9999997267264616
1e-06,160,32,primary,sample_variance,0.3333333333333333,30,200.0,True,6.559710697961505e-12,9.938955602971979e-12,8.780435029452239e-13,8.550834107190851e-13,8.696224347546046e-13,0.13257024201156437,1.5151515151515154,0.1338539980456889,0.13035382962617706,1.5151515151515142,1.5151515151515211,1.5151515151515222,1.5151515151515225,1.5151515151515225,0.955,0.045375,7.5e-05,0.9545500000000001,0.04539999999999999,0.0,0.064625,0.04460000000000001,0.0007750000000000001,1.5151515151515154,0.66,0.9983994684504787
1e-06,160,32,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,4.041276434356339e-09,5.47171914125917e-09,4.3393401959069944e-13,4.154074695980165e-13,4.220771122192331e-13,0.04469425248570741,1.3874738766980148,0.04520551457555355,0.0439496026775471,1.3874738766980144,1.3874738766980188,1.3874738766980197,1.3874738766980208,1.3874738766980208,0.96,0.04149166666666667,0.004541666666666667,0.9539666666666666,0.04599999999999999,0.0,0.04850833333333334,0.040916666666666664,0.000575,1.3874738766980146,0.723931623931624,0.9994457488989521
1e-06,240,4,primary,sample_variance,0.3333333333333333,5,200.0,True,3.827933954330169e-11,3.930467899535441e-11,5.276233302266575e-14,4.46723050712229e-14,4.9076551191148066e-14,0.0012820636870088248,1.0267857142857142,0.0013783501401057577,0.001167008250513034,1.0359025203951138,1.039978671373775,1.0410000023762673,1.044624543896445,1.0453387760933703,0.945,0.08257500000000001,0.16140000000000002,0.7560250000000001,0.19547499999999998,0.044275,0.0217,0.038299999999999994,0.044275,1.026785714285714,0.9739130434782607,0.9998878185081662
1e-06,240,4,primary,sample_variance,0.3333333333333333,15,200.0,True,7.464831898377482e-09,7.684385777741528e-09,1.5146949240908837e-13,1.4347069955676238e-13,1.6250916308434603e-13,2.176996954474865e-05,1.0294117647058827,2.0291078817462857e-05,1.9219548612735197e-05,1.0313853299767475,1.032550550268123,1.033019593152591,1.0335516860863585,1.0337057056090497,0.935,0.07055,0.0644,0.86505,0.09672499999999999,0.029525000000000006,0.058975,0.038775,0.031775000000000005,1.0294117647058822,0.9714285714285714,0.9999975224019797
1e-06,240,4,primary,sample_variance,0.3333333333333333,30,200.0,True,3.644283721089725e-12,3.769948676989369e-12,3.330509838757747e-13,3.2434198337620465e-13,3.7351122860935786e-13,0.10249235712571506,1.0344827586206893,0.09138997107947039,0.08900020091718296,1.034964551818088,1.0354482184439506,1.035605050315221,1.0357708950194708,1.0359297854438863,0.94,0.059875,0.035325,0.9047999999999999,0.0716,0.016900000000000002,0.067025,0.041449999999999994,0.018425,1.03448275862069,0.9666666666666666,0.9857298729642319
1e-06,240,4,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.502251840547291e-09,2.575820135137957e-09,1.790942697691763e-13,1.7082832933472997e-13,1.9503231429495065e-13,0.03459873026075621,1.0302267458707621,0.03092953743279787,0.03006214290543624,1.0340841340633165,1.0359924800286162,1.036541548614693,1.0379823750007582,1.0383247557154354,0.94,0.07100000000000001,0.08704166666666667,0.8419583333333334,0.12126666666666665,0.030233333333333334,0.04923333333333333,0.03950833333333333,0.03149166666666667,1.0302267458707621,0.9706694271911663,0.9954641592575164
1e-06,240,8,primary,sample_variance,0.3333333333333333,5,200.0,True,3.827933954330169e-11,4.0019309522542675e-11,5.3721648168532405e-14,4.5484528799790596e-14,4.7457073263819255e-14,0.00123975684612154,1.0454545454545454,0.0014034110517440442,0.0011882265823405438,1.04643372502612,1.0475214023854618,1.0485531131113073,1.0495942609407078,1.052066182026003,0.945,0.0447,0.097175,0.858125,0.135775,0.0044,0.0197,0.0403,0.0044,1.045454545454545,0.956521739130435,0.9999506540976668
1e-06,240,8,primary,sample_variance,0.3333333333333333,15,200.0,True,7.464831898377482e-09,7.83807349329636e-09,1.5449888225727017e-13,1.4634011354789763e-13,1.5293943235225482e-13,2.0487994161730148e-05,1.0500000000000005,2.0696900393812117e-05,1.9603939584989902e-05,1.050000000000003,1.0506517492171525,1.0506765652674082,1.0508019939761386,1.0513039613651016,0.95,0.04345000000000001,0.019825000000000002,0.9367249999999998,0.0575,0.003025,0.059574999999999996,0.039625,0.0038250000000000003,1.0500000000000003,0.9523809523809524,0.9999991580275404
1e-06,240,8,primary,sample_variance,0.3333333333333333,30,200.0,True,3.644283721089725e-12,3.858653351742062e-12,3.4088747761402814e-13,3.3197355945564474e-13,3.48489531701255e-13,0.09562634481078454,1.058823529411765,0.09354032334016378,0.0910943232917049,1.0588235294117652,1.0589872964325493,1.058988094761825,1.0590387824818601,1.0591529664317858,0.945,0.04415,0.006625000000000001,0.9492249999999999,0.047674999999999995,0.001025,0.066875,0.042300000000000004,0.00185,1.0588235294117647,0.9444444444444445,0.9953168494963068
1e-06,240,8,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.502251840547291e-09,2.627317152056882e-09,1.830360026799436e-13,1.7459940060111096e-13,1.8296201243910967e-13,0.03229552988368927,1.0514260249554368,0.03165481043076721,0.03076738460454348,1.0517524181459628,1.0523868160117211,1.0527392577135135,1.0531450124662356,1.0541743699409636,0.9466666666666667,0.0441,0.04120833333333333,0.9146916666666666,0.08031666666666666,0.002816666666666667,0.048716666666666665,0.04074166666666667,0.0033583333333333334,1.0514260249554368,0.9511157119852774,0.9985027851440904
1e-06,240,16,primary,sample_variance,0.3333333333333333,5,200.0,True,3.827933954330169e-11,4.1529472146034856e-11,5.574888017489211e-14,4.7200926112990233e-14,4.8056071788020206e-14,0.0012554049354393654,1.0849056603773586,0.0014563699593570269,0.0012330653212967904,1.0849056603773584,1.084905660377362,1.0849056603773628,1.0857357379421322,1.0859777595291502,0.955,0.04157500000000001,0.04685,0.911575,0.08779999999999999,0.000275,0.0187,0.040999999999999995,0.000575,1.0849056603773588,0.921739130434783,0.9999793852735185
1e-06,240,16,primary,sample_variance,0.3333333333333333,15,200.0,True,7.464831898377482e-09,8.164659888850376e-09,1.6093633568465642e-13,1.5243761827906003e-13,1.5537438450957071e-13,2.081418397959398e-05,1.0937500000000007,2.1559271243554288e-05,2.0420770401031144e-05,1.09375,1.093750000000003,1.093750000000003,1.0937500000000036,1.093752105013846,0.96,0.03925,0.00365,0.9571000000000001,0.042199999999999994,2.5e-05,0.060775,0.039125,0.000125,1.09375,0.9142857142857145,0.9999996403008695
1e-06,240,16,primary,sample_variance,0.3333333333333333,30,200.0,True,3.644283721089725e-12,4.049204134544139e-12,3.57721427125832e-13,3.483673154781458e-13,3.574364235994857e-13,0.09808139293079078,1.1111111111111112,0.09815959856683854,0.09559280839252986,1.1111111111111107,1.111111111111114,1.1111111111111152,1.111111111111117,1.1112597827455701,0.95,0.044950000000000004,0.0005,0.95455,0.045250000000000005,2.5e-05,0.06507500000000001,0.044875,7.5e-05,1.111111111111111,0.9000000000000002,0.9975494439326215
1e-06,240,16,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.502251840547291e-09,2.7367461883769847e-09,1.9146888099512684e-13,1.8266861995673202e-13,1.8695562663235886e-13,0.03311920401673658,1.0965889238294901,0.03321250926581304,0.03228209816140923,1.0965889238294897,1.0965889238294932,1.0965889238294937,1.0968656163510841,1.0969965490961888,0.9550000000000001,0.04192500000000001,0.017,0.941075,0.058416666666666665,0.00010833333333333334,0.048183333333333335,0.041666666666666664,0.00025833333333333334,1.09658892382949,0.9120082815734992,0.9992134731873001
1e-06,240,32,primary,sample_variance,0.3333333333333333,5,200.0,True,3.827933954330169e-11,4.491963313754791e-11,6.029980916876087e-14,5.1054062938540467e-14,5.165040718921703e-14,0.0013493024646046977,1.1734693877551023,0.001575257302978009,0.001333723714872039,1.1734693877551015,1.1734693877551061,1.173469387755107,1.1734693877551072,1.173469387755108,0.96,0.04095000000000001,0.013325,0.9457249999999999,0.05422499999999999,0.0,0.01905,0.0409,5e-05,1.173469387755102,0.8521739130434779,0.9999867090899026
1e-06,240,32,primary,sample_variance,0.3333333333333333,15,200.0,True,7.464831898377482e-09,8.906901696927681e-09,1.7556691165598877e-13,1.6629558357715636e-13,1.6872955867557596e-13,2.2603263003450907e-05,1.1931818181818186,2.351920499296831e-05,2.2277204073852154e-05,1.1931818181818183,1.1931818181818223,1.1931818181818226,1.1931818181818226,1.1931818181818226,0.965,0.038149999999999996,0.000225,0.961625,0.03837499999999999,0.0,0.06185,0.03805,0.0001,1.1931818181818181,0.8380952380952381,0.9999997267264616
1e-06,240,32,primary,sample_variance,0.3333333333333333,30,200.0,True,3.644283721089725e-12,4.492952532850347e-12,3.969237753040053e-13,3.865445555305453e-13,3.9311699105345136e-13,0.10787222432173868,1.2328767123287674,0.1089168148481359,0.10606873259993038,1.2328767123287667,1.2328767123287714,1.2328767123287723,1.2328767123287734,1.2328767123287734,0.955,0.045375,7.5e-05,0.9545500000000001,0.04539999999999999,0.0,0.064625,0.045250000000000005,0.000125,1.2328767123287674,0.8111111111111111,0.9983994684504787
1e-06,240,32,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.502251840547291e-09,2.9854380941993598e-09,2.1093016537625164e-13,2.012980673487474e-13,2.0449898563941477e-13,0.03641471001644894,1.1998426394218962,0.036838530452035625,0.03580824450629209,1.1998426394218955,1.1998426394219,1.1998426394219006,1.199842639421901,1.1998426394219013,0.96,0.04149166666666667,0.004541666666666667,0.9539666666666666,0.04599999999999999,0.0,0.04850833333333334,0.0414,9.166666666666667e-05,1.199842639421896,0.8337934207499424,0.9994789969155502
