alpha,trial,extrapolation_dist,target_q,alpha_hat,delta_alpha,loss_pilot,log_tail_error,theoretical_exponent
0.15,24,40,50,0.18710838979724126,0.037108389797241265,0.004564662238400774,3.5968643085893834,3.7108389797241266
0.15,24,50,60,0.18710838979724126,0.037108389797241265,0.004564662238400774,4.339032104534212,4.4530067756689515
0.15,24,60,70,0.18710838979724126,0.037108389797241265,0.004564662238400774,5.081199900479035,5.195174571613777
0.15,24,70,80,0.18710838979724126,0.037108389797241265,0.004564662238400774,5.823367696423862,5.937342367558602
0.15,25,10,20,0.20037521805897474,0.05037521805897474,0.0030844540363497977,1.9571254895243548,2.0150087223589894
0.15,25,20,30,0.20037521805897474,0.05037521805897474,0.0030844540363497977,2.964629850703849,3.0225130835384846
0.15,25,30,40,0.20037521805897474,0.05037521805897474,0.0030844540363497977,3.972134211883345,4.030017444717979
0.15,25,40,50,0.20037521805897474,0.05037521805897474,0.0030844540363497977,4.979638573062838,5.037521805897474
0.15,25,50,60,0.20037521805897474,0.05037521805897474,0.0030844540363497977,5.9871429342423355,6.045026167076969
0.15,25,60,70,0.20037521805897474,0.05037521805897474,0.0030844540363497977,6.994647295421828,7.052530528256463
0.15,25,70,80,0.20037521805897474,0.05037521805897474,0.0030844540363497977,8.002151656601324,8.060034889435958
0.15,26,10,20,0.20876077622013836,0.05876077622013837,0.0026885844820299697,2.3257297596551183,2.3504310488055347
0.15,26,20,30,0.20876077622013836,0.05876077622013837,0.0026885844820299697,3.5009452840578863,3.525646573208302
0.15,26,30,40,0.20876077622013836,0.05876077622013837,0.0026885844820299697,4.6761608084606525,4.700862097611069
0.15,26,40,50,0.20876077622013836,0.05876077622013837,0.0026885844820299697,5.851376332863419,5.876077622013836
0.15,26,50,60,0.20876077622013836,0.05876077622013837,0.0026885844820299697,7.02659185726619,7.051293146416604
0.15,26,60,70,0.20876077622013836,0.05876077622013837,0.0026885844820299697,8.201807381668957,8.22650867081937
0.15,26,70,80,0.20876077622013836,0.05876077622013837,0.0026885844820299697,9.377022906071723,9.401724195222139
0.15,27,10,20,0.1821772952931182,0.03217729529311822,0.003402151677092401,1.1510377150311264,1.2870918117247288
0.15,27,20,30,0.1821772952931182,0.03217729529311822,0.003402151677092401,1.7945836208934907,1.9306377175870932
0.15,27,30,40,0.1821772952931182,0.03217729529311822,0.003402151677092401,2.438129526755855,2.5741836234494575
0.15,27,40,50,0.1821772952931182,0.03217729529311822,0.003402151677092401,3.081675432618221,3.2177295293118218
0.15,27,50,60,0.1821772952931182,0.03217729529311822,0.003402151677092401,3.725221338480587,3.8612754351741865
0.15,27,60,70,0.1821772952931182,0.03217729529311822,0.003402151677092401,4.368767244342951,4.504821341036551
0.15,27,70,80,0.1821772952931182,0.03217729529311822,0.003402151677092401,5.0123131502053155,5.148367246898915
0.15,28,10,20,0.1733517176129201,0.023351717612920098,0.002221762307364066,0.7566605439947116,0.9340687045168039
0.15,28,20,30,0.1733517176129201,0.023351717612920098,0.002221762307364066,1.2236948962531145,1.4011030567752059
0.15,28,30,40,0.1733517176129201,0.023351717612920098,0.002221762307364066,1.6907292485115164,1.8681374090336078
0.15,28,40,50,0.1733517176129201,0.023351717612920098,0.002221762307364066,2.1577636007699166,2.3351717612920098
0.15,28,50,60,0.1733517176129201,0.023351717612920098,0.002221762307364066,2.6247979530283203,2.8022061135504117
0.15,28,60,70,0.1733517176129201,0.023351717612920098,0.002221762307364066,3.0918323052867223,3.2692404658088137
0.15,28,70,80,0.1733517176129201,0.023351717612920098,0.002221762307364066,3.558866657545124,3.7362748180672156
0.15,29,10,20,0.21895265629938407,0.06895265629938407,0.010644794995554235,2.7716039500800074,2.758106251975363
0.15,29,20,30,0.21895265629938407,0.06895265629938407,0.010644794995554235,4.15065707606769,4.1371593779630444
0.15,29,30,40,0.21895265629938407,0.06895265629938407,0.010644794995554235,5.529710202055371,5.516212503950726
0.15,29,40,50,0.21895265629938407,0.06895265629938407,0.010644794995554235,6.908763328043053,6.895265629938407
0.15,29,50,60,0.21895265629938407,0.06895265629938407,0.010644794995554235,8.287816454030736,8.274318755926089
0.15,29,60,70,0.21895265629938407,0.06895265629938407,0.010644794995554235,9.666869580018417,9.65337188191377
0.15,29,70,80,0.21895265629938407,0.06895265629938407,0.010644794995554235,11.045922706006095,11.032425007901452
0.15,30,10,20,0.20025143192261052,0.05025143192261053,0.01316390774923428,1.951671624308581,2.010057276904421
0.15,30,20,30,0.20025143192261052,0.05025143192261053,0.01316390774923428,2.9567002627607906,3.015085915356632
0.15,30,30,40,0.20025143192261052,0.05025143192261053,0.01316390774923428,3.961728901213002,4.020114553808842
0.15,30,40,50,0.20025143192261052,0.05025143192261053,0.01316390774923428,4.9667575396652115,5.025143192261053
0.15,30,50,60,0.20025143192261052,0.05025143192261053,0.01316390774923428,5.971786178117426,6.030171830713264
0.15,30,60,70,0.20025143192261052,0.05025143192261053,0.01316390774923428,6.976814816569636,7.035200469165474
0.15,30,70,80,0.20025143192261052,0.05025143192261053,0.01316390774923428,7.981843455021846,8.040229107617684
0.15,31,10,20,0.20333219512584047,0.053332195125840476,0.004180232845505278,2.0872953872398243,2.133287805033619
0.15,31,20,30,0.20333219512584047,0.053332195125840476,0.004180232845505278,3.153939289756634,3.1999317075504283
0.15,31,30,40,0.20333219512584047,0.053332195125840476,0.004180232845505278,4.220583192273445,4.266575610067238
0.15,31,40,50,0.20333219512584047,0.053332195125840476,0.004180232845505278,5.287227094790252,5.333219512584048
0.15,31,50,60,0.20333219512584047,0.053332195125840476,0.004180232845505278,6.353870997307062,6.399863415100857
0.15,31,60,70,0.20333219512584047,0.053332195125840476,0.004180232845505278,7.420514899823871,7.466507317617666
0.15,31,70,80,0.20333219512584047,0.053332195125840476,0.004180232845505278,8.487158802340684,8.533151220134476
0.15,32,10,20,0.19943949423250654,0.04943949423250654,0.011559973591118097,1.915889277181491,1.9775797693002617
0.15,32,20,30,0.19943949423250654,0.04943949423250654,0.011559973591118097,2.9046791618316217,2.9663696539503928
0.15,32,30,40,0.19943949423250654,0.04943949423250654,0.011559973591118097,3.893469046481753,3.9551595386005234
0.15,32,40,50,0.19943949423250654,0.04943949423250654,0.011559973591118097,4.882258931131885,4.943949423250654
0.15,32,50,60,0.19943949423250654,0.04943949423250654,0.011559973591118097,5.871048815782018,5.9327393079007855
0.15,32,60,70,0.19943949423250654,0.04943949423250654,0.011559973591118097,6.859838700432146,6.921529192550916
0.15,32,70,80,0.19943949423250654,0.04943949423250654,0.011559973591118097,7.8486285850822775,7.910319077201047
0.15,33,10,20,0.20931447060645236,0.05931447060645237,0.006534236679347494,2.350011089944368,2.3725788242580945
0.15,33,20,30,0.20931447060645236,0.05931447060645237,0.006534236679347494,3.5363005020734146,3.5588682363871422
0.15,33,30,40,0.20931447060645236,0.05931447060645237,0.006534236679347494,4.722589914202462,4.745157648516189
0.15,33,40,50,0.20931447060645236,0.05931447060645237,0.006534236679347494,5.90887932633151,5.931447060645237
0.15,33,50,60,0.20931447060645236,0.05931447060645237,0.006534236679347494,7.095168738460558,7.1177364727742845
0.15,33,60,70,0.20931447060645236,0.05931447060645237,0.006534236679347494,8.281458150589607,8.304025884903332
0.15,33,70,80,0.20931447060645236,0.05931447060645237,0.006534236679347494,9.467747562718657,9.490315297032378
0.15,34,10,20,0.19786729832457184,0.047867298324571844,0.005701002400832537,1.8465554945395697,1.9146919329828738
0.15,34,20,30,0.19786729832457184,0.047867298324571844,0.005701002400832537,2.803901461031007,2.8720378994743108
0.15,34,30,40,0.19786729832457184,0.047867298324571844,0.005701002400832537,3.7612474275224432,3.8293838659657475
0.15,34,40,50,0.19786729832457184,0.047867298324571844,0.005701002400832537,4.718593394013881,4.786729832457184
0.15,34,50,60,0.19786729832457184,0.047867298324571844,0.005701002400832537,5.675939360505318,5.7440757989486215
0.15,34,60,70,0.19786729832457184,0.047867298324571844,0.005701002400832537,6.633285326996756,6.701421765440058
0.15,34,70,80,0.19786729832457184,0.047867298324571844,0.005701002400832537,7.59063129348819,7.658767731931495
0.15,35,10,20,0.20527182127669613,0.05527182127669614,0.01178684650075594,2.1725665183920144,2.2108728510678457
0.15,35,20,30,0.20527182127669613,0.05527182127669614,0.01178684650075594,3.2780029439259373,3.316309276601768
0.15,35,30,40,0.20527182127669613,0.05527182127669614,0.01178684650075594,4.383439369459861,4.421745702135691
0.15,35,40,50,0.20527182127669613,0.05527182127669614,0.01178684650075594,5.488875794993779,5.527182127669613
0.15,35,50,60,0.20527182127669613,0.05527182127669614,0.01178684650075594,6.5943122205277085,6.632618553203536
0.15,35,60,70,0.20527182127669613,0.05527182127669614,0.01178684650075594,7.699748646061629,7.738054978737459
0.15,35,70,80,0.20527182127669613,0.05527182127669614,0.01178684650075594,8.805185071595552,8.843491404271383
0.15,36,10,20,0.18572079442398187,0.03572079442398188,0.007489681528168283,1.3087150447752842,1.428831776959275
0.15,36,20,30,0.18572079442398187,0.03572079442398188,0.007489681528168283,2.0231309332549223,2.1432476654389125
0.15,36,30,40,0.18572079442398187,0.03572079442398188,0.007489681528168283,2.7375468217345595,2.85766355391855
0.15,36,40,50,0.18572079442398187,0.03572079442398188,0.007489681528168283,3.451962710214195,3.572079442398188
0.15,36,50,60,0.18572079442398187,0.03572079442398188,0.007489681528168283,4.166378598693836,4.286495330877825
0.15,36,60,70,0.18572079442398187,0.03572079442398188,0.007489681528168283,4.880794487173475,5.000911219357463
0.15,36,70,80,0.18572079442398187,0.03572079442398188,0.007489681528168283,5.59521037565311,5.7153271078371
0.15,37,10,20,0.17844948874538918,0.02844948874538919,0.0014767780116016706,0.9847549081544633,1.1379795498155676
0.15,37,20,30,0.17844948874538918,0.02844948874538919,0.0014767780116016706,1.5537446830622468,1.7069693247233513
0.15,37,30,40,0.17844948874538918,0.02844948874538919,0.0014767780116016706,2.122734457970031,2.275959099631135
0.15,37,40,50,0.17844948874538918,0.02844948874538919,0.0014767780116016706,2.6917242328778155,2.844948874538919
0.15,37,50,60,0.17844948874538918,0.02844948874538919,0.0014767780116016706,3.2607140077856016,3.4139386494467026
0.15,37,60,70,0.17844948874538918,0.02844948874538919,0.0014767780116016706,3.8297037826933824,3.9829284243544865
0.15,37,70,80,0.17844948874538918,0.02844948874538919,0.0014767780116016706,4.398693557601167,4.55191819926227
0.15,38,10,20,0.18362872416414625,0.03362872416414625,0.005073471504190549,1.2156672872895644,1.34514896656585
0.15,38,20,30,0.18362872416414625,0.03362872416414625,0.005073471504190549,1.8882417705724883,2.0177234498487753
0.15,38,30,40,0.18362872416414625,0.03362872416414625,0.005073471504190549,2.560816253855414,2.6902979331317
0.15,38,40,50,0.18362872416414625,0.03362872416414625,0.005073471504190549,3.233390737138338,3.362872416414625
0.15,38,50,60,0.18362872416414625,0.03362872416414625,0.005073471504190549,3.9059652204212654,4.0354468996975505
0.15,38,60,70,0.18362872416414625,0.03362872416414625,0.005073471504190549,4.578539703704191,4.708021382980475
0.15,38,70,80,0.18362872416414625,0.03362872416414625,0.005073471504190549,5.251114186987113,5.3805958662634
0.15,39,10,20,0.19731831520325308,0.04731831520325308,0.003515400137480699,1.8223307306126912,1.8927326081301232
0.15,39,20,30,0.19731831520325308,0.04731831520325308,0.003515400137480699,2.7686970346777535,2.839098912195185
0.15,39,30,40,0.19731831520325308,0.04731831520325308,0.003515400137480699,3.715063338742814,3.7854652162602465
0.15,39,40,50,0.19731831520325308,0.04731831520325308,0.003515400137480699,4.661429642807876,4.731831520325308
0.15,39,50,60,0.19731831520325308,0.04731831520325308,0.003515400137480699,5.60779594687294,5.67819782439037
0.15,39,60,70,0.19731831520325308,0.04731831520325308,0.003515400137480699,6.554162250938003,6.6245641284554315
0.15,39,70,80,0.19731831520325308,0.04731831520325308,0.003515400137480699,7.500528555003061,7.570930432520493
0.15,40,10,20,0.19590282581277385,0.045902825812773856,0.00270494856977898,1.7598346275364163,1.8361130325109543
0.15,40,20,30,0.19590282581277385,0.045902825812773856,0.00270494856977898,2.677891143791893,2.7541695487664315
0.15,40,30,40,0.19590282581277385,0.045902825812773856,0.00270494856977898,3.5959476600473703,3.6722260650219085
0.15,40,40,50,0.19590282581277385,0.045902825812773856,0.00270494856977898,4.514004176302846,4.5902825812773855
0.15,40,50,60,0.19590282581277385,0.045902825812773856,0.00270494856977898,5.432060692558327,5.508339097532863
0.15,40,60,70,0.19590282581277385,0.045902825812773856,0.00270494856977898,6.350117208813803,6.42639561378834
0.15,40,70,80,0.19590282581277385,0.045902825812773856,0.00270494856977898,7.268173725069278,7.344452130043817
0.15,41,10,20,0.17346588071404853,0.023465880714048537,0.0026396667004432435,0.7617778373782915,0.9386352285619415
0.15,41,20,30,0.17346588071404853,0.023465880714048537,0.0026396667004432435,1.2310954516592627,1.4079528428429122
0.15,41,30,40,0.17346588071404853,0.023465880714048537,0.0026396667004432435,1.7004130659402321,1.877270457123883
0.15,41,40,50,0.17346588071404853,0.023465880714048537,0.0026396667004432435,2.169730680221205,2.3465880714048537
0.15,41,50,60,0.17346588071404853,0.023465880714048537,0.0026396667004432435,2.6390482945021745,2.8159056856858244
0.15,41,60,70,0.17346588071404853,0.023465880714048537,0.0026396667004432435,3.1083659087831457,3.285223299966795
0.15,41,70,80,0.17346588071404853,0.023465880714048537,0.0026396667004432435,3.577683523064117,3.754540914247766
0.15,42,10,20,0.186641647365918,0.03664164736591802,0.002599045201375822,1.349631339819667,1.4656658946367207
0.15,42,20,30,0.186641647365918,0.03664164736591802,0.002599045201375822,2.082464287138027,2.198498841955081
0.15,42,30,40,0.186641647365918,0.03664164736591802,0.002599045201375822,2.815297234456388,2.9313317892734414
0.15,42,40,50,0.186641647365918,0.03664164736591802,0.002599045201375822,3.548130181774747,3.6641647365918018
0.15,42,50,60,0.186641647365918,0.03664164736591802,0.002599045201375822,4.280963129093109,4.396997683910162
0.15,42,60,70,0.186641647365918,0.03664164736591802,0.002599045201375822,5.01379607641147,5.129830631228522
0.15,42,70,80,0.186641647365918,0.03664164736591802,0.002599045201375822,5.746629023729831,5.862663578546883
0.15,43,10,20,0.19607989125585806,0.04607989125585807,0.008176670325586366,1.767655153077894,1.8431956502343227
0.15,43,20,30,0.19607989125585806,0.04607989125585807,0.008176670325586366,2.6892529781950554,2.764793475351484
0.15,43,30,40,0.19607989125585806,0.04607989125585807,0.008176670325586366,3.610850803312216,3.6863913004686455
0.15,43,40,50,0.19607989125585806,0.04607989125585807,0.008176670325586366,4.532448628429377,4.6079891255858065
0.15,43,50,60,0.19607989125585806,0.04607989125585807,0.008176670325586366,5.454046453546539,5.529586950702968
0.15,43,60,70,0.19607989125585806,0.04607989125585807,0.008176670325586366,6.375644278663703,6.4511847758201295
0.15,43,70,80,0.19607989125585806,0.04607989125585807,0.008176670325586366,7.297242103780864,7.372782600937291
0.15,44,10,20,0.1954340820664432,0.0454340820664432,0.006185862736119397,1.7391275232123062,1.817363282657728
0.15,44,20,30,0.1954340820664432,0.0454340820664432,0.006185862736119397,2.6478091645411705,2.726044923986592
0.15,44,30,40,0.1954340820664432,0.0454340820664432,0.006185862736119397,3.556490805870034,3.634726565315456
0.15,44,40,50,0.1954340820664432,0.0454340820664432,0.006185862736119397,4.465172447198897,4.54340820664432
0.15,44,50,60,0.1954340820664432,0.0454340820664432,0.006185862736119397,5.373854088527764,5.452089847973184
0.15,44,60,70,0.1954340820664432,0.0454340820664432,0.006185862736119397,6.282535729856626,6.3607714893020475
0.15,44,70,80,0.1954340820664432,0.0454340820664432,0.006185862736119397,7.191217371185491,7.269453130630912
0.15,45,10,20,0.17811137821705875,0.028111378217058752,0.002818300987824057,0.9696520371391202,1.12445512868235
0.15,45,20,30,0.17811137821705875,0.028111378217058752,0.002818300987824057,1.531879601480295,1.686682693023525
0.15,45,30,40,0.17811137821705875,0.028111378217058752,0.002818300987824057,2.0941071658214696,2.2489102573647
0.15,45,40,50,0.17811137821705875,0.028111378217058752,0.002818300987824057,2.656334730162646,2.8111378217058753
0.15,45,50,60,0.17811137821705875,0.028111378217058752,0.002818300987824057,3.2185622945038226,3.37336538604705
0.15,45,60,70,0.17811137821705875,0.028111378217058752,0.002818300987824057,3.7807898588449973,3.935592950388225
0.15,45,70,80,0.17811137821705875,0.028111378217058752,0.002818300987824057,4.343017423186172,4.4978205147294
0.15,46,10,20,0.19604379275394765,0.046043792753947654,0.007305219221304948,1.766060840409871,1.8417517101579062
0.15,46,20,30,0.19604379275394765,0.046043792753947654,0.007305219221304948,2.686936695488825,2.7626275652368593
0.15,46,30,40,0.19604379275394765,0.046043792753947654,0.007305219221304948,3.607812550567777,3.6835034203158123
0.15,46,40,50,0.19604379275394765,0.046043792753947654,0.007305219221304948,4.528688405646731,4.604379275394765
0.15,46,50,60,0.19604379275394765,0.046043792753947654,0.007305219221304948,5.449564260725683,5.5252551304737185
0.15,46,60,70,0.19604379275394765,0.046043792753947654,0.007305219221304948,6.370440115804637,6.446130985552672
0.15,46,70,80,0.19604379275394765,0.046043792753947654,0.007305219221304948,7.291315970883591,7.367006840631625
0.15,47,10,20,0.1828302017605614,0.032830201760561395,0.010507977458567047,1.1801181986544087,1.3132080704224558
0.15,47,20,30,0.1828302017605614,0.032830201760561395,0.010507977458567047,1.8367222338656362,1.9698121056336837
0.15,47,30,40,0.1828302017605614,0.032830201760561395,0.010507977458567047,2.4933262690768636,2.6264161408449116
0.15,47,40,50,0.1828302017605614,0.032830201760561395,0.010507977458567047,3.149930304288093,3.2830201760561395
0.15,47,50,60,0.1828302017605614,0.032830201760561395,0.010507977458567047,3.806534339499322,3.9396242112673674
0.15,47,60,70,0.1828302017605614,0.032830201760561395,0.010507977458567047,4.4631383747105495,4.596228246478596
0.15,47,70,80,0.1828302017605614,0.032830201760561395,0.010507977458567047,5.119742409921777,5.252832281689823
0.15,48,10,20,0.18228631482344423,0.03228631482344424,0.0025215331357181813,1.1558943308414413,1.2914525929377696
0.15,48,20,30,0.18228631482344423,0.03228631482344424,0.0025215331357181813,1.8016206273103261,1.9371788894066544
0.15,48,30,40,0.18228631482344423,0.03228631482344424,0.0025215331357181813,2.447346923779211,2.582905185875539
0.15,48,40,50,0.18228631482344423,0.03228631482344424,0.0025215331357181813,3.0930732202480957,3.228631482344424
0.15,48,50,60,0.18228631482344423,0.03228631482344424,0.0025215331357181813,3.7387995167169805,3.874357778813309
0.15,48,60,70,0.18228631482344423,0.03228631482344424,0.0025215331357181813,4.384525813185867,4.520084075282194
0.15,48,70,80,0.18228631482344423,0.03228631482344424,0.0025215331357181813,5.03025210965475,5.165810371751078
0.15,49,10,20,0.18602061047407928,0.036020610474079284,0.0008796938783686783,1.3220394396554438,1.4408244189631714
0.15,49,20,30,0.18602061047407928,0.036020610474079284,0.0008796938783686783,2.0424516491370284,2.1612366284447573
0.15,49,30,40,0.18602061047407928,0.036020610474079284,0.0008796938783686783,2.762863858618614,2.8816488379263427
0.15,49,40,50,0.18602061047407928,0.036020610474079284,0.0008796938783686783,3.483276068100201,3.602061047407928
0.15,49,50,60,0.18602061047407928,0.036020610474079284,0.0008796938783686783,4.2036882775817865,4.322473256889515
0.15,49,60,70,0.18602061047407928,0.036020610474079284,0.0008796938783686783,4.924100487063374,5.0428854663711
0.15,49,70,80,0.18602061047407928,0.036020610474079284,0.0008796938783686783,5.6445126965449575,5.7632976758526855
0.15,50,10,20,0.18062300230478384,0.030623002304783847,0.0015806392548652717,1.081758147064808,1.224920092191354
0.15,50,20,30,0.18062300230478384,0.030623002304783847,0.0015806392548652717,1.6942181931604843,1.8373801382870307
0.15,50,30,40,0.18062300230478384,0.030623002304783847,0.0015806392548652717,2.3066782392561613,2.449840184382708
0.15,50,40,50,0.18062300230478384,0.030623002304783847,0.0015806392548652717,2.91913828535184,3.062300230478385
0.15,50,50,60,0.18062300230478384,0.030623002304783847,0.0015806392548652717,3.531598331447519,3.6747602765740615
0.15,50,60,70,0.18062300230478384,0.030623002304783847,0.0015806392548652717,4.144058377543196,4.2872203226697385
0.15,50,70,80,0.18062300230478384,0.030623002304783847,0.0015806392548652717,4.75651842363887,4.899680368765416
0.15,51,10,20,0.19385288789136285,0.04385288789136285,0.006577066345430824,1.6692350339815611,1.754115515654514
0.15,51,20,30,0.19385288789136285,0.04385288789136285,0.006577066345430824,2.5462927918088187,2.631173273481771
0.15,51,30,40,0.19385288789136285,0.04385288789136285,0.006577066345430824,3.4233505496360745,3.508231031309028
0.15,51,40,50,0.19385288789136285,0.04385288789136285,0.006577066345430824,4.300408307463334,4.385288789136285
0.15,51,50,60,0.19385288789136285,0.04385288789136285,0.006577066345430824,5.1774660652905915,5.262346546963542
0.15,51,60,70,0.19385288789136285,0.04385288789136285,0.006577066345430824,6.054523823117847,6.1394043047908
0.15,51,70,80,0.19385288789136285,0.04385288789136285,0.006577066345430824,6.931581580945103,7.016462062618056
0.15,52,10,20,0.1926306509957823,0.04263065099578231,0.011801299714587427,1.6151643297030605,1.7052260398312924
0.15,52,20,30,0.1926306509957823,0.04263065099578231,0.011801299714587427,2.467777349618707,2.5578390597469385
0.15,52,30,40,0.1926306509957823,0.04263065099578231,0.011801299714587427,3.320390369534353,3.410452079662585
0.15,52,40,50,0.1926306509957823,0.04263065099578231,0.011801299714587427,4.173003389449997,4.263065099578231
0.15,52,50,60,0.1926306509957823,0.04263065099578231,0.011801299714587427,5.025616409365647,5.115678119493877
0.15,52,60,70,0.1926306509957823,0.04263065099578231,0.011801299714587427,5.878229429281294,5.968291139409524
0.15,52,70,80,0.1926306509957823,0.04263065099578231,0.011801299714587427,6.730842449196938,6.82090415932517
0.15,53,10,20,0.2033727660454212,0.05337276604542121,0.010784632148408737,2.0890799059435983,2.134910641816848
0.15,53,20,30,0.2033727660454212,0.05337276604542121,0.010784632148408737,3.1565352268520215,3.2023659627252727
0.15,53,30,40,0.2033727660454212,0.05337276604542121,0.010784632148408737,4.223990547760446,4.269821283633696
0.15,53,40,50,0.2033727660454212,0.05337276604542121,0.010784632148408737,5.2914458686688715,5.337276604542121
0.15,53,50,60,0.2033727660454212,0.05337276604542121,0.010784632148408737,6.3589011895772956,6.4047319254505455
0.15,53,60,70,0.2033727660454212,0.05337276604542121,0.010784632148408737,7.426356510485721,7.47218724635897
0.15,53,70,80,0.2033727660454212,0.05337276604542121,0.010784632148408737,8.493811831394144,8.539642567267393
0.15,54,10,20,0.21550839429456406,0.06550839429456407,0.014741526011060168,2.621173449675969,2.6203357717825626
0.15,54,20,30,0.21550839429456406,0.06550839429456407,0.014741526011060168,3.931341335567252,3.930503657673844
0.15,54,30,40,0.21550839429456406,0.06550839429456407,0.014741526011060168,5.24150922145853,5.240671543565125
0.15,54,40,50,0.21550839429456406,0.06550839429456407,0.014741526011060168,6.551677107349812,6.550839429456406
0.15,54,50,60,0.21550839429456406,0.06550839429456407,0.014741526011060168,7.861844993241096,7.861007315347688
0.15,54,60,70,0.21550839429456406,0.06550839429456407,0.014741526011060168,9.172012879132378,9.171175201238968
0.15,54,70,80,0.21550839429456406,0.06550839429456407,0.014741526011060168,10.482180765023656,10.48134308713025
0.15,55,10,20,0.18594858664949374,0.03594858664949374,0.005967307402244689,1.3188387987176498,1.4379434659797496
0.15,55,20,30,0.18594858664949374,0.03594858664949374,0.005967307402244689,2.0378105317075246,2.1569151989696245
0.15,55,30,40,0.18594858664949374,0.03594858664949374,0.005967307402244689,2.7567822646973994,2.8758869319594993
0.15,55,40,50,0.18594858664949374,0.03594858664949374,0.005967307402244689,3.4757539976872724,3.594858664949374
0.15,55,50,60,0.18594858664949374,0.03594858664949374,0.005967307402244689,4.194725730677149,4.313830397939249
0.15,55,60,70,0.18594858664949374,0.03594858664949374,0.005967307402244689,4.913697463667024,5.032802130929124
0.15,55,70,80,0.18594858664949374,0.03594858664949374,0.005967307402244689,5.632669196656899,5.751773863918999
0.15,56,10,20,0.20344994298552474,0.053449942985524745,0.020156361440551822,2.0924744382599396,2.13799771942099
0.15,56,20,30,0.20344994298552474,0.053449942985524745,0.020156361440551822,3.161473297970435,3.2069965791314847
0.15,56,30,40,0.20344994298552474,0.053449942985524745,0.020156361440551822,4.2304721576809285,4.27599543884198
0.15,56,40,50,0.20344994298552474,0.053449942985524745,0.020156361440551822,5.299471017391424,5.344994298552475
0.15,56,50,60,0.20344994298552474,0.053449942985524745,0.020156361440551822,6.368469877101919,6.4139931582629695
0.15,56,60,70,0.20344994298552474,0.053449942985524745,0.020156361440551822,7.437468736812416,7.482992017973464
0.15,56,70,80,0.20344994298552474,0.053449942985524745,0.020156361440551822,8.50646759652291,8.55199087768396
0.15,57,10,20,0.2050776381919662,0.055077638191966205,0.01620268616877975,2.164033706770593,2.203105527678648
0.15,57,20,30,0.2050776381919662,0.055077638191966205,0.01620268616877975,3.265586470609918,3.3046582915179723
0.15,57,30,40,0.2050776381919662,0.055077638191966205,0.01620268616877975,4.367139234449242,4.406211055357296
0.15,57,40,50,0.2050776381919662,0.055077638191966205,0.01620268616877975,5.4686919982885644,5.5077638191966205
0.15,57,50,60,0.2050776381919662,0.055077638191966205,0.01620268616877975,6.570244762127892,6.609316583035945
0.15,57,60,70,0.2050776381919662,0.055077638191966205,0.01620268616877975,7.671797525967214,7.710869346875269
0.15,57,70,80,0.2050776381919662,0.055077638191966205,0.01620268616877975,8.77335028980654,8.812422110714593
0.15,58,10,20,0.18052927958553483,0.030529279585534835,0.003436740894821625,1.0775783113640456,1.2211711834213934
0.15,58,20,30,0.18052927958553483,0.030529279585534835,0.003436740894821625,1.6881639030747415,1.83175677513209
0.15,58,30,40,0.18052927958553483,0.030529279585534835,0.003436740894821625,2.2987494947854383,2.442342366842787
0.15,58,40,50,0.18052927958553483,0.030529279585534835,0.003436740894821625,2.909335086496137,3.0529279585534836
0.15,58,50,60,0.18052927958553483,0.030529279585534835,0.003436740894821625,3.5199206782068337,3.66351355026418
0.15,58,60,70,0.18052927958553483,0.030529279585534835,0.003436740894821625,4.130506269917532,4.274099141974877
0.15,58,70,80,0.18052927958553483,0.030529279585534835,0.003436740894821625,4.741091861628227,4.884684733685574
0.15,59,10,20,0.21350620521685587,0.06350620521685588,0.033537652499987615,2.5336113865699392,2.5402482086742353
0.15,59,20,30,0.21350620521685587,0.06350620521685588,0.033537652499987615,3.803735490907057,3.8103723130113525
0.15,59,30,40,0.21350620521685587,0.06350620521685588,0.033537652499987615,5.0738595952441745,5.080496417348471
0.15,59,40,50,0.21350620521685587,0.06350620521685588,0.033537652499987615,6.343983699581292,6.350620521685587
0.15,59,50,60,0.21350620521685587,0.06350620521685588,0.033537652499987615,7.614107803918412,7.620744626022705
0.15,59,60,70,0.21350620521685587,0.06350620521685588,0.033537652499987615,8.88423190825553,8.890868730359824
0.15,59,70,80,0.21350620521685587,0.06350620521685588,0.033537652499987615,10.154356012592643,10.160992834696941
0.15,60,10,20,0.22210232514923028,0.07210232514923029,0.006877743594935572,2.9089544921240176,2.884093005969212
0.15,60,20,30,0.22210232514923028,0.07210232514923029,0.006877743594935572,4.351000995108624,4.326139508953817
0.15,60,30,40,0.22210232514923028,0.07210232514923029,0.006877743594935572,5.7930474980932285,5.768186011938424
0.15,60,40,50,0.22210232514923028,0.07210232514923029,0.006877743594935572,7.235094001077835,7.210232514923029
0.15,60,50,60,0.22210232514923028,0.07210232514923029,0.006877743594935572,8.677140504062443,8.652279017907635
0.15,60,60,70,0.22210232514923028,0.07210232514923029,0.006877743594935572,10.11918700704705,10.094325520892241
0.15,60,70,80,0.22210232514923028,0.07210232514923029,0.006877743594935572,11.561233510031656,11.536372023876847
0.15,61,10,20,0.17925206842751729,0.02925206842751729,0.005838143358116029,1.0205906951653931,1.1700827371006917
0.15,61,20,30,0.17925206842751729,0.02925206842751729,0.005838143358116029,1.6056320637157384,1.7551241056510376
