eta,budget,s,pair,estimator,epsilon,rank_scope,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability
1e-06,240,8,primary,mom_w1,0.2,15,0.17205,0.1957,0.63225,0.22852499999999998,0.12077500000000001,0.048725,0.04645,0.12560000000000002
1e-06,240,8,primary,mom_w1,0.2,30,0.147425,0.134275,0.7182999999999998,0.172525,0.092575,0.055150000000000005,0.0486,0.098825
1e-06,240,8,primary,mom_w1,0.2,equal_rank,0.17250833333333335,0.21913333333333337,0.6083583333333333,0.2544916666666666,0.12284166666666668,0.04033333333333333,0.045974999999999995,0.12653333333333333
1e-06,240,8,primary,mom_w1,0.3333333333333333,5,0.1264,0.210475,0.663125,0.243125,0.08795,0.02155,0.03845,0.08795
1e-06,240,8,primary,mom_w1,0.3333333333333333,15,0.10404999999999999,0.10112499999999999,0.794825,0.13237500000000002,0.06105000000000001,0.057,0.0401,0.06395
1e-06,240,8,primary,mom_w1,0.3333333333333333,30,0.0861,0.06035,0.85355,0.09530000000000001,0.041025000000000006,0.064925,0.042050000000000004,0.04405000000000001
1e-06,240,8,primary,mom_w1,0.3333333333333333,equal_rank,0.10551666666666666,0.12398333333333333,0.7704999999999999,0.15693333333333334,0.06334166666666667,0.047825000000000006,0.0402,0.06531666666666668
1e-06,240,8,primary,mom_w1,0.5,5,0.075075,0.1128,0.8121250000000001,0.142575,0.041875,0.0268,0.0332,0.041875
1e-06,240,8,primary,mom_w1,0.5,15,0.059875,0.044649999999999995,0.8954750000000001,0.0731,0.024900000000000002,0.065025,0.033275,0.026600000000000002
1e-06,240,8,primary,mom_w1,0.5,30,0.050475000000000006,0.023,0.9265249999999999,0.053899999999999997,0.0146,0.074125,0.03440000000000001,0.016075
1e-06,240,8,primary,mom_w1,0.5,equal_rank,0.06180833333333333,0.06014999999999999,0.8780416666666667,0.08985833333333333,0.027125,0.05531666666666666,0.03362500000000001,0.028183333333333338
1e-06,240,8,primary,mom_w2,0.0,5,0.37835,0.62165,0.0,0.66165,0.3283499999999999,0.01,0.05,0.3283499999999999
1e-06,240,8,primary,mom_w2,0.0,15,0.44642499999999996,0.553575,0.0,0.592675,0.376875,0.030449999999999998,0.0597,0.38672500000000004
1e-06,240,8,primary,mom_w2,0.0,30,0.47625,0.52375,0.0,0.5727,0.39677499999999993,0.030525000000000004,0.063225,0.41302500000000003
1e-06,240,8,primary,mom_w2,0.0,equal_rank,0.43367500000000003,0.5663250000000001,0.0,0.6090083333333333,0.3673333333333333,0.023658333333333337,0.05764166666666667,0.3760333333333333
1e-06,240,8,primary,mom_w2,0.2,5,0.127075,0.263,0.609925,0.30207500000000004,0.08282500000000001,0.015749999999999997,0.044250000000000005,0.08282500000000001
1e-06,240,8,primary,mom_w2,0.2,15,0.105375,0.1217,0.7729249999999999,0.1593,0.05462499999999999,0.049249999999999995,0.04737500000000001,0.05800000000000001
1e-06,240,8,primary,mom_w2,0.2,30,0.08842500000000002,0.06602500000000001,0.84555,0.10957499999999999,0.0344,0.055975000000000004,0.049624999999999996,0.0388
1e-06,240,8,primary,mom_w2,0.2,equal_rank,0.10695833333333334,0.1502416666666667,0.7427999999999999,0.1903166666666667,0.05728333333333333,0.040325,0.04708333333333334,0.05987500000000001
1e-06,240,8,primary,mom_w2,0.3333333333333333,5,0.07565,0.14055,0.7837999999999999,0.177525,0.035675,0.020025,0.039975000000000004,0.035675
1e-06,240,8,primary,mom_w2,0.3333333333333333,15,0.060425000000000006,0.046,0.8935749999999999,0.08172499999999999,0.017825,0.0574,0.04082499999999999,0.019600000000000003
1e-06,240,8,primary,mom_w2,0.3333333333333333,30,0.054700000000000006,0.0208,0.9244999999999999,0.06102499999999999,0.00945,0.06475,0.04335000000000001,0.011350000000000002
1e-06,240,8,primary,mom_w2,0.3333333333333333,equal_rank,0.06359166666666667,0.06911666666666666,0.8672916666666666,0.10675833333333333,0.020983333333333336,0.047391666666666665,0.041383333333333334,0.022208333333333333
1e-06,240,8,primary,mom_w2,0.5,5,0.046950000000000006,0.05735000000000001,0.8956999999999999,0.09025,0.0125,0.025550000000000007,0.034449999999999995,0.0125
1e-06,240,8,primary,mom_w2,0.5,15,0.040575,0.015100000000000002,0.9443250000000001,0.047775,0.00485,0.064275,0.035074999999999995,0.0055000000000000005
1e-06,240,8,primary,mom_w2,0.5,30,0.038025,0.005725,0.95625,0.03964999999999999,0.0019500000000000001,0.073925,0.03565,0.002375
1e-06,240,8,primary,mom_w2,0.5,equal_rank,0.04185,0.026058333333333336,0.9320916666666667,0.059225,0.0064333333333333334,0.05458333333333334,0.03505833333333333,0.006791666666666667
1e-06,240,8,primary,paired_mean,0.0,5,0.37835,0.62165,0.0,0.66165,0.3283499999999999,0.01,0.05,0.3283499999999999
1e-06,240,8,primary,paired_mean,0.0,15,0.44642499999999996,0.553575,0.0,0.592675,0.376875,0.030449999999999998,0.0597,0.38672500000000004
1e-06,240,8,primary,paired_mean,0.0,30,0.47625,0.52375,0.0,0.5727,0.39677499999999993,0.030525000000000004,0.063225,0.41302500000000003
1e-06,240,8,primary,paired_mean,0.0,equal_rank,0.43367500000000003,0.5663250000000001,0.0,0.6090083333333333,0.3673333333333333,0.023658333333333337,0.05764166666666667,0.3760333333333333
1e-06,240,8,primary,paired_mean,0.2,5,0.127075,0.263,0.609925,0.30207500000000004,0.08282500000000001,0.015749999999999997,0.044250000000000005,0.08282500000000001
1e-06,240,8,primary,paired_mean,0.2,15,0.105375,0.1217,0.7729249999999999,0.1593,0.05462499999999999,0.049249999999999995,0.04737500000000001,0.05800000000000001
1e-06,240,8,primary,paired_mean,0.2,30,0.08842500000000002,0.06602500000000001,0.84555,0.10957499999999999,0.0344,0.055975000000000004,0.049624999999999996,0.0388
1e-06,240,8,primary,paired_mean,0.2,equal_rank,0.10695833333333334,0.1502416666666667,0.7427999999999999,0.1903166666666667,0.05728333333333333,0.040325,0.04708333333333334,0.05987500000000001
1e-06,240,8,primary,paired_mean,0.3333333333333333,5,0.07565,0.14055,0.7837999999999999,0.177525,0.035675,0.020025,0.039975000000000004,0.035675
1e-06,240,8,primary,paired_mean,0.3333333333333333,15,0.060425000000000006,0.046,0.8935749999999999,0.08172499999999999,0.017825,0.0574,0.04082499999999999,0.019600000000000003
1e-06,240,8,primary,paired_mean,0.3333333333333333,30,0.054700000000000006,0.0208,0.9244999999999999,0.06102499999999999,0.00945,0.06475,0.04335000000000001,0.011350000000000002
1e-06,240,8,primary,paired_mean,0.3333333333333333,equal_rank,0.06359166666666667,0.06911666666666666,0.8672916666666666,0.10675833333333333,0.020983333333333336,0.047391666666666665,0.041383333333333334,0.022208333333333333
1e-06,240,8,primary,paired_mean,0.5,5,0.046950000000000006,0.05735000000000001,0.8956999999999999,0.09025,0.0125,0.025550000000000007,0.034449999999999995,0.0125
1e-06,240,8,primary,paired_mean,0.5,15,0.040575,0.015100000000000002,0.9443250000000001,0.047775,0.00485,0.064275,0.035074999999999995,0.0055000000000000005
1e-06,240,8,primary,paired_mean,0.5,30,0.038025,0.005725,0.95625,0.03964999999999999,0.0019500000000000001,0.073925,0.03565,0.002375
1e-06,240,8,primary,paired_mean,0.5,equal_rank,0.04185,0.026058333333333336,0.9320916666666667,0.059225,0.0064333333333333334,0.05458333333333334,0.03505833333333333,0.006791666666666667
1e-06,240,8,primary,sample_variance,0.0,5,0.359525,0.640475,0.0,0.684525,0.3075,0.007975,0.05202500000000001,0.3075
1e-06,240,8,primary,sample_variance,0.0,15,0.4413,0.5587,0.0,0.60565,0.367825,0.026525,0.06319999999999999,0.37810000000000005
1e-06,240,8,primary,sample_variance,0.0,30,0.4765,0.5235,0.0,0.58,0.39325000000000004,0.026750000000000003,0.066525,0.40997500000000003
1e-06,240,8,primary,sample_variance,0.0,equal_rank,0.425775,0.5742249999999999,0.0,0.6233916666666667,0.3561916666666667,0.02041666666666667,0.06058333333333333,0.36519166666666664
1e-06,240,8,primary,sample_variance,0.2,5,0.06855,0.215975,0.715475,0.25745,0.02365,0.0151,0.0449,0.02365
1e-06,240,8,primary,sample_variance,0.2,15,0.0665,0.073925,0.859575,0.11555,0.016925000000000003,0.050425000000000005,0.04735,0.019150000000000004
1e-06,240,8,primary,sample_variance,0.2,30,0.061799999999999994,0.03275,0.9054499999999999,0.08059999999999999,0.008375,0.056575,0.05029999999999999,0.011500000000000002
1e-06,240,8,primary,sample_variance,0.2,equal_rank,0.06561666666666667,0.10754999999999999,0.8268333333333334,0.1512,0.016316666666666667,0.0407,0.04751666666666666,0.0181
1e-06,240,8,primary,sample_variance,0.3333333333333333,5,0.0447,0.097175,0.858125,0.135775,0.0044,0.0197,0.0403,0.0044
1e-06,240,8,primary,sample_variance,0.3333333333333333,15,0.04345000000000001,0.019825000000000002,0.9367249999999998,0.0575,0.003025,0.059574999999999996,0.039625,0.0038250000000000003
1e-06,240,8,primary,sample_variance,0.3333333333333333,30,0.04415,0.006625000000000001,0.9492249999999999,0.047674999999999995,0.001025,0.066875,0.042300000000000004,0.00185
1e-06,240,8,primary,sample_variance,0.3333333333333333,equal_rank,0.0441,0.04120833333333333,0.9146916666666666,0.08031666666666666,0.002816666666666667,0.048716666666666665,0.04074166666666667,0.0033583333333333334
1e-06,240,8,primary,sample_variance,0.5,5,0.035025,0.030650000000000004,0.9343250000000001,0.064375,0.0007000000000000001,0.025675,0.034325,0.0007000000000000001
1e-06,240,8,primary,sample_variance,0.5,15,0.033825,0.004275,0.9618999999999999,0.0369,0.0004,0.066575,0.033275,0.00055
1e-06,240,8,primary,sample_variance,0.5,30,0.034749999999999996,0.0011,0.96415,0.03505,0.00017500000000000003,0.075425,0.03445,0.0003
1e-06,240,8,primary,sample_variance,0.5,equal_rank,0.03453333333333333,0.012008333333333334,0.9534583333333333,0.045441666666666665,0.00042500000000000003,0.05589166666666667,0.03401666666666667,0.0005166666666666667
1e-06,240,8,right,mom_w1,0.0,5,0.39727500000000004,0.602725,0.0,0.602725,0.39727500000000004,0.0,0.0,0.39727500000000004
1e-06,240,8,right,mom_w1,0.0,15,0.448325,0.551675,0.0,0.551725,0.4458,0.0024749999999999998,0.002525,0.4458
1e-06,240,8,right,mom_w1,0.0,30,0.46355,0.53645,0.0,0.53645,0.46355,0.0,0.0,0.46355
1e-06,240,8,right,mom_w1,0.0,equal_rank,0.43638333333333335,0.5636166666666665,0.0,0.5636333333333333,0.43554166666666666,0.0008249999999999999,0.0008416666666666667,0.43554166666666666
1e-06,240,8,right,mom_w1,0.2,5,0.15652499999999997,0.30935,0.534125,0.30935,0.15652499999999997,0.0,0.0,0.15652499999999997
1e-06,240,8,right,mom_w1,0.2,15,0.13,0.18325,0.68675,0.18332499999999996,0.12857500000000002,0.003575,0.0014249999999999998,0.12857500000000002
1e-06,240,8,right,mom_w1,0.2,30,0.09570000000000001,0.122275,0.782025,0.122275,0.09570000000000001,0.0,0.0,0.09570000000000001
1e-06,240,8,right,mom_w1,0.2,equal_rank,0.12740833333333332,0.20495833333333335,0.6676333333333333,0.20498333333333332,0.12693333333333334,0.0011916666666666666,0.00047499999999999994,0.12693333333333334
1e-06,240,8,right,mom_w1,0.3333333333333333,5,0.08662500000000001,0.18789999999999998,0.725475,0.18789999999999998,0.08662500000000001,0.0,0.0,0.08662500000000001
1e-06,240,8,right,mom_w1,0.3333333333333333,15,0.062875,0.091325,0.8458000000000001,0.091325,0.062,0.004125,0.0008749999999999999,0.062
1e-06,240,8,right,mom_w1,0.3333333333333333,30,0.041400000000000006,0.05477500000000001,0.9038250000000001,0.05477500000000001,0.041400000000000006,0.0,0.0,0.041400000000000006
1e-06,240,8,right,mom_w1,0.3333333333333333,equal_rank,0.06363333333333333,0.11133333333333334,0.8250333333333334,0.11133333333333334,0.06334166666666667,0.0013750000000000001,0.00029166666666666664,0.06334166666666667
1e-06,240,8,right,mom_w1,0.5,5,0.039400000000000004,0.096225,0.864375,0.096225,0.039400000000000004,0.0,0.0,0.039400000000000004
1e-06,240,8,right,mom_w1,0.5,15,0.026075000000000004,0.038,0.9359249999999999,0.038,0.025625000000000005,0.00455,0.00045,0.025625000000000005
1e-06,240,8,right,mom_w1,0.5,30,0.0151,0.0194,0.9655,0.0194,0.0151,0.0,0.0,0.0151
1e-06,240,8,right,mom_w1,0.5,equal_rank,0.026858333333333335,0.051208333333333335,0.9219333333333334,0.051208333333333335,0.026708333333333337,0.0015166666666666668,0.00015,0.026708333333333337
1e-06,240,8,right,mom_w2,0.0,5,0.36262500000000003,0.637375,0.0,0.637375,0.36262500000000003,0.0,0.0,0.36262500000000003
1e-06,240,8,right,mom_w2,0.0,15,0.4232000000000001,0.5768000000000001,0.0,0.57715,0.42052500000000004,0.0023250000000000002,0.0026750000000000003,0.42052500000000004
1e-06,240,8,right,mom_w2,0.0,30,0.44825000000000004,0.5517500000000001,0.0,0.5517500000000001,0.44825000000000004,0.0,0.0,0.44825000000000004
1e-06,240,8,right,mom_w2,0.0,equal_rank,0.41135833333333344,0.5886416666666667,0.0,0.5887583333333334,0.4104666666666667,0.0007750000000000001,0.0008916666666666668,0.4104666666666667
1e-06,240,8,right,mom_w2,0.2,5,0.08132499999999998,0.2397,0.6789750000000001,0.2397,0.08132499999999998,0.0,0.0,0.08132499999999998
1e-06,240,8,right,mom_w2,0.2,15,0.05585000000000001,0.10657499999999999,0.837575,0.10682499999999999,0.05460000000000001,0.00375,0.00125,0.05460000000000001
1e-06,240,8,right,mom_w2,0.2,30,0.036050000000000006,0.057725000000000005,0.9062250000000001,0.057725000000000005,0.036050000000000006,0.0,0.0,0.036050000000000006
1e-06,240,8,right,mom_w2,0.2,equal_rank,0.05774166666666666,0.13466666666666668,0.8075916666666667,0.13475,0.057324999999999994,0.00125,0.0004166666666666667,0.057324999999999994
1e-06,240,8,right,mom_w2,0.3333333333333333,5,0.033225000000000005,0.117775,0.8490000000000001,0.117775,0.033225000000000005,0.0,0.0,0.033225000000000005
1e-06,240,8,right,mom_w2,0.3333333333333333,15,0.017725,0.037725,0.94455,0.037675,0.017150000000000002,0.004425,0.000575,0.017150000000000002
1e-06,240,8,right,mom_w2,0.3333333333333333,30,0.0085,0.014875000000000001,0.976625,0.014875000000000001,0.0085,0.0,0.0,0.0085
1e-06,240,8,right,mom_w2,0.3333333333333333,equal_rank,0.01981666666666667,0.056791666666666664,0.9233916666666667,0.056775,0.019625,0.001475,0.00019166666666666667,0.019625
1e-06,240,8,right,mom_w2,0.5,5,0.01085,0.04585000000000001,0.9433,0.04585000000000001,0.01085,0.0,0.0,0.01085
1e-06,240,8,right,mom_w2,0.5,15,0.005149999999999999,0.0101,0.9847499999999999,0.010175,0.0048,0.0046500000000000005,0.00035000000000000005,0.0048
1e-06,240,8,right,mom_w2,0.5,30,0.002,0.0033499999999999997,0.99465,0.0033499999999999997,0.002,0.0,0.0,0.002
1e-06,240,8,right,mom_w2,0.5,equal_rank,0.006000000000000001,0.01976666666666667,0.9742333333333333,0.01979166666666667,0.005883333333333333,0.0015500000000000002,0.00011666666666666668,0.005883333333333333
1e-06,240,8,right,paired_mean,0.0,5,0.36262500000000003,0.637375,0.0,0.637375,0.36262500000000003,0.0,0.0,0.36262500000000003
1e-06,240,8,right,paired_mean,0.0,15,0.4232000000000001,0.5768000000000001,0.0,0.57715,0.42052500000000004,0.0023250000000000002,0.0026750000000000003,0.42052500000000004
1e-06,240,8,right,paired_mean,0.0,30,0.44825000000000004,0.5517500000000001,0.0,0.5517500000000001,0.44825000000000004,0.0,0.0,0.44825000000000004
1e-06,240,8,right,paired_mean,0.0,equal_rank,0.41135833333333344,0.5886416666666667,0.0,0.5887583333333334,0.4104666666666667,0.0007750000000000001,0.0008916666666666668,0.4104666666666667
1e-06,240,8,right,paired_mean,0.2,5,0.08132499999999998,0.2397,0.6789750000000001,0.2397,0.08132499999999998,0.0,0.0,0.08132499999999998
1e-06,240,8,right,paired_mean,0.2,15,0.05585000000000001,0.10657499999999999,0.837575,0.10682499999999999,0.05460000000000001,0.00375,0.00125,0.05460000000000001
1e-06,240,8,right,paired_mean,0.2,30,0.036050000000000006,0.057725000000000005,0.9062250000000001,0.057725000000000005,0.036050000000000006,0.0,0.0,0.036050000000000006
1e-06,240,8,right,paired_mean,0.2,equal_rank,0.05774166666666666,0.13466666666666668,0.8075916666666667,0.13475,0.057324999999999994,0.00125,0.0004166666666666667,0.057324999999999994
1e-06,240,8,right,paired_mean,0.3333333333333333,5,0.033225000000000005,0.117775,0.8490000000000001,0.117775,0.033225000000000005,0.0,0.0,0.033225000000000005
1e-06,240,8,right,paired_mean,0.3333333333333333,15,0.017725,0.037725,0.94455,0.037675,0.017150000000000002,0.004425,0.000575,0.017150000000000002
1e-06,240,8,right,paired_mean,0.3333333333333333,30,0.0085,0.014875000000000001,0.976625,0.014875000000000001,0.0085,0.0,0.0,0.0085
1e-06,240,8,right,paired_mean,0.3333333333333333,equal_rank,0.01981666666666667,0.056791666666666664,0.9233916666666667,0.056775,0.019625,0.001475,0.00019166666666666667,0.019625
1e-06,240,8,right,paired_mean,0.5,5,0.01085,0.04585000000000001,0.9433,0.04585000000000001,0.01085,0.0,0.0,0.01085
1e-06,240,8,right,paired_mean,0.5,15,0.005149999999999999,0.0101,0.9847499999999999,0.010175,0.0048,0.0046500000000000005,0.00035000000000000005,0.0048
1e-06,240,8,right,paired_mean,0.5,30,0.002,0.0033499999999999997,0.99465,0.0033499999999999997,0.002,0.0,0.0,0.002
1e-06,240,8,right,paired_mean,0.5,equal_rank,0.006000000000000001,0.01976666666666667,0.9742333333333333,0.01979166666666667,0.005883333333333333,0.0015500000000000002,0.00011666666666666668,0.005883333333333333
1e-06,240,8,right,sample_variance,0.0,5,0.34252499999999997,0.657475,0.0,0.657475,0.34252499999999997,0.0,0.0,0.34252499999999997
1e-06,240,8,right,sample_variance,0.0,15,0.41235,0.58765,0.0,0.5882000000000001,0.40957499999999997,0.002225,0.002775,0.40957499999999997
1e-06,240,8,right,sample_variance,0.0,30,0.4403,0.5597,0.0,0.5597,0.4403,0.0,0.0,0.4403
1e-06,240,8,right,sample_variance,0.0,equal_rank,0.39839166666666664,0.6016083333333334,0.0,0.6017916666666667,0.3974666666666667,0.0007416666666666666,0.000925,0.3974666666666667
1e-06,240,8,right,sample_variance,0.2,5,0.021025000000000002,0.190625,0.7883499999999999,0.190625,0.021025000000000002,0.0,0.0,0.021025000000000002
1e-06,240,8,right,sample_variance,0.2,15,0.016775,0.06275,0.920475,0.062875,0.015775,0.004,0.001,0.015775
1e-06,240,8,right,sample_variance,0.2,30,0.00885,0.027450000000000002,0.9637,0.027450000000000002,0.00885,0.0,0.0,0.00885
1e-06,240,8,right,sample_variance,0.2,equal_rank,0.01555,0.09360833333333334,0.8908416666666668,0.09365000000000001,0.015216666666666665,0.0013333333333333333,0.0003333333333333333,0.015216666666666665
1e-06,240,8,right,sample_variance,0.3333333333333333,5,0.0036750000000000003,0.07757499999999999,0.91875,0.07757499999999999,0.0036750000000000003,0.0,0.0,0.0036750000000000003
1e-06,240,8,right,sample_variance,0.3333333333333333,15,0.0029500000000000004,0.015150000000000002,0.9819,0.015275,0.0025,0.00455,0.00045,0.0025
1e-06,240,8,right,sample_variance,0.3333333333333333,30,0.0013750000000000001,0.004175,0.99445,0.004175,0.0013750000000000001,0.0,0.0,0.0013750000000000001
1e-06,240,8,right,sample_variance,0.3333333333333333,equal_rank,0.0026666666666666666,0.032299999999999995,0.9650333333333333,0.032341666666666664,0.0025166666666666666,0.0015166666666666668,0.00015,0.0025166666666666666
1e-06,240,8,right,sample_variance,0.5,5,0.000625,0.022225,0.9771500000000001,0.022225,0.000625,0.0,0.0,0.000625
1e-06,240,8,right,sample_variance,0.5,15,0.000475,0.0019500000000000001,0.9975749999999999,0.002,0.0003,0.004824999999999999,0.00017500000000000003,0.0003
1e-06,240,8,right,sample_variance,0.5,30,7.5e-05,0.000275,0.99965,0.000275,7.5e-05,0.0,0.0,7.5e-05
1e-06,240,8,right,sample_variance,0.5,equal_rank,0.0003916666666666667,0.008150000000000001,0.9914583333333332,0.008166666666666668,0.0003333333333333333,0.0016083333333333331,5.833333333333334e-05,0.0003333333333333333
1e-06,240,16,left,mom_w1,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w1,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,mom_w2,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,paired_mean,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,left,sample_variance,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,240,16,primary,mom_w1,0.0,5,0.390625,0.609375,0.0,0.649525,0.34055,0.009925,0.04737500000000001,0.34324999999999994
1e-06,240,16,primary,mom_w1,0.0,15,0.463775,0.5362250000000001,0.0,0.5764750000000001,0.39365,0.029875,0.05507499999999999,0.40869999999999995
