setup_index,spectrum_family,setup_name,matrix_seed,q,observations,r_actual,ell,mean_oracle_risk,se_oracle_risk,ci_low_oracle_risk,ci_high_oracle_risk,mean_gaussian_risk,se_gaussian_risk,ci_low_gaussian_risk,ci_high_gaussian_risk,mean_rademacher_risk,se_rademacher_risk,ci_low_rademacher_risk,ci_high_rademacher_risk
0,power,power_c_0.3,42000,10,200,10,140,0.3376580623872654,3.935081177621402e-18,0.3376580623872654,0.3376580623872654,0.37802908132953805,0.00011963833630618266,0.3777945901903779,0.3782635724686982,0.0522671897803993,8.300157643570757e-05,0.05210450669058531,0.052429872870213286
0,power,power_c_0.3,42000,11,200,11,138,0.33911358287604154,3.935081177621402e-18,0.33911358287604154,0.33911358287604154,0.3814199367127225,0.0001205677242423723,0.38118362397320743,0.3816562494522376,0.05281858803562086,8.330110461034896e-05,0.05265531787058458,0.05298185820065714
0,power,power_c_0.3,42000,12,200,12,136,0.34078937076509946,3.935081177621402e-18,0.34078937076509946,0.34078937076509946,0.38498754968626225,0.00012434027314618324,0.38474384275089574,0.38523125662162877,0.05343036177641177,8.497307228933951e-05,0.05326381455472467,0.05359690899809887
0,power,power_c_0.3,42000,13,200,13,134,0.342672762710056,3.935081177621402e-18,0.342672762710056,0.342672762710056,0.3886594447452981,0.0001232844113839155,0.3884178072989857,0.38890108219161057,0.054056181764330934,8.347608337899121e-05,0.05389256864090811,0.054219794887753754
0,power,power_c_0.3,42000,14,200,14,132,0.3447546392489226,3.935081177621402e-18,0.3447546392489226,0.3447546392489226,0.39250865541728386,0.00012438780898096322,0.39226485531168115,0.39275245552288657,0.05474231483422369,8.383736963464764e-05,0.05457799358973978,0.0549066360787076
0,power,power_c_0.3,42000,15,200,15,130,0.34702863171012355,3.935081177621402e-18,0.34702863171012355,0.34702863171012355,0.39648720689816536,0.00012363684102101235,0.39624487868976416,0.39672953510656656,0.05545134074216959,8.281057020547954e-05,0.05528903202456685,0.05561364945977233
0,power,power_c_0.3,42000,16,200,16,128,0.34949057016162854,7.870162355242804e-18,0.34949057016162854,0.34949057016162854,0.4006360793405006,0.00012502364645495544,0.4003910329934489,0.4008811256875523,0.056214189725694946,8.323942563550795e-05,0.056051040451449353,0.05637733899994054
0,power,power_c_0.3,42000,17,200,17,126,0.35213809228221693,3.935081177621402e-18,0.35213809228221693,0.35213809228221693,0.4049664441120666,0.00012523163146107346,0.40472099011440293,0.4052118981097303,0.057032387962733876,8.305816153828609e-05,0.056869593966118834,0.05719518195934892
0,power,power_c_0.3,42000,18,200,18,124,0.35497036301513224,3.935081177621402e-18,0.35497036301513224,0.35497036301513224,0.40950082848436264,0.0001256329019470442,0.40925458799654646,0.40974706897217883,0.05791548305796794,8.301329705550751e-05,0.05775277699573914,0.05807818912019674
0,power,power_c_0.3,42000,19,200,19,122,0.35798787268394305,0.0,0.35798787268394305,0.35798787268394305,0.4141976795089141,0.0001227072301764007,0.4139571733377684,0.41443818568005986,0.058829237539485456,8.037965524591684e-05,0.05867169341520346,0.05898678166376745
0,power,power_c_0.3,42000,20,200,20,120,0.3611922922142254,3.935081177621402e-18,0.3611922922142254,0.3611922922142254,0.41903418392719816,0.00012388813042977237,0.4187913631915558,0.4192770046628405,0.059759903908759175,8.0966814588586e-05,0.059601208952165544,0.05991859886535281
0,power,power_c_0.3,42000,21,200,21,118,0.36458637106108854,3.935081177621402e-18,0.36458637106108854,0.36458637106108854,0.4241042245820589,0.0001239473472895969,0.4238612877813713,0.4243471613827465,0.06076472479024782,8.034282829917919e-05,0.06060725284678142,0.06092219673371421
0,power,power_c_0.3,42000,22,200,22,116,0.3681738679818896,7.870162355242804e-18,0.3681738679818896,0.3681738679818896,0.4293119461513005,0.00012244247166154126,0.4290719589068439,0.42955193339575715,0.06177690619285615,7.877757587327158e-05,0.06162250214414453,0.06193131024156776
0,power,power_c_0.3,42000,23,200,23,114,0.3719595078347243,3.935081177621402e-18,0.3719595078347243,0.3719595078347243,0.43479626434342733,0.00012111257331181506,0.43455888369973616,0.4350336449871185,0.06288144116993313,7.772338058964868e-05,0.06272910334397742,0.06303377899588884
