eta,budget,s,pair,estimator,epsilon,truth_ties,abstention_rate,false_safe,false_safe_eligible_by_rank,false_rejection,false_rejection_eligible_by_rank,better_acceptance,better_acceptance_eligible_by_rank,coverage,coverage_eligible_by_rank
1e-10,240,16,right,sample_variance,0.5,0,0.9986916666666666,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.0013083333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,paired_mean,0.0,0,0.0,0.33921666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,paired_mean,0.2,0,0.8984583333333334,0.0148,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.10154166666666668,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,paired_mean,0.3333333333333333,0,0.9737083333333333,0.0024500000000000004,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.026291666666666668,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,paired_mean,0.5,0,0.9952666666666666,0.00030833333333333337,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.004733333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w1,0.0,0,0.0,0.410175,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w1,0.2,0,0.6907083333333334,0.10406666666666665,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.3092916666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w1,0.3333333333333333,0,0.863925,0.04148333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.13607500000000003,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w1,0.5,0,0.9543666666666667,0.012791666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.04563333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w2,0.0,0,0.0,0.3782916666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w2,0.2,0,0.8201,0.04499166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.17989999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w2,0.3333333333333333,0,0.9377833333333333,0.012141666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.06221666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,16,right,mom_w2,0.5,0,0.9850083333333334,0.0023333333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.014991666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,sample_variance,0.0,0,0.0,0.07161712730318258,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,sample_variance,0.2,0,0.9497416666666667,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.05025833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,sample_variance,0.3333333333333333,0,0.9942,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0058,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,sample_variance,0.5,0,0.9996833333333334,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.00031666666666666665,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,paired_mean,0.0,0,0.0,0.14615175879396985,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,paired_mean,0.2,0,0.9237,0.001376005025125628,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.07629999999999999,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,paired_mean,0.3333333333333333,0,0.987325,7.5e-05,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.012675,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,paired_mean,0.5,0,0.9991416666666667,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0008583333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w1,0.0,0,0.0,0.3113999581239531,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w1,0.2,0,0.7231166666666666,0.055150795644891136,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.2768833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w1,0.3333333333333333,0,0.901275,0.01540799832495812,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.09872500000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w1,0.5,0,0.9774083333333333,0.0027704773869346735,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.022591666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w2,0.0,0,0.0,0.26363651591289783,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w2,0.2,0,0.8135416666666667,0.023657160804020107,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.18645833333333336,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w2,0.3333333333333333,0,0.9479,0.004423073701842546,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.05209999999999999,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,primary,mom_w2,0.5,0,0.9911333333333333,0.0004587939698492462,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.008866666666666669,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,sample_variance,0.0,0,0.0,0.07368333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,sample_variance,0.2,0,0.9632083333333333,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.03679166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,sample_variance,0.3333333333333333,0,0.996525,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.0034750000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,sample_variance,0.5,0,0.999925,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",7.500000000000001e-05,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,paired_mean,0.0,0,0.0,0.14465,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,paired_mean,0.2,0,0.9389,0.00105,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.061099999999999995,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,paired_mean,0.3333333333333333,0,0.9917833333333334,6.666666666666666e-05,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.008216666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,paired_mean,0.5,0,0.9995166666666667,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.0004833333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w1,0.0,0,0.0,0.3116,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w1,0.2,0,0.7372416666666667,0.05539166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.26275833333333337,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w1,0.3333333333333333,0,0.913125,0.015500000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.086875,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w1,0.5,0,0.98225,0.002591666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.017750000000000005,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w2,0.0,0,0.0,0.25956666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w2,0.2,0,0.8316083333333333,0.022449999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.16839166666666663,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w2,0.3333333333333333,0,0.9584083333333333,0.003925,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.04159166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,32,right,mom_w2,0.5,0,0.9939916666666667,0.00031666666666666665,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.006008333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,sample_variance,0.0,0,0.0,0.1746037688442211,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,sample_variance,0.2,0,0.9555583333333333,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.04444166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,sample_variance,0.3333333333333333,0,0.9947833333333334,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.005216666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,sample_variance,0.5,0,0.9997166666666667,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0002833333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,paired_mean,0.0,0,0.0,0.24733680904522615,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,paired_mean,0.2,0,0.932475,0.0017347571189279731,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.06752499999999999,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,paired_mean,0.3333333333333333,0,0.9884666666666667,8.333333333333333e-05,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.011533333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,paired_mean,0.5,0,0.99925,0.0,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0007499999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w1,0.0,0,0.0,0.37280716080402004,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w1,0.2,0,0.739225,0.06569865996649916,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.26077500000000003,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w1,0.3333333333333333,0,0.906925,0.01770280569514238,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.093075,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w1,0.5,0,0.9785,0.003095854271356784,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.021500000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w2,0.0,0,0.0,0.3423036013400335,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w2,0.2,0,0.8299416666666667,0.028797236180904528,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.17005833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,32,primary,mom_w2,0.3333333333333333,0,0.9519666666666666,0.005074162479061977,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.048033333333333324,"{""15"": 200, ""30"": 200, ""5"": 200}"
