eta,budget,s,pair,estimator,epsilon,fraction,evaluable,paths,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,baseline_risk_share,recovered_risk_share,candidate_repays_fraction
1e-06,160,8,primary,mom_w2,0.0,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,4.579088211521254e-13,0.002443108658713854,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.19700942439065172,0.7249867621033103,0.7814941768078764,0.8267001085715293,0.8380015915124425,0.0,0.8853333333333332,0.11466666666666665,0.0,0.8853333333333332,0.0,0.11466666666666665,0.8853333333333332,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9994252481594632,1.0
1e-06,160,8,primary,mom_w2,0.0,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,4.0151238363073484e-13,0.004325350450332651,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.8717191531107894,1.1035500075878157,1.1094976603666733,1.114691264473821,1.115989665500608,0.3833333333333333,0.7011666666666666,0.2988333333333333,0.0,0.7223333333333333,0.06441666666666666,0.21325000000000002,0.5505,0.15066666666666664,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9993341528414724,0.6833333333333332
1e-06,160,8,primary,mom_w2,0.2,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.5234681029832724e-13,0.0005132103950478676,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.015203998272364141,0.02720047340574915,0.02870003279742227,0.029899680310760776,0.0301995921890954,0.0,0.9925,0.0016666666666666668,0.005833333333333333,0.9925,0.0,0.0075,0.9925,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9998888034721102,1.0
1e-06,160,8,primary,mom_w2,0.2,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,5.742394780133204e-13,0.0031150592263691746,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.2560809950554681,0.8129598530175098,0.8681727589609167,0.9123430837156422,0.9233856649043236,0.0,0.8026666666666666,0.055166666666666676,0.1421666666666667,0.8026666666666666,0.0,0.19733333333333328,0.8026666666666666,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9988173513745466,1.0
1e-06,160,8,primary,mom_w2,0.2,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,4.652628791371379e-13,0.005069064555167742,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.9492514472391052,1.0944268447271388,1.0962298900289624,1.097815528608922,1.0982119382539117,0.45,0.5119166666666667,0.12725,0.36083333333333334,0.5265833333333333,0.02291666666666667,0.36100000000000004,0.45841666666666664,0.0535,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9986581667013739,0.6833333333333332
1e-06,160,8,primary,mom_w2,0.3333333333333333,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.652584252447253e-13,0.000515413816352161,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.019549906447905673,0.035023108121723906,0.03695725833095118,0.03850457849833301,0.03889140854017847,0.0,0.9883333333333333,0.0016666666666666668,0.01,0.9883333333333333,0.0,0.011666666666666667,0.9883333333333333,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9998867469179081,1.0
1e-06,160,8,primary,mom_w2,0.3333333333333333,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,6.618457793721318e-13,0.0035793674677957964,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.3138389787865906,0.8736637823395972,0.9202200928545784,0.9574651412665635,0.9667764033695597,0.03333333333333333,0.7416666666666667,0.028999999999999998,0.22933333333333336,0.7416666666666667,0.0,0.25833333333333336,0.7416666666666667,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9983971393074352,1.0
1e-06,160,8,primary,mom_w2,0.3333333333333333,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,5.113502377842426e-13,0.005560489635158784,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.9858215484671565,1.0918558158481366,1.092582644910525,1.093680933620707,1.0939555057982526,0.5,0.4338333333333333,0.0675,0.49866666666666665,0.4432500000000001,0.011500000000000003,0.42766666666666664,0.4068333333333333,0.027,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.998211343476779,0.6833333333333332
1e-06,160,8,primary,mom_w2,0.5,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,6.894912681905948e-13,0.0008799636166140806,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.03012824773217875,0.05406412243341544,0.05705610677107003,0.0594496942411937,0.06004809110872462,0.0,0.9783333333333334,0.0008333333333333334,0.020833333333333332,0.9783333333333334,0.0,0.021666666666666667,0.9783333333333334,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9995581821248739,1.0
1e-06,160,8,primary,mom_w2,0.5,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,8.493928602559635e-13,0.004776913332993952,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.41373101681532626,0.9338487580404764,0.976117286346405,1.009932108991148,1.0183858146523337,0.10000000000000002,0.6613333333333334,0.014500000000000004,0.32416666666666666,0.6613333333333334,0.0,0.33866666666666667,0.6613333333333334,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.99731374231806,1.0
1e-06,160,8,primary,mom_w2,0.5,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,6.07233930854122e-13,0.006777994176802703,1.0886243386243388,0.003595234782281143,0.003592825902905215,1.0337586322207644,1.090351503289687,1.090779693696885,1.0911594439964363,1.091254381571324,0.5499999999999999,0.35775,0.030833333333333338,0.6114166666666666,0.3626666666666667,0.004666666666666667,0.4969166666666666,0.3471666666666667,0.010583333333333333,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9971046613315077,0.6833333333333332
1e-06,160,8,primary,paired_mean,0.0,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.4201751834120875e-13,0.0005114476580044329,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.011727271731930923,0.02094236563296936,0.02209425237059916,0.023015761760703007,0.023246139108228966,0.0,0.9958333333333332,0.004166666666666667,0.0,0.9958333333333332,0.0,0.004166666666666667,0.9958333333333332,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9998904487154717,1.0
1e-06,160,8,primary,paired_mean,0.0,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,4.579088211521254e-13,0.002443108658713854,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.19700942439065172,0.7249867621033103,0.7814941768078764,0.8267001085715293,0.8380015915124425,0.0,0.8853333333333332,0.11466666666666665,0.0,0.8853333333333332,0.0,0.11466666666666665,0.8853333333333332,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9994252481594632,1.0
1e-06,160,8,primary,paired_mean,0.0,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,4.0151238363073484e-13,0.004325350450332651,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.8717191531107894,1.1035500075878157,1.1094976603666733,1.114691264473821,1.115989665500608,0.3833333333333333,0.7011666666666666,0.2988333333333333,0.0,0.7223333333333333,0.06441666666666666,0.21325000000000002,0.5505,0.15066666666666664,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9993341528414724,0.6833333333333332
1e-06,160,8,primary,paired_mean,0.2,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.5234681029832724e-13,0.0005132103950478676,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.015203998272364141,0.02720047340574915,0.02870003279742227,0.029899680310760776,0.0301995921890954,0.0,0.9925,0.0016666666666666668,0.005833333333333333,0.9925,0.0,0.0075,0.9925,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9998888034721102,1.0
1e-06,160,8,primary,paired_mean,0.2,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,5.742394780133204e-13,0.0031150592263691746,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.2560809950554681,0.8129598530175098,0.8681727589609167,0.9123430837156422,0.9233856649043236,0.0,0.8026666666666666,0.055166666666666676,0.1421666666666667,0.8026666666666666,0.0,0.19733333333333328,0.8026666666666666,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9988173513745466,1.0
1e-06,160,8,primary,paired_mean,0.2,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,4.652628791371379e-13,0.005069064555167742,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.9492514472391052,1.0944268447271388,1.0962298900289624,1.097815528608922,1.0982119382539117,0.45,0.5119166666666667,0.12725,0.36083333333333334,0.5265833333333333,0.02291666666666667,0.36100000000000004,0.45841666666666664,0.0535,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9986581667013739,0.6833333333333332
1e-06,160,8,primary,paired_mean,0.3333333333333333,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.652584252447253e-13,0.000515413816352161,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.019549906447905673,0.035023108121723906,0.03695725833095118,0.03850457849833301,0.03889140854017847,0.0,0.9883333333333333,0.0016666666666666668,0.01,0.9883333333333333,0.0,0.011666666666666667,0.9883333333333333,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9998867469179081,1.0
1e-06,160,8,primary,paired_mean,0.3333333333333333,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,6.618457793721318e-13,0.0035793674677957964,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.3138389787865906,0.8736637823395972,0.9202200928545784,0.9574651412665635,0.9667764033695597,0.03333333333333333,0.7416666666666667,0.028999999999999998,0.22933333333333336,0.7416666666666667,0.0,0.25833333333333336,0.7416666666666667,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9983971393074352,1.0
1e-06,160,8,primary,paired_mean,0.3333333333333333,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,5.113502377842426e-13,0.005560489635158784,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.9858215484671565,1.0918558158481366,1.092582644910525,1.093680933620707,1.0939555057982526,0.5,0.4338333333333333,0.0675,0.49866666666666665,0.4432500000000001,0.011500000000000003,0.42766666666666664,0.4068333333333333,0.027,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.998211343476779,0.6833333333333332
1e-06,160,8,primary,paired_mean,0.5,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,6.894912681905948e-13,0.0008799636166140806,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.03012824773217875,0.05406412243341544,0.05705610677107003,0.0594496942411937,0.06004809110872462,0.0,0.9783333333333334,0.0008333333333333334,0.020833333333333332,0.9783333333333334,0.0,0.021666666666666667,0.9783333333333334,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9995581821248739,1.0
1e-06,160,8,primary,paired_mean,0.5,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,8.493928602559635e-13,0.004776913332993952,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.41373101681532626,0.9338487580404764,0.976117286346405,1.009932108991148,1.0183858146523337,0.10000000000000002,0.6613333333333334,0.014500000000000004,0.32416666666666666,0.6613333333333334,0.0,0.33866666666666667,0.6613333333333334,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.99731374231806,1.0
1e-06,160,8,primary,paired_mean,0.5,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,6.07233930854122e-13,0.006777994176802703,1.0886243386243388,0.003595234782281143,0.003592825902905215,1.0337586322207644,1.090351503289687,1.090779693696885,1.0911594439964363,1.091254381571324,0.5499999999999999,0.35775,0.030833333333333338,0.6114166666666666,0.3626666666666667,0.004666666666666667,0.4969166666666666,0.3471666666666667,0.010583333333333333,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9971046613315077,0.6833333333333332
1e-06,160,8,primary,sample_variance,0.0,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,3.33657812688666e-13,0.00039078026569083025,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.009041706591085328,0.016108348379447288,0.01699167860299253,0.01769834278182873,0.017875008826537777,0.0,0.9983333333333334,0.0016666666666666668,0.0,0.9983333333333334,0.0,0.0016666666666666668,0.9983333333333334,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9999991773783191,1.0
1e-06,160,8,primary,sample_variance,0.0,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,3.847917616937308e-13,0.002093993362364715,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.16512126584227577,0.6986570836005891,0.7532076722092998,0.7968481430962687,0.8077582608180108,0.0,0.9189999999999999,0.081,0.0,0.9189999999999999,0.0,0.081,0.9189999999999999,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9997410307988019,1.0
1e-06,160,8,primary,sample_variance,0.0,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,3.6380298774152097e-13,0.003963886810572163,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.847219727335308,1.1021194004819275,1.1074783332566476,1.1145228680244044,1.1162840017163436,0.3833333333333333,0.7330833333333334,0.2669166666666667,0.0,0.7544166666666666,0.06433333333333333,0.18125000000000002,0.5774166666666666,0.15566666666666665,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9996626668800547,0.6833333333333332
1e-06,160,8,primary,sample_variance,0.2,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.47182164319768e-13,0.0005123290265261503,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.013465635002147527,0.024071419519359247,0.02539714258401071,0.026457721035731883,0.026722865648662174,0.0,0.9941666666666666,0.0008333333333333334,0.005,0.9941666666666666,0.0,0.005833333333333334,0.9941666666666666,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.999889626093791,1.0
1e-06,160,8,primary,sample_variance,0.2,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,4.843137344696455e-13,0.0026565466297635448,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.22134233274851337,0.8059731554383861,0.8588477173962318,0.9011473669625086,0.9117222793540777,0.0,0.8273333333333334,0.028333333333333335,0.14433333333333334,0.8273333333333334,0.0,0.17266666666666666,0.8273333333333334,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9992321199210262,1.0
1e-06,160,8,primary,sample_variance,0.2,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,4.20693413427865e-13,0.004619436848804748,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.9425074222754543,1.09153933730377,1.0927017969478758,1.093952324054978,1.0942649558317534,0.4666666666666666,0.5010833333333332,0.08233333333333333,0.41658333333333336,0.5181666666666667,0.01325,0.3621666666666666,0.46525,0.035833333333333335,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9990668416838329,0.6833333333333332
1e-06,160,8,primary,sample_variance,0.3333333333333333,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,4.5234681029832724e-13,0.0005132103950478676,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.015203998272364136,0.027200473405749142,0.028700032797422267,0.029899680310760766,0.03019959218909539,0.0,0.9925,0.0008333333333333334,0.006666666666666665,0.9925,0.0,0.0075,0.9925,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9998888034721102,1.0
1e-06,160,8,primary,sample_variance,0.3333333333333333,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,5.943514439035277e-13,0.003329885660593186,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.2874060038379146,0.8836830421966786,0.9319312580596905,0.9705298307501001,0.9801794739227025,0.06666666666666667,0.7515000000000001,0.012666666666666666,0.2358333333333333,0.7515000000000001,0.0,0.24850000000000003,0.7515000000000001,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9986229967290107,1.0
1e-06,160,8,primary,sample_variance,0.3333333333333333,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,4.784475734043013e-13,0.005323315956839512,1.0886243386243388,0.003595234782281143,0.003592825902905215,0.998273891853997,1.0889489457484258,1.0899662668301258,1.0907042089982815,1.0908886945403207,0.5166666666666667,0.41500000000000004,0.035,0.5499999999999999,0.42650000000000005,0.0033333333333333327,0.4383333333333333,0.4030833333333333,0.011916666666666666,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9984270678419169,0.6833333333333332
1e-06,160,8,primary,sample_variance,0.5,0.01,True,2.0,4.040790439748767e-07,4.377342056308585e-07,3.284931667101073e-13,3.284931667101073e-13,5.684534849187094e-13,0.0006351998401440483,1.0886243386243386,0.00038989889716911375,0.00038989889716911375,0.020497108318534647,0.03672807148885607,0.038756941885146244,0.040380038202178385,0.040785812281436414,0.0,0.9874999999999999,0.0,0.012499999999999999,0.9874999999999999,0.0,0.012499999999999999,0.9874999999999999,0.0,1.0886243386243386,0.9188034188034188,0.9493535489531011,0.9997788408767415,1.0
1e-06,160,8,primary,sample_variance,0.5,0.05,True,10.0,8.082008144199825e-08,8.755154972693104e-08,3.28981052155639e-13,3.28981052155639e-13,7.584111292305508e-13,0.004238833807319834,1.0886243386243384,0.001807786827420061,0.001807786827420061,0.3929920588788427,0.9618907437798603,0.9988999910511832,1.028507388868242,1.0359092383225066,0.16666666666666666,0.6575,0.004666666666666667,0.3378333333333334,0.6575,0.0,0.3425,0.6575,0.0,1.0886243386243388,0.9188034188034188,0.9722169458979438,0.9978006494395345,1.0
1e-06,160,8,primary,sample_variance,0.5,0.1,True,20.0,4.041020825246099e-08,4.3775959276842645e-08,3.2962658489477323e-13,3.2810028461951593e-13,5.624675032644438e-13,0.006251941528977743,1.0886243386243388,0.003595234782281143,0.003592825902905215,1.0492680521296787,1.0886711775588218,1.0889251395808752,1.088942628371229,1.0889470005688173,0.5833333333333334,0.3413333333333333,0.011500000000000003,0.6471666666666666,0.3456666666666666,0.0005833333333333334,0.50925,0.33916666666666667,0.0021666666666666666,1.0886243386243386,0.9188034188034188,0.9739222428655059,0.9975829357387181,0.6833333333333332
1e-06,160,8,right,mom_w1,0.0,0.01,True,2.0,3.0409382292768533e-13,3.352318062635295e-13,3.5176061469571914e-13,3.352318062635295e-13,3.4264437885286385e-13,1.1287536044903008,1.09028196482139,1.1819348723588294,1.09028196482139,1.1287539953122028,1.1315594288625277,1.131910108056318,1.1321906514113507,1.1322607872501087,1.0,0.44416666666666665,0.5558333333333333,0.0,0.5558333333333333,0.44416666666666665,0.0,0.0,0.44416666666666665,1.09028196482139,0.917422205368634,0.009995914884344807,,0.0
1e-06,160,8,right,mom_w1,0.0,0.05,True,10.0,3.0454941421541933e-13,3.3572850828262775e-13,3.51737758507182e-13,3.3572850828262775e-13,3.4289329785835957e-13,1.1278986189854738,1.09028196482139,1.1796568741896982,1.09028196482139,1.128860567608235,1.1321413189178609,1.1326244816471978,1.1330110118306673,1.1331076443765347,1.0,0.44549999999999995,0.5545000000000001,0.0,0.5545000000000001,0.44549999999999995,0.0,0.0,0.44549999999999995,1.09028196482139,0.9174222053686338,0.050075563588326384,,0.0
1e-06,160,8,right,mom_w1,0.0,0.1,True,20.0,3.051554615144812e-13,3.3638472165580893e-13,3.5174885318597184e-13,3.3608095690111283e-13,3.431354099279319e-13,1.126427190225682,1.09028196482139,1.176824293300021,1.089037429938317,1.128168573491212,1.1323383785463066,1.1324938355012586,1.1333982205462492,1.1336243168074969,1.0,0.44108333333333327,0.5589166666666666,0.0,0.5590833333333333,0.4326666666666667,0.00825,0.0,0.44108333333333327,1.09028196482139,0.9174222053686338,0.10040665002422818,,0.0
1e-06,160,8,right,mom_w1,0.2,0.01,True,2.0,3.0409382292768533e-13,3.352318062635295e-13,3.5176061469571914e-13,3.352318062635295e-13,3.3739727374534195e-13,1.1043890562982952,1.09028196482139,1.1819348723588294,1.09028196482139,1.10438913493268,1.105033113829838,1.1051136111919826,1.1051780090816985,1.1051941085541275,1.0,0.13583333333333333,0.19583333333333333,0.6683333333333333,0.19583333333333333,0.13583333333333333,0.0,0.0,0.13583333333333333,1.09028196482139,0.917422205368634,0.009995914884344807,,0.0
1e-06,160,8,right,mom_w1,0.2,0.05,True,10.0,3.0454941421541933e-13,3.3572850828262775e-13,3.51737758507182e-13,3.3572850828262775e-13,3.3774474191585563e-13,1.1029010621996216,1.09028196482139,1.1796568741896982,1.09028196482139,1.102897165769924,1.1058909314541847,1.1061704604429903,1.106394083634035,1.1064499894317963,1.0,0.13133333333333333,0.19666666666666666,0.672,0.19666666666666666,0.13133333333333333,0.0,0.0,0.13133333333333333,1.09028196482139,0.9174222053686338,0.050075563588326384,,0.0
1e-06,160,8,right,mom_w1,0.2,0.1,True,20.0,3.051554615144812e-13,3.3638472165580893e-13,3.5174885318597184e-13,3.3608095690111283e-13,3.3833732151628303e-13,1.103041932821867,1.09028196482139,1.176824293300021,1.089037429938317,1.1037084631022271,1.1061866134369065,1.1065665781728065,1.1074239728510278,1.1076383215205832,1.0,0.1396666666666667,0.2070833333333333,0.65325,0.20733333333333334,0.13491666666666666,0.011916666666666666,0.0,0.1396666666666667,1.09028196482139,0.9174222053686338,0.10040665002422818,,0.0
1e-06,160,8,right,mom_w1,0.3333333333333333,0.01,True,2.0,3.0409382292768533e-13,3.352318062635295e-13,3.5176061469571914e-13,3.352318062635295e-13,3.3644896064086654e-13,1.0979770352539189,1.09028196482139,1.1819348723588294,1.09028196482139,1.0979771354114487,1.0990013059526533,1.099129327270304,1.0992317443244246,1.0992573485879547,1.0,0.07583333333333332,0.11249999999999999,0.8116666666666666,0.11249999999999999,0.07583333333333332,0.0,0.0,0.07583333333333332,1.09028196482139,0.917422205368634,0.009995914884344807,,0.0
1e-06,160,8,right,mom_w1,0.3333333333333333,0.05,True,10.0,3.0454941421541933e-13,3.3572850828262775e-13,3.51737758507182e-13,3.3572850828262775e-13,3.3677758339963407e-13,1.0971551991811512,1.09028196482139,1.1796568741896982,1.09028196482139,1.096450170367895,1.0994052042084705,1.0997731091708716,1.1000674331407925,1.1001410141332726,1.0,0.06833333333333334,0.10633333333333332,0.8253333333333334,0.10633333333333332,0.06833333333333334,0.0,0.0,0.06833333333333334,1.09028196482139,0.9174222053686338,0.050075563588326384,,0.0
1e-06,160,8,right,mom_w1,0.3333333333333333,0.1,True,20.0,3.051554615144812e-13,3.3638472165580893e-13,3.5174885318597184e-13,3.3608095690111283e-13,3.3735952021508324e-13,1.0969338397076005,1.09028196482139,1.176824293300021,1.089037429938317,1.096681716994865,1.0994937862185654,1.1001631389083812,1.1005123425189127,1.1005996434215457,1.0,0.07175000000000001,0.10949999999999999,0.81875,0.10949999999999999,0.06883333333333334,0.013749999999999998,0.0,0.07175000000000001,1.09028196482139,0.9174222053686338,0.10040665002422818,,0.0
1e-06,160,8,right,mom_w1,0.5,0.01,True,2.0,3.0409382292768533e-13,3.352318062635295e-13,3.5176061469571914e-13,3.352318062635295e-13,3.35648609248407e-13,1.0931841980397772,1.09028196482139,1.1819348723588294,1.09028196482139,1.093184244119746,1.0937187709293088,1.093785586780504,1.0938390394614603,1.0938524026316996,1.0,0.02666666666666667,0.057499999999999996,0.9158333333333334,0.057499999999999996,0.02666666666666667,0.0,0.0,0.02666666666666667,1.09028196482139,0.917422205368634,0.009995914884344807,,0.0
1e-06,160,8,right,mom_w1,0.5,0.05,True,10.0,3.0454941421541933e-13,3.3572850828262775e-13,3.51737758507182e-13,3.3572850828262775e-13,3.3612833267354794e-13,1.0931514721738365,1.09028196482139,1.1796568741896982,1.09028196482139,1.0933308574310792,1.0941354641989458,1.0944572550124108,1.0947146876631828,1.0947790458258757,1.0,0.027,0.05016666666666667,0.9228333333333333,0.05016666666666667,0.027,0.0,0.0,0.027,1.09028196482139,0.9174222053686338,0.050075563588326384,,0.0
1e-06,160,8,right,mom_w1,0.5,0.1,True,20.0,3.051554615144812e-13,3.3638472165580893e-13,3.5174885318597184e-13,3.3608095690111283e-13,3.367664906490584e-13,1.09303524733762,1.09028196482139,1.176824293300021,1.089037429938317,1.0931675077733638,1.0941354641989458,1.0947921155012328,1.094990774566655,1.0950404393330107,1.0,0.02958333333333334,0.05191666666666667,0.9184999999999999,0.05191666666666667,0.02808333333333334,0.015166666666666667,0.0,0.02958333333333334,1.09028196482139,0.9174222053686338,0.10040665002422818,,0.0
1e-06,160,8,right,mom_w2,0.0,0.01,True,2.0,3.0409382292768533e-13,3.352318062635295e-13,3.5176061469571914e-13,3.352318062635295e-13,3.4213247593203246e-13,1.1259730385129247,1.09028196482139,1.1819348723588294,1.09028196482139,1.1259733244854797,1.1282871069222795,1.1285763297268792,1.1288077079705592,1.1288655525314792,1.0,0.41250000000000003,0.5875,0.0,0.5875,0.41250000000000003,0.0,0.0,0.41250000000000003,1.09028196482139,0.917422205368634,0.009995914884344807,,0.0
1e-06,160,8,right,mom_w2,0.0,0.05,True,10.0,3.0454941421541933e-13,3.3572850828262775e-13,3.51737758507182e-13,3.3572850828262775e-13,3.425254287791501e-13,1.1254378487732812,1.09028196482139,1.1796568741896982,1.09028196482139,1.126387635263332,1.1299613449650316,1.1303762290977823,1.1307081364039826,1.1307911132305328,1.0,0.42250000000000004,0.5775,0.0,0.5775,0.42250000000000004,0.0,0.0,0.42250000000000004,1.09028196482139,0.9174222053686338,0.050075563588326384,,0.0
1e-06,160,8,right,mom_w2,0.0,0.1,True,20.0,3.051554615144812e-13,3.3638472165580893e-13,3.5174885318597184e-13,3.3608095690111283e-13,3.428041403648735e-13,1.1238377348652875,1.09028196482139,1.176824293300021,1.089037429938317,1.1253897230565844,1.129670658446695,1.1302850502802366,1.1322877613599809,1.1327884391299168,1.0,0.42024999999999996,0.5797499999999999,0.0,0.5809166666666666,0.4113333333333333,0.00775,0.0,0.42024999999999996,1.09028196482139,0.9174222053686338,0.10040665002422818,,0.0
